uid,db,ID
P17025,GeneCards,ZNF182
Q99676,GeneCards,ZNF184
O15231,GeneCards,ZNF185
O75820,GeneCards,ZNF189
O14628,GeneCards,ZNF195
O14709,GeneCards,ZNF197
P98182,GeneCards,ZNF200
O95125,GeneCards,ZNF202
O95201,GeneCards,ZNF205
O43670,GeneCards,ZNF207
O43345,GeneCards,ZNF208
Q13398,GeneCards,ZNF211
Q9UDV6,GeneCards,ZNF212
O14771,GeneCards,ZNF213
Q9UL59,GeneCards,ZNF214
Q9UL58,GeneCards,ZNF215
O75362,GeneCards,ZNF217
Q9P2Y4,GeneCards,ZNF219
Q9UK13,GeneCards,ZNF221
Q9UK12,GeneCards,ZNF222
Q9UK11,GeneCards,ZNF223
Q9NZL3,GeneCards,ZNF224
Q9UK10,GeneCards,ZNF225
Q9NYT6,GeneCards,ZNF226
Q86WZ6,GeneCards,ZNF227
Q9UJW7,GeneCards,ZNF229
Q9UIE0,GeneCards,ZNF230
Q9UNY5,GeneCards,ZNF232
A6NK53,GeneCards,ZNF233
Q14588,GeneCards,ZNF234
Q14590,GeneCards,ZNF235
Q9UL36,GeneCards,ZNF236
Q16600,GeneCards,ZNF239
Q8NDW4,GeneCards,ZNF248
P15622,GeneCards,ZNF250
Q9BRH9,GeneCards,ZNF251
O75346,GeneCards,ZNF253
O75437,GeneCards,ZNF254
Q9Y2P7,GeneCards,ZNF256
Q9Y2Q1,GeneCards,ZNF257
Q3ZCT1,GeneCards,ZNF260
O14978,GeneCards,ZNF263
O43296,GeneCards,ZNF264
Q14584,GeneCards,ZNF266
Q14586,GeneCards,ZNF267
Q14587,GeneCards,ZNF268
Q14593,GeneCards,ZNF273
Q96GC6,GeneCards,ZNF274
Q9NSD4,GeneCards,ZNF275
Q8N554,GeneCards,ZNF276
Q9NRM2,GeneCards,ZNF277
Q9Y2X9,GeneCards,ZNF281
Q9UDV7,GeneCards,ZNF282
Q8N7M2,GeneCards,ZNF283
Q2VY69,GeneCards,ZNF284
Q96NJ3,GeneCards,ZNF285
Q9HBT7,GeneCards,ZNF287
O60281,GeneCards,ZNF292
Q8WUU4,GeneCards,ZNF296
Q96RE9,GeneCards,ZNF300
Q9NR11,GeneCards,ZNF302
Q9HCX3,GeneCards,ZNF304
Q5JNZ3,GeneCards,ZNF311
A6NFI3,GeneCards,ZNF316
Q96PQ6,GeneCards,ZNF317
Q5VUA4,GeneCards,ZNF318
Q9P2F9,GeneCards,ZNF319
A2RRD8,GeneCards,ZNF320
Q8N8H1,GeneCards,ZNF321P
Q6U7Q0,GeneCards,ZNF322
Q5BKZ1,GeneCards,ZNF326
Q86UD4,GeneCards,ZNF329
Q9Y3S2,GeneCards,ZNF330
Q9NQX6,GeneCards,ZNF331
Q96JL9,GeneCards,ZNF333
Q9HCZ1,GeneCards,ZNF334
Q9H4Z2,GeneCards,ZNF335
Q9Y3M9,GeneCards,ZNF337
Q06730,GeneCards,ZNF33A
Q06732,GeneCards,ZNF33B
Q9BYN7,GeneCards,ZNF341
Q6P1L6,GeneCards,ZNF343
Q14585,GeneCards,ZNF345
Q9UL40,GeneCards,ZNF346
Q96SE7,GeneCards,ZNF347
Q9GZX5,GeneCards,ZNF350
Q9NW07,GeneCards,ZNF358
Q5T0B9,GeneCards,ZNF362
Q96PM5,GeneCards,RCHY1
Q70YC5,GeneCards,ZNF365
Q8N895,GeneCards,ZNF366
Q7RTV3,GeneCards,ZNF367
P17032,GeneCards,ZNF37A
Q96SR6,GeneCards,ZNF382
Q8NA42,GeneCards,ZNF383
Q8TF68,GeneCards,ZNF384
Q9UJN7,GeneCards,ZNF391
Q53GI3,GeneCards,ZNF394
Q9H8N7,GeneCards,ZNF395
Q96N95,GeneCards,ZNF396
Q8NF99,GeneCards,ZNF397
Q8TD17,GeneCards,ZNF398
Q494X3,GeneCards,ZNF404
Q9C0G0,GeneCards,ZNF407
Q9H9D4,GeneCards,ZNF408
Q86VK4,GeneCards,ZNF410
Q96IQ9,GeneCards,ZNF414
Q09FC8,GeneCards,ZNF415
Q9BWM5,GeneCards,ZNF416
Q8TAU3,GeneCards,ZNF417
Q8TF45,GeneCards,ZNF418
Q96HQ0,GeneCards,ZNF419
Q8TAQ5,GeneCards,ZNF420
Q2M1K9,GeneCards,ZNF423
Q6IV72,GeneCards,ZNF425
Q9BUY5,GeneCards,ZNF426
Q96B54,GeneCards,ZNF428
Q86V71,GeneCards,ZNF429
Q9H8G1,GeneCards,ZNF430
Q8TF32,GeneCards,ZNF431
O94892,GeneCards,ZNF432
Q8N7K0,GeneCards,ZNF433
Q9C0F3,GeneCards,ZNF436
Q7Z4V0,GeneCards,ZNF438
Q8NDP4,GeneCards,ZNF439
Q8IYI8,GeneCards,ZNF440
Q8N8Z8,GeneCards,ZNF441
Q9H7R0,GeneCards,ZNF442
Q9Y2A4,GeneCards,ZNF443
Q8N0Y2,GeneCards,ZNF444
P59923,GeneCards,ZNF445
Q9NWS9,GeneCards,ZNF446
Q6P9G9,GeneCards,ZNF449
Q9Y4E5,GeneCards,ZNF451
Q8N9F8,GeneCards,ZNF454
Q14592,GeneCards,ZNF460
Q8TAF7,GeneCards,ZNF461
Q96JM2,GeneCards,ZNF462
Q7Z7K2,GeneCards,ZNF467
Q5VIY5,GeneCards,ZNF468
Q96JG9,GeneCards,ZNF469
Q6ECI4,GeneCards,ZNF470
Q9BX82,GeneCards,ZNF471
Q8WTR7,GeneCards,ZNF473
Q6S9Z5,GeneCards,ZNF474
Q96JC4,GeneCards,ZNF479
Q8WV37,GeneCards,ZNF480
Q8TF39,GeneCards,ZNF483
Q5JVG2,GeneCards,ZNF484
Q8NCK3,GeneCards,ZNF485
Q96H40,GeneCards,ZNF486
B1APH4,GeneCards,ZNF487
Q96MN9,GeneCards,ZNF488
Q9ULM2,GeneCards,ZNF490
Q8N8L2,GeneCards,ZNF491
Q9P255,GeneCards,ZNF492
Q6ZR52,GeneCards,ZNF493
Q96IT1,GeneCards,ZNF496
Q6ZNH5,GeneCards,ZNF497
O60304,GeneCards,ZNF500
Q96CX3,GeneCards,ZNF501
Q8TBZ5,GeneCards,ZNF502
Q96F45,GeneCards,ZNF503
Q5JVG8,GeneCards,ZNF506
Q8TCN5,GeneCards,ZNF507
Q9Y2H8,GeneCards,ZNF510
Q8NB15,GeneCards,ZNF511
Q96ME7,GeneCards,ZNF512
Q8N8E2,GeneCards,ZNF513
Q96K75,GeneCards,ZNF514
Q92618,GeneCards,ZNF516
Q6ZMY9,GeneCards,ZNF517
Q8TB69,GeneCards,ZNF519
Q96K83,GeneCards,ZNF521
Q96C55,GeneCards,ZNF524
Q8N782,GeneCards,ZNF525
Q8TF50,GeneCards,ZNF526
Q8NB42,GeneCards,ZNF527
Q3MIS6,GeneCards,ZNF528
Q6P280,GeneCards,ZNF529
Q6P9A1,GeneCards,ZNF530
Q9HCE3,GeneCards,ZNF532
Q76KX8,GeneCards,ZNF534
O15090,GeneCards,ZNF536
Q8NDQ6,GeneCards,ZNF540
Q9H0D2,GeneCards,ZNF541
Q5EBM4,GeneCards,ZNF542P
Q08ER8,GeneCards,ZNF543
Q6NX49,GeneCards,ZNF544
Q86UE3,GeneCards,ZNF546
Q8IVP9,GeneCards,ZNF547
Q8NEK5,GeneCards,ZNF548
Q6P9A3,GeneCards,ZNF549
Q7Z398,GeneCards,ZNF550
Q7Z340,GeneCards,ZNF551
Q9H707,GeneCards,ZNF552
Q86TJ5,GeneCards,ZNF554
Q8NEP9,GeneCards,ZNF555
Q9HAH1,GeneCards,ZNF556
Q8N988,GeneCards,ZNF557
Q96NG5,GeneCards,ZNF558
Q9BR84,GeneCards,ZNF559
Q96MR9,GeneCards,ZNF560
Q8N587,GeneCards,ZNF561
Q6V9R5,GeneCards,ZNF562
Q8TA94,GeneCards,ZNF563
Q8TBZ8,GeneCards,ZNF564
Q8N9K5,GeneCards,ZNF565
Q969W8,GeneCards,ZNF566
Q8N184,GeneCards,ZNF567
Q3ZCX4,GeneCards,ZNF568
Q5MCW4,GeneCards,ZNF569
Q96NI8,GeneCards,ZNF570
Q7Z3V5,GeneCards,ZNF571
Q7Z3I7,GeneCards,ZNF572
Q86YE8,GeneCards,ZNF573
Q6ZN55,GeneCards,ZNF574
Q86XF7,GeneCards,ZNF575
Q9H609,GeneCards,ZNF576
Q9BSK1,GeneCards,ZNF577
Q96N58,GeneCards,ZNF578
Q8NAF0,GeneCards,ZNF579
Q9UK33,GeneCards,ZNF580
Q9P0T4,GeneCards,ZNF581
Q96NG8,GeneCards,ZNF582
Q96ND8,GeneCards,ZNF583
Q8IVC4,GeneCards,ZNF584
Q9NXT0,GeneCards,ZNF586
Q96SQ5,GeneCards,ZNF587
Q86UQ0,GeneCards,ZNF589
Q92610,GeneCards,ZNF592
O00488,GeneCards,ZNF593
Q96JF6,GeneCards,ZNF594
Q8IYB9,GeneCards,ZNF595
Q8TC21,GeneCards,ZNF596
Q96LX8,GeneCards,ZNF597
Q86UK7,GeneCards,ZNF598
Q96NL3,GeneCards,ZNF599
Q6ZNG1,GeneCards,ZNF600
Q86T29,GeneCards,ZNF605
Q8WXB4,GeneCards,ZNF606
Q96SK3,GeneCards,ZNF607
Q9ULD9,GeneCards,ZNF608
O15014,GeneCards,ZNF609
Q8N9Z0,GeneCards,ZNF610
Q8N823,GeneCards,ZNF611
Q6PF04,GeneCards,ZNF613
Q8N883,GeneCards,ZNF614
Q8N8J6,GeneCards,ZNF615
Q08AN1,GeneCards,ZNF616
Q5T7W0,GeneCards,ZNF618
Q8N2I2,GeneCards,ZNF619
Q6ZNG0,GeneCards,ZNF620
Q6ZSS3,GeneCards,ZNF621
Q969S3,GeneCards,ZNF622
O75123,GeneCards,ZNF623
Q9P2J8,GeneCards,ZNF624
Q96I27,GeneCards,ZNF625
Q68DY1,GeneCards,ZNF626
Q7L945,GeneCards,ZNF627
Q5EBL2,GeneCards,ZNF628
Q9UEG4,GeneCards,ZNF629
Q2M218,GeneCards,ZNF630
Q14966,GeneCards,ZNF638
Q9UID6,GeneCards,ZNF639
Q96N77,GeneCards,ZNF641
Q9H582,GeneCards,ZNF644
O15015,GeneCards,ZNF646
Q5T619,GeneCards,ZNF648
Q9BS31,GeneCards,ZNF649
Q9Y2D9,GeneCards,ZNF652
Q96CK0,GeneCards,ZNF653
Q8IZM8,GeneCards,ZNF654
Q8N720,GeneCards,ZNF655
Q5TYW1,GeneCards,ZNF658
Q6AZW8,GeneCards,ZNF660
Q6ZS27,GeneCards,ZNF662
Q8N3J9,GeneCards,ZNF664
Q9H7R5,GeneCards,ZNF665
Q5HYK9,GeneCards,ZNF667
Q96K58,GeneCards,ZNF668
Q96BR6,GeneCards,ZNF669
Q9BS34,GeneCards,ZNF670
Q8TAW3,GeneCards,ZNF671
Q499Z4,GeneCards,ZNF672
Q2M3X9,GeneCards,ZNF674
Q8TD23,GeneCards,ZNF675
Q8N7Q3,GeneCards,ZNF676
Q86XU0,GeneCards,ZNF677
Q5SXM1,GeneCards,ZNF678
Q8IYX0,GeneCards,ZNF679
Q8NEM1,GeneCards,ZNF680
Q96N22,GeneCards,ZNF681
O95780,GeneCards,ZNF682
Q8IZ20,GeneCards,ZNF683
Q5T5D7,GeneCards,ZNF684
Q8N1G0,GeneCards,ZNF687
P0C7X2,GeneCards,ZNF688
Q96CS4,GeneCards,ZNF689
Q5VV52,GeneCards,ZNF691
Q9BU19,GeneCards,ZNF692
Q8IW36,GeneCards,ZNF695
Q9H7X3,GeneCards,ZNF696
Q5TEC3,GeneCards,ZNF697
Q32M78,GeneCards,ZNF699
Q9H0M5,GeneCards,ZNF700
Q9NV72,GeneCards,ZNF701
Q9H963,GeneCards,ZNF702P
Q9H7S9,GeneCards,ZNF703
Q6ZNC4,GeneCards,ZNF704
Q9Y5V0,GeneCards,ZNF706
Q96C28,GeneCards,ZNF707
P17019,GeneCards,ZNF708
Q8N972,GeneCards,ZNF709
Q8N1W2,GeneCards,ZNF710
Q9Y462,GeneCards,ZNF711
Q8N859,GeneCards,ZNF713
Q96N38,GeneCards,ZNF714
A6NP11,GeneCards,ZNF716
Q9BY31,GeneCards,ZNF717
Q3SXZ3,GeneCards,ZNF718
Q8TF20,GeneCards,ZNF721
A0A1W2PQL4,GeneCards,ZNF722
P0DPD5,GeneCards,ZNF723
A8MTY0,GeneCards,ZNF724
A6NNF4,GeneCards,ZNF726
A8MUV8,GeneCards,ZNF727
P0DKX0,GeneCards,ZNF728
A6NN14,GeneCards,ZNF729
Q6ZMV8,GeneCards,ZNF730
B4DXR9,GeneCards,ZNF732
P0CB33,GeneCards,ZNF735
B4DX44,GeneCards,ZNF736
O75373,GeneCards,ZNF737
Q8NE65,GeneCards,ZNF738
Q8NDX6,GeneCards,ZNF740
Q6NUN9,GeneCards,ZNF746
Q9BV97,GeneCards,ENSG00000261459
Q9BV97,GeneCards,ZNF747
O43361,GeneCards,ZNF749
Q32MQ0,GeneCards,ZNF750
Q96N20,GeneCards,ZNF75A
Q92670,GeneCards,ZNF75CP
P51815,GeneCards,ZNF75D
Q86XN6,GeneCards,ZNF761
Q0D2J5,GeneCards,ZNF763
Q96H86,GeneCards,ZNF764
Q7L2R6,GeneCards,ZNF765
Q5HY98,GeneCards,ZNF766
Q75MW2,GeneCards,ZNF767P
Q9H5H4,GeneCards,ZNF768
Q6IQ21,GeneCards,ZNF770
Q7L3S4,GeneCards,ZNF771
Q68DY9,GeneCards,ZNF772
Q6PK81,GeneCards,ZNF773
Q6NX45,GeneCards,ZNF774
Q96BV0,GeneCards,ZNF775
Q68DI1,GeneCards,ZNF776
Q9ULD5,GeneCards,ZNF777
Q96MU6,GeneCards,ZNF778
Q8N8C0,GeneCards,ZNF781
Q6ZMW2,GeneCards,ZNF782
Q6ZMS7,GeneCards,ZNF783
Q8NCA9,GeneCards,ZNF784
A8K8V0,GeneCards,ZNF785
Q8N393,GeneCards,ZNF786
Q6DD87,GeneCards,ZNF787
Q6ZQV5,GeneCards,ZNF788P
Q5FWF6,GeneCards,ZNF789
Q6PG37,GeneCards,ZNF790
Q3KP31,GeneCards,ZNF791
Q3KQV3,GeneCards,ZNF792
Q6ZN11,GeneCards,ZNF793
Q96GE5,GeneCards,ZNF799
Q2TB10,GeneCards,ZNF800
Q5CZA5,GeneCards,ZNF805
Q8N4W9,GeneCards,ZNF808
Q6ZN06,GeneCards,ZNF813
B7Z6K7,GeneCards,ZNF814
A8K554,GeneCards,ZNF815P
Q0VGE8,GeneCards,ZNF816
Q6ZRF7,GeneCards,ZNF818P
O75541,GeneCards,ZNF821
P16415,GeneCards,ZNF823
Q6ZT77,GeneCards,ZNF826P
Q17R98,GeneCards,ZNF827
Q3KNS6,GeneCards,ZNF829
Q96NB3,GeneCards,ZNF830
Q5JPB2,GeneCards,ZNF831
Q6ZTB9,GeneCards,ZNF833P
Q9Y2P0,GeneCards,ZNF835
Q6ZNA1,GeneCards,ZNF836
Q96EG3,GeneCards,ZNF837
A8K0R7,GeneCards,ZNF839
A6NDX5,GeneCards,ZNF840P
Q6ZN19,GeneCards,ZNF841
Q8N446,GeneCards,ZNF843
Q08AG5,GeneCards,ZNF844
Q96IR2,GeneCards,ZNF845
Q147U1,GeneCards,ZNF846
A8MQ14,GeneCards,ZNF850
Q6ZMS4,GeneCards,ZNF852
P0CG23,GeneCards,ZNF853
A6NHJ4,GeneCards,ZNF860
O60384,GeneCards,ZNF861P
O60290,GeneCards,ZNF862
P0CJ78,GeneCards,ZNF865
P10072,GeneCards,ZNF875
C9JN71,GeneCards,ZNF878
B4DU55,GeneCards,ZNF879
Q6PDB4,GeneCards,ZNF880
P0CG24,GeneCards,ZNF883
P0CJ79,GeneCards,ZNF888
A8MT65,GeneCards,ZNF891
A0A087WUV0,GeneCards,ENSG00000233757
Q8N0V1,GeneCards,ZNF295-AS1
A6NEH8,GeneCards,ZNF503-AS2
P21506,GeneCards,ZNF10
P17014,GeneCards,ZNF12
P17017,GeneCards,ZNF14
P17020,GeneCards,ZNF16
P17021,GeneCards,ZNF17
P17022,GeneCards,ZNF18
P17023,GeneCards,ZNF19
P17024,GeneCards,ZNF20
P17026,GeneCards,ZNF22
P17027,GeneCards,ZNF23
P17028,GeneCards,ZNF24
P17030,GeneCards,ZNF25
P17031,GeneCards,ZNF26
P17035,GeneCards,ZNF28
Q9BSG1,GeneCards,ZNF2
P17039,GeneCards,ZNF30
P17041,GeneCards,ZNF32
Q8IZ26,GeneCards,ZNF34
P13682,GeneCards,ZNF35
P17036,GeneCards,ZNF3
P51814,GeneCards,ZNF41
P17038,GeneCards,ZNF43
P15621,GeneCards,ZNF44
Q02386,GeneCards,ZNF45
Q96MX3,GeneCards,ZNF48
Q68EA5,GeneCards,ZNF57
Q6ZN08,GeneCards,ZNF66
Q15940,GeneCards,ZNF726P1
Q9UC07,GeneCards,ZNF69
Q9UC06,GeneCards,ZNF70
Q9NQZ8,GeneCards,ZNF71
Q16587,GeneCards,ZNF74
P36508,GeneCards,ZNF76
Q15935,GeneCards,ZNF77
Q15937,GeneCards,ZNF79
P17097,GeneCards,ZNF7
P51504,GeneCards,ZNF80
P51508,GeneCards,ZNF81
P51522,GeneCards,ZNF83
P51523,GeneCards,ZNF84
Q03923,GeneCards,ZNF85
P17098,GeneCards,ZNF8
Q03938,GeneCards,ZNF90
Q05481,GeneCards,ZNF91
Q03936,GeneCards,ZNF92
P35789,GeneCards,ZNF93
A6NK75,GeneCards,ZNF98
A8MXY4,GeneCards,ZNF99
Q6ZTR6,GeneCards,ZNF516-DT
Q0IIN9,GeneCards,ZNF252P-AS1
Q9P2E3,GeneCards,ZNFX1
Q9BRT8,GeneCards,CBWD1
Q8IUF1,GeneCards,CBWD2
Q5JTY5,GeneCards,CBWD3
Q5RIA9,GeneCards,CBWD5
Q4V339,GeneCards,CBWD6
O43257,GeneCards,ZNHIT1
Q9UHR6,GeneCards,ZNHIT2
Q15649,GeneCards,ZNHIT3
A0A0U1RRA0,GeneCards,ZNF593OS
O60232,GeneCards,ZNRD2
Q8ND25,GeneCards,ZNRF1
Q8NHG8,GeneCards,ZNRF2
Q9ULT6,GeneCards,ZNRF3
Q8WWF5,GeneCards,ZNRF4
Q6XR72,GeneCards,SLC30A10
Q9Y6M5,GeneCards,SLC30A1
Q9BRI3,GeneCards,SLC30A2
Q99726,GeneCards,SLC30A3
O14863,GeneCards,SLC30A4
Q8TAD4,GeneCards,SLC30A5
Q6NXT4,GeneCards,SLC30A6
Q8NEW0,GeneCards,SLC30A7
Q8IWU4,GeneCards,SLC30A8
Q6PML9,GeneCards,SLC30A9
Q07157,GeneCards,TJP1
Q9UDY2,GeneCards,TJP2
O95049,GeneCards,TJP3
P60852,GeneCards,ZP1
Q05996,GeneCards,ZP2
P21754,GeneCards,ZP3
Q12836,GeneCards,ZP4
Q9BS86,GeneCards,ZPBP
Q6X784,GeneCards,ZPBP2
Q9UK55,GeneCards,SERPINA10
Q8TCW7,GeneCards,ZPLD1
O75312,GeneCards,ZPR1
O95218,GeneCards,ZRANB2
Q5FWF4,GeneCards,ZRANB3
Q9UGI0,GeneCards,ZRANB1
Q9BUG6,GeneCards,ZSCAN5A
A6NJL1,GeneCards,ZSCAN5B
A6NGD5,GeneCards,ZSCAN5C
P0CG00,GeneCards,ZSCAN5DP
Q96SZ4,GeneCards,ZSCAN10
O43309,GeneCards,ZSCAN12
Q9H4T2,GeneCards,ZSCAN16
Q8TBC5,GeneCards,ZSCAN18
P17040,GeneCards,ZSCAN20
Q9Y5A6,GeneCards,ZSCAN21
P10073,GeneCards,ZSCAN22
Q3MJ62,GeneCards,ZSCAN23
Q6NSZ9,GeneCards,ZSCAN25
Q16670,GeneCards,ZSCAN26
Q8IWY8,GeneCards,ZSCAN29
Q86W11,GeneCards,ZSCAN30
Q96LW9,GeneCards,ZSCAN31
Q9NX65,GeneCards,ZSCAN32
O15535,GeneCards,ZSCAN9
Q8NBB4,GeneCards,ZSCAN1
Q7Z7L9,GeneCards,ZSCAN2
Q8NAM6,GeneCards,ZSCAN4
Q9BR11,GeneCards,ZSWIM1
Q8NEG5,GeneCards,ZSWIM2
Q96MP5,GeneCards,ZSWIM3
Q9H7M6,GeneCards,ZSWIM4
Q9P217,GeneCards,ZSWIM5
Q9HCJ5,GeneCards,ZSWIM6
Q19AV6,GeneCards,ZSWIM7
A7E2V4,GeneCards,ZSWIM8
Q86XI8,GeneCards,ZSWIM9
Q96AP4,GeneCards,ZUP1
O43264,GeneCards,ZW10
Q9H900,GeneCards,ZWILCH
O95229,GeneCards,ZWINT
P98168,GeneCards,ZXDA
P98169,GeneCards,ZXDB
Q2QGD7,GeneCards,ZXDC
Q6WRX3,GeneCards,ZYG11A
Q9C0D3,GeneCards,ZYG11B
Q15942,GeneCards,ZYX
O43149,GeneCards,ZZEF1
Q8IYH5,GeneCards,ZZZ3
Q96A10,GeneCards,ERVK3-1
Q6ZPB1,GeneCards,ENSG00000241690
W4VSR3,GeneCards,MIA-RAB4B
D5K9X0,GeneCards,POU5F1P3
G3V3P5,GeneCards,ENSG00000259066
M0R1B8,GeneCards,ENSG00000268193
A0A1B0GTH0,GeneCards,ENSG00000283228
F6W5V1,GeneCards,FAM47E-STBD1
Q4G0Q5,GeneCards,LOC442028
R4GMT4,GeneCards,ENSG00000283580
D5K9S7,GeneCards,POU5F1P3
E5RGC5,GeneCards,TVP23C-CDRT4
A0A2R8Y4E6,GeneCards,ENSG00000284762
A0N4Z3,GeneCards,TRAJ14
F8WEL2,GeneCards,DUS4L-BCAP29
A0A087WZY1,GeneCards,ENSG00000275778
A0A1B0GVQ7,GeneCards,ENSG00000287725
A0A1C7CYW3,GeneCards,ENSG00000283761
Q6ZW74,GeneCards,LGALS17A
F2Z3I2,GeneCards,ZNF625-ZNF20
F2Z2A3,GeneCards,SYS1-DBNDD2
A0A0A6YYL4,GeneCards,CORO7-PAM16
A0A024R8G3,GeneCards,ENSG00000284341
A0A1B0GW34,GeneCards,ENSG00000261832
D5K9W6,GeneCards,POU5F1P4
C4P0D6,GeneCards,TSNAX-DISC1
D3DUG6,GeneCards,BCAR4
D5K9T7,GeneCards,POU5F1P4
B2RNG4,GeneCards,TRIM6-TRIM34
B4E171,GeneCards,ENSG00000250349
H3BTW0,GeneCards,BOLA2-SMG1P6
H0YF11,GeneCards,MSH5-SAPCD1
D5K9W4,GeneCards,POU5F1P3
A0A1W2PQS6,GeneCards,RPS10-NUDT3
C9JT67,GeneCards,ENSG00000266302
K4DIB9,GeneCards,ENSG00000257341
H0Y5R9,GeneCards,ENSG00000248751
I3L0E3,GeneCards,ENSG00000249773
Q53S48,GeneCards,STON1-GTF2A1L
G3XAH0,GeneCards,SEPT5-GP1BB
A0A024R0K8,GeneCards,RAB4B-EGLN2
A0A0B4J1T7,GeneCards,LY6G6E
Q5G014,GeneCards,KU-MEL-3
A0A024R6J2,GeneCards,TCL6
A0A7I2V4K3,GeneCards,TUNAR
E9LR98,GeneCards,POU5F1P3
A0A0J9YXN1,GeneCards,IGHD3-10
A0A024RCN7,GeneCards,SNHG32
J3KQ70,GeneCards,INO80B-WBP1
A0A2R8YDQ0,GeneCards,ENSG00000284946
A0A5F9ZH53,GeneCards,LOC112267881
B7Z3J9,GeneCards,LOC730098
M0QXG9,GeneCards,ENSG00000269307
B2R4A9,GeneCards,ENSG00000283977
A0A1B0GUW8,GeneCards,ENSG00000283228
A0A1B0GTJ6,GeneCards,LOC101059948
A0A1B0GW73,GeneCards,ENSG00000260007
M0R2G5,GeneCards,ENSG00000268790
E9LRS9,GeneCards,POU5F1P4
D5K9U4,GeneCards,POU5F1P4
Q9NRE7,GeneCards,ENSG00000183889
Q9NRE7,GeneCards,NPIPA9
A0A096LP39,GeneCards,TRIM39-RPP21
M0R0R3,GeneCards,ENSG00000268790
Q53S24,GeneCards,PTMAP7
Q2XQG6,GeneCards,ENSG00000269741
R4GMW8,GeneCards,BIVM-ERCC5
A0A0J9YW13,GeneCards,ENSG00000289565
A0A024R0T6,GeneCards,ENSG00000214265
A0A2R8Y4M2,GeneCards,ENSG00000284934
A0A2R8YEH3,GeneCards,LOC112268384
F6QDS0,GeneCards,ENSG00000260537
A2ABS4,GeneCards,LY6G6E
A0A1B0GVC5,GeneCards,ABHD14A-ACY1
A0A6Q8PGT7,GeneCards,TIMM23B-AGAP6
B4DEV8,GeneCards,ENSG00000256206
A0A024RA52,GeneCards,ENSG00000256646
F2Z2B0,GeneCards,ENSG00000283977
K7EIM0,GeneCards,ENSG00000267127
H3BQV0,GeneCards,KLRC4-KLRK1
A4D0U1,GeneCards,ENSG00000288640
B4E1Z4,GeneCards,ENSG00000244255
R4GN61,GeneCards,ENSG00000267228
H0Y6P8,GeneCards,ENSG00000263020
F5GXW4,GeneCards,ENSG00000256591
A0A1Y8EI39,GeneCards,IGHD6-13
K7ERE1,GeneCards,TMEM256-PLSCR3
D5K9S8,GeneCards,POU5F1P4
A2ABS3,GeneCards,LY6G6E
C9J1V9,GeneCards,EEF1E1-BLOC1S5
A0A0S2Z653,GeneCards,ENSG00000257524
F8W1H4,GeneCards,ENSG00000203546
H0YEB2,GeneCards,MSH5-SAPCD1
B3KM87,GeneCards,ENSG00000280987
I3L167,GeneCards,CORO7-PAM16
C4P0D4,GeneCards,TSNAX-DISC1
E9LRM3,GeneCards,POU5F1P4
F5H6K5,GeneCards,LRTOMT
A0N4Z7,GeneCards,TRAJ10
Q5SRQ3,GeneCards,ENSG00000263020
A0A1W2PRN6,GeneCards,LINC02218
A0A0A6YYC7,GeneCards,ZFP91-CNTF
Q6UXS7,GeneCards,SLED1
Q9HB66,GeneCards,ENSG00000285723
H3BPV3,GeneCards,ENSG00000260537
B4DJ62,GeneCards,SEPT5-GP1BB
A0A7I2V2H3,GeneCards,ENSG00000256646
E9LRJ2,GeneCards,POU5F1P4
A0A0U1RQP9,GeneCards,ENSG00000259316
H3BRW5,GeneCards,ENSG00000255292
A0A1B0GWD9,GeneCards,ABHD14A-ACY1
C4P0D8,GeneCards,TSNAX-DISC1
A0A1Y8EKQ5,GeneCards,IGHD6-19
G3V3Q6,GeneCards,ENSG00000259066
A0A286YER9,GeneCards,ENSG00000284686
E9LRM2,GeneCards,POU5F1P4
A0A669KB27,GeneCards,DUS4L-BCAP29
A8KAH6,GeneCards,HSPB2-C11orf52
F8VW03,GeneCards,ENSG00000256407
N0E472,GeneCards,ENSG00000263020
Q5U045,GeneCards,TPTEP2-CSNK1E
A0N4Z8,GeneCards,TRAJ9
F5H6F7,GeneCards,LRTOMT
A0A0A0MTA2,GeneCards,TRBJ2-2P
A0A3B3ITW8,GeneCards,ENSG00000286192
H3BUK5,GeneCards,LOC112694756
Q6W4W4,GeneCards,AAA1
A0A0G2JI65,GeneCards,ENSG00000285085
H3BQZ7,GeneCards,HNRNPUL2-BSCL2
Q32Q12,GeneCards,NME1-NME2
A0A5F9ZHZ7,GeneCards,CFAP298-TCP10L
A0A2R8YED5,GeneCards,OR5BS1P
Q6FHM9,GeneCards,ENSG00000284969
E9PLU7,GeneCards,CKLF-CMTM1
E9LRT1,GeneCards,POU5F1P4
B2R7Q3,GeneCards,ENSG00000283189
Q2XQG4,GeneCards,ENSG00000269741
A0A494BZU2,GeneCards,BLACAT1
H7C1H1,GeneCards,ENSG00000251357
A0A3B3IT34,GeneCards,ENSG00000285946
L8EAW0,GeneCards,LOC100134423
E9PNA8,GeneCards,ENSG00000268790
A5D917,GeneCards,LOC646938
A0A669KAY3,GeneCards,CFAP298-TCP10L
Q5ST77,GeneCards,PRG1
Q9BYX6,GeneCards,FKSG29
A0A0J9YW22,GeneCards,IGHD3-9
H3BU71,GeneCards,KLRC4-KLRK1
E9LRF5,GeneCards,POU5F1P4
A0A494C090,GeneCards,ENSG00000286221
