uid,db,ID
J3KPA1,Ensembl,ENSG00000096006.12
V9GYG2,Ensembl,ENSG00000117448.14
H7BYZ3,Ensembl,ENSG00000273398.6
V9GY67,Ensembl,ENSG00000139725.8
D6RAC6,Ensembl,ENSG00000237765.8
D6RAH9,Ensembl,ENSG00000072201.14
D6RB69,Ensembl,ENSG00000131446.17
D6RBV7,Ensembl,ENSG00000120251.22
D6RD67,Ensembl,ENSG00000131844.17
D6RFX5,Ensembl,ENSG00000109321.11
D6RGK2,Ensembl,ENSG00000163138.19
F8WAZ2,Ensembl,ENSG00000135249.8
F8WBB7,Ensembl,ENSG00000144228.9
F8WBF0,Ensembl,ENSG00000175066.16
F8WE15,Ensembl,ENSG00000173452.14
B1AL05,Ensembl,ENSG00000055950.17
B5MCA1,Ensembl,ENSG00000163001.12
J3QR09,Ensembl,ENSG00000108298.12
J3QS95,Ensembl,ENSG00000154217.16
A0A0C4DGB4,Ensembl,ENSG00000251369.10
B7ZC35,Ensembl,ENSG00000143845.15
J3QLL5,Ensembl,ENSG00000108557.20
J3QSG5,Ensembl,ENSG00000168454.13
Q5JU21,Ensembl,ENSG00000136877.15
J3QL93,Ensembl,ENSG00000101773.19
A0A8I5KSA0,Ensembl,ENSG00000140374.17
A0A8I5KUI5,Ensembl,ENSG00000107104.21
A0A8I5KWQ5,Ensembl,ENSG00000177910.9
A0A8I5QL06,Ensembl,ENSG00000104885.19
A0A804HIQ7,Ensembl,ENSG00000138095.20
A0A804HJV4,Ensembl,ENSG00000136492.10
A0A7P0T8C8,Ensembl,ENSG00000166598.16
A0A7P0T910,Ensembl,ENSG00000288699.1
A0A7P0TB20,Ensembl,ENSG00000148400.13
A0A494C1D4,Ensembl,ENSG00000072756.18
A0A494C0M6,Ensembl,ENSG00000162374.18
A0A494C163,Ensembl,ENSG00000013375.17
A0A494C1J7,Ensembl,ENSG00000172738.13
A0A804HJM5,Ensembl,ENSG00000163703.20
A0A494C0D1,Ensembl,ENSG00000163541.12
A0A494C0V2,Ensembl,ENSG00000106278.12
A0A3B3ITY3,Ensembl,ENSG00000172936
A0A8V8TNC4,Ensembl,ENSG00000289768.1
A0A7I2V4D1,Ensembl,ENSG00000064601.21
A0A7I2V4M8,Ensembl,ENSG00000183735.11
A0A7I2V5I6,Ensembl,ENSG00000147601.15
A0A7I2V5P7,Ensembl,ENSG00000130714.19
A0A7I2YQE0,Ensembl,ENSG00000107862.7
A0A3B3IS94,Ensembl,ENSG00000023839.12
A0A1Y8EK52,Ensembl,ENSG00000149295.14
A0A1W2PQ04,Ensembl,ENSG00000011105.14
A0A1W2PR25,Ensembl,ENSG00000180644.8
A0A1W2PRS5,Ensembl,ENSG00000112425.16
A0A140T8X0,Ensembl,ENSG00000234487.11
A0A1B0GVT5,Ensembl,ENSG00000117713.21
A0A0U1RQU1,Ensembl,ENSG00000282932.4
A0A0D9SGD6,Ensembl,ENSG00000015171.21
A0A0G2JMG8,Ensembl,ENSG00000277060.4
A0A0G2JNL1,Ensembl,ENSG00000275730.4
A0A0G2JP78,Ensembl,ENSG00000276618.4
A0A0J9YYK1,Ensembl,ENSG00000107404.21
E5RGR9,Ensembl,ENSG00000145817.17
H7C0I5,Ensembl,ENSG00000272897.5
H7C0L4,Ensembl,ENSG00000171055.15
H7C184,Ensembl,ENSG00000196498.14
E5RGS8,Ensembl,ENSG00000104497.15
E5RGW3,Ensembl,ENSG00000158669.11
F8VSC8,Ensembl,ENSG00000174600.14
F8VTQ9,Ensembl,ENSG00000133687.16
F8VZL0,Ensembl,ENSG00000183160.9
F8W1Z2,Ensembl,ENSG00000050426.16
M0QY65,Ensembl,ENSG00000168995.13
M0R021,Ensembl,ENSG00000134769.23
M0R384,Ensembl,ENSG00000269095.1
H3BRM3,Ensembl,ENSG00000072736.19
M0QYP2,Ensembl,ENSG00000142230.13
M0QZR0,Ensembl,ENSG00000105321.14
M0QZZ9,Ensembl,ENSG00000181143.15
M0R167,Ensembl,ENSG00000118156.13
M0R1Y4,Ensembl,ENSG00000105197.11
H3BP36,Ensembl,ENSG00000168872.17
H3BQQ9,Ensembl,ENSG00000103275
H3BR40,Ensembl,ENSG00000140386.13
H3BRH0,Ensembl,ENSG00000205336.14
H3BS59,Ensembl,ENSG00000137822.13
M0QX70,Ensembl,ENSG00000105771.14
S4R3N1,Ensembl,ENSG00000270757.1
A0A3B3IRG3,Ensembl,ENSG00000151611.17
A0A3B3IRQ0,Ensembl,ENSG00000186487.21
A0A3B3ITX7,Ensembl,ENSG00000006530.18
A0A3B3IT60,Ensembl,ENSG00000175445.17
A0A8V8TM98,Ensembl,ENSG00000198677.13
A0A8V8TP31,Ensembl,ENSG00000071127.18
A0A140T964,Ensembl,ENSG00000230855.3
H3BSQ5,Ensembl,ENSG00000168488.19
H7C302,Ensembl,ENSG00000144535.20
K7EJC6,Ensembl,ENSG00000167543.16
K7EL20,Ensembl,ENSG00000130811.12
K7ELQ9,Ensembl,ENSG00000105518.14
K7ENI4,Ensembl,ENSG00000116285.13
K7EP75,Ensembl,ENSG00000130939.20
K7EPS5,Ensembl,ENSG00000141505.12
K7EPW3,Ensembl,ENSG00000181666.19
K7EQI2,Ensembl,ENSG00000121289.18
V9GYL7,Ensembl,ENSG00000099250.18
A0A0G2JNB4,Ensembl,ENSG00000275624.4
H3BP25,Ensembl,ENSG00000103042.9
K7EMN5,Ensembl,ENSG00000178690.4
A0A0C4DG23,Ensembl,ENSG00000001631
A0A0C4DG68,Ensembl,ENSG00000055917.17
A0A0C4DGX8,Ensembl,ENSG00000071553.18
A0A0G2JR79,Ensembl,ENSG00000277603.4
A0A087WWQ1,Ensembl,ENSG00000273136.8
E5RGA7,Ensembl,ENSG00000104635.15
H7BZE9,Ensembl,ENSG00000063660.9
H7C351,Ensembl,ENSG00000163959.10
H7C3Y4,Ensembl,ENSG00000100325.15
J3KSY6,Ensembl,ENSG00000125458.7
A0A075B730,Ensembl,ENSG00000261150.3
F8VY03,Ensembl,ENSG00000111142.14
F8VYZ8,Ensembl,ENSG00000181929.13
M0QXU9,Ensembl,ENSG00000170949.18
M0QXH0,Ensembl,ENSG00000100348.10
M0QYV1,Ensembl,ENSG00000105393.16
M0R083,Ensembl,ENSG00000104894.12
H3BPV2,Ensembl,ENSG00000137842.7
H3BTE3,Ensembl,ENSG00000162066.16
M0QXK2,Ensembl,ENSG00000077312.9
M0QYM6,Ensembl,ENSG00000167554.15
M0QZ13,Ensembl,ENSG00000169169.15
M0R0J3,Ensembl,ENSG00000167674.15
H3BMQ4,Ensembl,ENSG00000103168.17
H3BPD0,Ensembl,ENSG00000158545.16
H3BVD0,Ensembl,ENSG00000007376.8
J3KNS1,Ensembl,ENSG00000135049.16
V9GYI6,Ensembl,ENSG00000163644.15
A6NN40,Ensembl,ENSG00000164403.15
A0A1B0GVA4,Ensembl,ENSG00000203668.3
F6UFK6,Ensembl,ENSG00000013725.14
H7BZZ7,Ensembl,ENSG00000182973.20
H7C4R6,Ensembl,ENSG00000077157.23
J3QQZ6,Ensembl,ENSG00000011028.14
J3QRI3,Ensembl,ENSG00000141744.4
A0A1B0GTD3,Ensembl,ENSG00000128973.13
A0A1B0GUB0,Ensembl,ENSG00000198838.14
A0A1B0GWD0,Ensembl,ENSG00000138071.15
E7EMC6,Ensembl,ENSG00000197043.15
E7ENY0,Ensembl,ENSG00000087274.19
E7ETB9,Ensembl,ENSG00000151914.22
H7C053,Ensembl,ENSG00000102103.18
H7C519,Ensembl,ENSG00000168268.11
A0A087WTX3,Ensembl,ENSG00000101255.12
A0A087X1I0,Ensembl,ENSG00000248333.9
C9JCD6,Ensembl,ENSG00000138380.18
H7C199,Ensembl,ENSG00000144645.16
H7C384,Ensembl,ENSG00000182093.16
H7C3R9,Ensembl,ENSG00000168065.16
H7C5A7,Ensembl,ENSG00000101473.17
H7C5C1,Ensembl,ENSG00000136521.13
H9KV29,Ensembl,ENSG00000101307.16
H9KV31,Ensembl,ENSG00000154654.15
A0A0A0MQY2,Ensembl,ENSG00000157625
C9J592,Ensembl,ENSG00000075785.14
C9J871,Ensembl,ENSG00000198482.14
C9JBI3,Ensembl,ENSG00000146733.14
C9JGY8,Ensembl,ENSG00000153814.13
C9JJK9,Ensembl,ENSG00000167491.18
C9JME7,Ensembl,ENSG00000161298.19
C9JTT8,Ensembl,ENSG00000105829.13
C9JUH5,Ensembl,ENSG00000120742.11
C9JVJ9,Ensembl,ENSG00000157703.16
C9JWE6,Ensembl,ENSG00000121440.15
C9JY20,Ensembl,ENSG00000114416.19
C9JYJ6,Ensembl,ENSG00000168386.19
C9JZR9,Ensembl,ENSG00000152683.14
F5H7Y7,Ensembl,ENSG00000139144.11
Q5SYF5,Ensembl,ENSG00000147872.10
B8ZZF5,Ensembl,ENSG00000115363.14
E9PDC2,Ensembl,ENSG00000106772.19
E9PIL5,Ensembl,ENSG00000173638.19
E9PMA4,Ensembl,ENSG00000165046.13
E9PMJ0,Ensembl,ENSG00000135540.12
E9PNZ4,Ensembl,ENSG00000127603.32
E9PQ05,Ensembl,ENSG00000163479.14
G3V363,Ensembl,ENSG00000092108.22
G3V5W6,Ensembl,ENSG00000100461.18
X6RLP6,Ensembl,ENSG00000185946.16
E9PDS8,Ensembl,ENSG00000156687.11
E9PQ26,Ensembl,ENSG00000079277.22
H0Y5E1,Ensembl,ENSG00000132793.12
H0YHF9,Ensembl,ENSG00000178498.16
V9GYJ7,Ensembl,ENSG00000057608.17
X6R941,Ensembl,ENSG00000136937.13
A0A0A0MS91,Ensembl,ENSG00000161091.14
F5GY16,Ensembl,ENSG00000165458.15
H0YM95,Ensembl,ENSG00000138613.14
A0A0A6YYJ8,Ensembl,ENSG00000269955
C9IY67,Ensembl,ENSG00000213186.8
F5H3U9,Ensembl,ENSG00000111196.10
F5H4Q5,Ensembl,ENSG00000167987.11
F5H5R4,Ensembl,ENSG00000172935.9
A0A8Q3WKX9,Ensembl,ENSG00000163798.14
A0A8Q3WKC4,Ensembl,ENSG00000110888.19
A0A8V8TKM3,Ensembl,ENSG00000152457.19
A0A8V8TM49,Ensembl,ENSG00000178928.9
A0A8V8TM52,Ensembl,ENSG00000167306.21
A0A8V8TMX6,Ensembl,ENSG00000153201.17
A0A8V8TNA8,Ensembl,ENSG00000136848.19
A0A8V8TPP2,Ensembl,ENSG00000171735.20
A0A8V8TQY0,Ensembl,ENSG00000151779.14
A0A669KB03,Ensembl,ENSG00000076242.16
A0A669KBE4,Ensembl,ENSG00000175518.8
A0A590UJP6,Ensembl,ENSG00000163681.17
A0A590UJ91,Ensembl,ENSG00000163681.17
A0A590UJK7,Ensembl,ENSG00000287856.1
A0A590UJZ0,Ensembl,ENSG00000135766.9
A0A590UK17,Ensembl,ENSG00000188322.8
A0A4W8W4R1,Ensembl,ENSG00000138028.17
A0A5F9ZGX7,Ensembl,ENSG00000183337
A0A5F9ZH40,Ensembl,ENSG00000134575.13
A0A804HII6,Ensembl,ENSG00000146433.10
A0A804HKY0,Ensembl,ENSG00000155052.15
A0A494C0G0,Ensembl,ENSG00000143549.22
A0A494C190,Ensembl,ENSG00000164509.16
A0A6Q8PEX4,Ensembl,ENSG00000011304.22
A0A6Q8PEZ5,Ensembl,ENSG00000132740.10
A0A2R8Y6A4,Ensembl,ENSG00000198860.14
A0A2R8Y6E4,Ensembl,ENSG00000142178.9
A0A2R8Y6F8,Ensembl,ENSG00000147044.23
A0A2R8Y8D6,Ensembl,ENSG00000171453.20
A0A2U3U0J3,Ensembl,ENSG00000186092.7
A0A286YF47,Ensembl,ENSG00000177000.13
A0A140T9U4,Ensembl,ENSG00000229685.8
A0A140TA18,Ensembl,ENSG00000225073.10
A0A140TA83,Ensembl,ENSG00000129353.15
K7EMQ4,Ensembl,ENSG00000186104.11
K7ES07,Ensembl,ENSG00000141759.15
M0QZ93,Ensembl,ENSG00000171747.9
H3BNS1,Ensembl,ENSG00000117226.12
H7BZ81,Ensembl,ENSG00000042445.14
J3KRV4,Ensembl,ENSG00000034152.19
K7EJK5,Ensembl,ENSG00000250799.11
K7EP83,Ensembl,ENSG00000005961.19
K7EPY8,Ensembl,ENSG00000257062.6
K7ERI4,Ensembl,ENSG00000103174.13
K7ESE1,Ensembl,ENSG00000128422.18
U3KQV5,Ensembl,ENSG00000197540.8
A0A0C4DG27,Ensembl,ENSG00000159267.17
A0A0C4DG94,Ensembl,ENSG00000058063.16
A0A0C4DGF5,Ensembl,ENSG00000197721.17
A0A0U1RR17,Ensembl,ENSG00000149212.12
A0A7I2V373,Ensembl,ENSG00000119912.18
A0A7I2V3D6,Ensembl,ENSG00000116539.14
A0A7I2V4E4,Ensembl,ENSG00000106682.16
A0A7I2YQX2,Ensembl,ENSG00000164182.12
A0A7I2V526,Ensembl,ENSG00000184432.11
A0A1W2PNU3,Ensembl,ENSG00000284526.1
A0A1W2PPI8,Ensembl,ENSG00000124155.19
A0A1W2PRH1,Ensembl,ENSG00000082212.13
A0A1W2PSB1,Ensembl,ENSG00000284571.2
A0A0G2JNC5,Ensembl,ENSG00000275482.4
E7EQ34,Ensembl,ENSG00000262633.2
K7EM95,Ensembl,ENSG00000092931.12
K7EMW9,Ensembl,ENSG00000133243.10
K7ESJ6,Ensembl,ENSG00000261915.6
S4R433,Ensembl,ENSG00000091704.10
J3KTI2,Ensembl,ENSG00000141741.12
J3KTL9,Ensembl,ENSG00000242220.9
K7ELK5,Ensembl,ENSG00000129951.19
K7EQA4,Ensembl,ENSG00000180448.11
A0A0D9SG26,Ensembl,ENSG00000261221.4
A0A0A0MSI7,Ensembl,ENSG00000112715
A0A0J9YW18,Ensembl,ENSG00000176171.12
F5GX30,Ensembl,ENSG00000003056.8
A3QK36,Ensembl,ENSG00000203697.12
A8MZH8,Ensembl,ENSG00000183255.12
B1AHF8,Ensembl,ENSG00000241484.10
C9JG30,Ensembl,ENSG00000115758.13
F5H2T6,Ensembl,ENSG00000111181.13
H0YGM4,Ensembl,ENSG00000155974.14
H0YKR9,Ensembl,ENSG00000137841.12
H0YLR4,Ensembl,ENSG00000174306.22
H3BQA3,Ensembl,ENSG00000140992.19
I3L197,Ensembl,ENSG00000189375.12
I3NI51,Ensembl,ENSG00000105176.18
Q5T0G7,Ensembl,ENSG00000122359.18
Q5T8M0,Ensembl,ENSG00000117226.12
U3KPS9,Ensembl,ENSG00000143199.18
E5RFN1,Ensembl,ENSG00000122550.18
F6RU00,Ensembl,ENSG00000108587.16
F6SFD5,Ensembl,ENSG00000198920.11
H0Y798,Ensembl,ENSG00000175198.17
H0YAE5,Ensembl,ENSG00000189409.14
H0YN29,Ensembl,ENSG00000103855.18
I3L0S7,Ensembl,ENSG00000103313.14
I3L133,Ensembl,ENSG00000189067.14
I3L2K7,Ensembl,ENSG00000122390.19
I3L3G5,Ensembl,ENSG00000182156.10
I3L517,Ensembl,ENSG00000141255.13
J3QT67,Ensembl,ENSG00000144524.18
Q5T0Y4,Ensembl,ENSG00000198625.14
Q5TH61,Ensembl,ENSG00000007923.17
A0A087WY11,Ensembl,ENSG00000124126.14
A0A087WY27,Ensembl,ENSG00000259112.2
E5RJT5,Ensembl,ENSG00000143702.16
H0Y2R3,Ensembl,ENSG00000049618.25
I3L4M7,Ensembl,ENSG00000141456.16
R4GNG3,Ensembl,ENSG00000139436.22
A0A087WU66,Ensembl,ENSG00000215126.11
D6RAS0,Ensembl,ENSG00000123415.16
H7BZE2,Ensembl,ENSG00000087077.14
F8VTT5,Ensembl,ENSG00000152556.17
F8VZC4,Ensembl,ENSG00000111783.13
F8VZY2,Ensembl,ENSG00000110925.7
E5RFD9,Ensembl,ENSG00000153317.15
F8VS40,Ensembl,ENSG00000122986.14
F8VUZ4,Ensembl,ENSG00000178498.16
F8VZV7,Ensembl,ENSG00000167528.13
F8W111,Ensembl,ENSG00000135678.12
F8VVB6,Ensembl,ENSG00000184613.11
D6R912,Ensembl,ENSG00000164236.12
D6RF47,Ensembl,ENSG00000061492.12
D6RI08,Ensembl,ENSG00000109180.15
D6RJD8,Ensembl,ENSG00000170180.22
F8VP70,Ensembl,ENSG00000205352.11
F8W7U6,Ensembl,ENSG00000167595.16
F8WC59,Ensembl,ENSG00000243989.9
F8WER0,Ensembl,ENSG00000168000.16
D6RJC2,Ensembl,ENSG00000158402.21
F8W7X8,Ensembl,ENSG00000198586.14
F8WAZ1,Ensembl,ENSG00000011566.15
F8WCZ8,Ensembl,ENSG00000170264.13
F8WED0,Ensembl,ENSG00000055044.11
J3QKM9,Ensembl,ENSG00000101558.14
B1AHA5,Ensembl,ENSG00000093000.19
B1AM15,Ensembl,ENSG00000125888.15
J3QRM5,Ensembl,ENSG00000173065.14
Q5TF93,Ensembl,ENSG00000135547.9
D3YTC7,Ensembl,ENSG00000133027.18
F6VUV4,Ensembl,ENSG00000187630.18
J3QL23,Ensembl,ENSG00000183010.17
J3QLE9,Ensembl,ENSG00000149428.21
J3QQ64,Ensembl,ENSG00000026297.17
Q5TBH2,Ensembl,ENSG00000119408.17
A0A1B0GTE8,Ensembl,ENSG00000049618.25
A0A1B0GTQ9,Ensembl,ENSG00000175699.15
A0A1B0GUK8,Ensembl,ENSG00000213516.10
A0A1B0GUQ1,Ensembl,ENSG00000179915.25
A0A1B0GV70,Ensembl,ENSG00000167302.11
A0A1B0GW87,Ensembl,ENSG00000160201.12
H7C071,Ensembl,ENSG00000134072.11
A0A7P0TA72,Ensembl,ENSG00000072041.18
A0A6Q8PHN3,Ensembl,ENSG00000138193.17
A0A804HKM9,Ensembl,ENSG00000164953.17
A0A804HLC5,Ensembl,ENSG00000104133.16
A0A8I5KT07,Ensembl,ENSG00000082805.21
A0A8I5KVC4,Ensembl,ENSG00000064763.12
A0A8I5KVD3,Ensembl,ENSG00000205084.12
A0A8I5KX44,Ensembl,ENSG00000163913.14
A0A8I5KZ24,Ensembl,ENSG00000107669.19
A0A7P0TA44,Ensembl,ENSG00000111331.14
A0A590UJP7,Ensembl,ENSG00000124193.16
A0A590UK63,Ensembl,ENSG00000140521.17
A0A7P0T8B7,Ensembl,ENSG00000072041.18
A0A7P0T8F9,Ensembl,ENSG00000089127.15
A0A7P0T9K0,Ensembl,ENSG00000128487.19
A0A7P0T9W9,Ensembl,ENSG00000168214.22
A0A7P0TA23,Ensembl,ENSG00000109618.13
A0A7P0TA78,Ensembl,ENSG00000197386.14
A0A7P0TAC9,Ensembl,ENSG00000075891.23
A0A7I2V488,Ensembl,ENSG00000082898.19
A0A7I2V4K2,Ensembl,ENSG00000107862.7
A0A7I2V607,Ensembl,ENSG00000084623.12
A0A7I2YQA8,Ensembl,ENSG00000130816.17
A0A7I2YQY5,Ensembl,ENSG00000104969.11
A0A3B3ISF9,Ensembl,ENSG00000117298.16
A0A2R8Y7E3,Ensembl,ENSG00000106692.15
A0A2R8Y7F5,Ensembl,ENSG00000179583.21
A0A1W2PQ53,Ensembl,ENSG00000156113.24
A0A1Y8EIW7,Ensembl,ENSG00000137812.21
A0A2R8YG98,Ensembl,ENSG00000109323.11
A0A1W2PNS5,Ensembl,ENSG00000164199.18
A0A1W2PR10,Ensembl,ENSG00000124313.18
A0A1W2PS25,Ensembl,ENSG00000169554.23
A0A1X7SBU8,Ensembl,ENSG00000108433.17
A0A0D9SFL5,Ensembl,ENSG00000182606.17
A0A0D9SG49,Ensembl,ENSG00000075043.20
A0A0G2JP77,Ensembl,ENSG00000276219.4
A0A0G2JQ40,Ensembl,ENSG00000276379.1
A0A494C1C0,Ensembl,ENSG00000161267.12
A0A6Q8PFN4,Ensembl,ENSG00000132740.10
A0A6Q8PHH0,Ensembl,ENSG00000102452.18
A0A8I5KU41,Ensembl,ENSG00000066422.7
A0A1W2PPH4,Ensembl,ENSG00000117620.15
A0A1W2PR14,Ensembl,ENSG00000196557.13
A0A1W2PRV7,Ensembl,ENSG00000124155.19
A0A0G2JNG2,Ensembl,ENSG00000277092.4
A0A0G2JRS0,Ensembl,ENSG00000280682
M0QXK6,Ensembl,ENSG00000130479.11
B7WP74,Ensembl,ENSG00000163510.14
M0R140,Ensembl,ENSG00000105372.8
M0R382,Ensembl,ENSG00000096996.16
H3BLX4,Ensembl,ENSG00000148143.13
H3BNJ7,Ensembl,ENSG00000179151.13
H3BR67,Ensembl,ENSG00000197162.10
H3BSJ9,Ensembl,ENSG00000140740.11
J3KNC3,Ensembl,ENSG00000165935.10
J3KNV8,Ensembl,ENSG00000121895.8
M0R178,Ensembl,ENSG00000173480.11
H3BQX4,Ensembl,ENSG00000167264.18
H3BS78,Ensembl,ENSG00000182885.17
H3BTQ3,Ensembl,ENSG00000173638.19
H3BUL7,Ensembl,ENSG00000033800.14
A6NFF4,Ensembl,ENSG00000120049.20
X1WI32,Ensembl,ENSG00000176083.18
A6NGF6,Ensembl,ENSG00000002586.20
J3KRH1,Ensembl,ENSG00000188612.12
J3KS65,Ensembl,ENSG00000182481
K7EIR8,Ensembl,ENSG00000172006.12
K7EIY4,Ensembl,ENSG00000104915.15
K7EJB9,Ensembl,ENSG00000179218.15
K7EJL2,Ensembl,ENSG00000012061.16
K7EN24,Ensembl,ENSG00000108523.16
K7ERZ6,Ensembl,ENSG00000108679.13
K7ES95,Ensembl,ENSG00000162441.12
U3KQ77,Ensembl,ENSG00000099804.9
H3BLY8,Ensembl,ENSG00000205423.12
K7ENT3,Ensembl,ENSG00000171124.14
K7EQT3,Ensembl,ENSG00000176014.13
C9JR02,Ensembl,ENSG00000003756.17
C9K0L8,Ensembl,ENSG00000173786.17
E7EPA6,Ensembl,ENSG00000091136.15
E7EPT4,Ensembl,ENSG00000178127.13
E7ERK9,Ensembl,ENSG00000115211.17
E7ET55,Ensembl,ENSG00000123191.16
E7EV12,Ensembl,ENSG00000065150.21
H7BXT9,Ensembl,ENSG00000187231.14
H7C0B2,Ensembl,ENSG00000106415.13
H7C595,Ensembl,ENSG00000118007.13
C9J2A1,Ensembl,ENSG00000205356.10
C9J319,Ensembl,ENSG00000130413.16
C9J681,Ensembl,ENSG00000136688.11
C9J7M7,Ensembl,ENSG00000138472.11
C9JQU9,Ensembl,ENSG00000169764.16
C9JVB3,Ensembl,ENSG00000174891.14
H9KV43,Ensembl,ENSG00000185842.16
C9J3P4,Ensembl,ENSG00000128510.12
C9J5G6,Ensembl,ENSG00000118855.21
C9JEQ7,Ensembl,ENSG00000186522.15
C9JJE0,Ensembl,ENSG00000113790.11
C9JLT2,Ensembl,ENSG00000172530.22
C9JPK6,Ensembl,ENSG00000105856.14
C9K0L9,Ensembl,ENSG00000135164.19
E9PKP9,Ensembl,ENSG00000151498.12
G3V543,Ensembl,ENSG00000126787.13
H7BXS6,Ensembl,ENSG00000173124.15
E9PEP6,Ensembl,ENSG00000099250.18
E9PQI5,Ensembl,ENSG00000254505.11
E9PQN2,Ensembl,ENSG00000029363.17
G3V5L9,Ensembl,ENSG00000119689.15
H9KVB6,Ensembl,ENSG00000156256.15
X6RF29,Ensembl,ENSG00000164002
H0Y4P7,Ensembl,ENSG00000111799.22
H0Y547,Ensembl,ENSG00000068650.19
H0YAX9,Ensembl,ENSG00000155506.19
H0YB03,Ensembl,ENSG00000176623.12
H0YB60,Ensembl,ENSG00000123643.13
H0YCA8,Ensembl,ENSG00000132781.20
H0YHT8,Ensembl,ENSG00000111596.14
H0YJ00,Ensembl,ENSG00000090060.19
H0YHX1,Ensembl,ENSG00000186815.13
E5RGJ6,Ensembl,ENSG00000168575.10
F5H1E8,Ensembl,ENSG00000175899.15
F5H423,Ensembl,ENSG00000272822.2
F5H815,Ensembl,ENSG00000133704.10
U3KQ14,Ensembl,ENSG00000139597.18
U3KQB8,Ensembl,ENSG00000164241.14
U3KQG0,Ensembl,ENSG00000143374.18
F5GYH0,Ensembl,ENSG00000111305.19
F5H3A2,Ensembl,ENSG00000136040.9
F5H5Q6,Ensembl,ENSG00000142973.15
A0A8V8TN71,Ensembl,ENSG00000119943.13
S4R3R3,Ensembl,ENSG00000132122.12
A0A669KAY2,Ensembl,ENSG00000145700.10
A0A669KB76,Ensembl,ENSG00000127603.32
A0A1W2PRF5,Ensembl,ENSG00000109911.19
A0A286YF86,Ensembl,ENSG00000181718.7
A0A140T9X8,Ensembl,ENSG00000234704.9
A0A1C7CYW4,Ensembl,ENSG00000182220.15
A0A1C7CYY4,Ensembl,ENSG00000198336.9
A0A0G2JM27,Ensembl,ENSG00000278415.4
A0A0J9YVP8,Ensembl,ENSG00000125772.14
A0A0J9YYF3,Ensembl,ENSG00000105854.13
F8W1T8,Ensembl,ENSG00000187912.12
M0QXN0,Ensembl,ENSG00000105722.10
M0R145,Ensembl,ENSG00000142002.18
H3BRI6,Ensembl,ENSG00000167264.18
H3BT70,Ensembl,ENSG00000103066.13
M0R209,Ensembl,ENSG00000204519.11
H3BTK0,Ensembl,ENSG00000158805.12
M0R0I5,Ensembl,ENSG00000088247.19
A6NH01,Ensembl,ENSG00000182287.15
A6NNT0,Ensembl,ENSG00000168765.19
K7EIZ7,Ensembl,ENSG00000082805.21
K7EN51,Ensembl,ENSG00000049759.20
K7ENW4,Ensembl,ENSG00000160877.6
J3KPI5,Ensembl,ENSG00000129221.16
J3KQ40,Ensembl,ENSG00000204634.13
J3KRJ8,Ensembl,ENSG00000133313.15
J3KS74,Ensembl,ENSG00000108592.17
J3KSG9,Ensembl,ENSG00000249961.10
J3KSK3,Ensembl,ENSG00000141552.18
K7EQZ5,Ensembl,ENSG00000131471.7
F5H848,Ensembl,ENSG00000090612.22
F5H8D0,Ensembl,ENSG00000175581.14
A0A0A0MT09,Ensembl,ENSG00000117751.18
A8MVE6,Ensembl,ENSG00000215277.9
B0QYP8,Ensembl,ENSG00000188677.15
H0Y6T5,Ensembl,ENSG00000127603.32
H0YF18,Ensembl,ENSG00000154175.18
H0YFX8,Ensembl,ENSG00000149305.8
H0YGR9,Ensembl,ENSG00000175727.14
H0YMU4,Ensembl,ENSG00000166262.16
H0YNF2,Ensembl,ENSG00000138606.20
I3L1K3,Ensembl,ENSG00000004897.12
I3L4A0,Ensembl,ENSG00000101574.15
B0QYB2,Ensembl,ENSG00000100379.18
E5RID7,Ensembl,ENSG00000147687.19
H0Y876,Ensembl,ENSG00000128596.17
H0Y883,Ensembl,ENSG00000206530.11
H0YBY0,Ensembl,ENSG00000040341.18
H0YD46,Ensembl,ENSG00000077514.9
H0YDR0,Ensembl,ENSG00000175224.17
H0YDZ8,Ensembl,ENSG00000131626.19
H0YEI1,Ensembl,ENSG00000133884.11
H0YGJ0,Ensembl,ENSG00000176715.17
H0YK39,Ensembl,ENSG00000140307.11
H0YMD2,Ensembl,ENSG00000137804.14
H0YMY3,Ensembl,ENSG00000100889.12
I3L2Z5,Ensembl,ENSG00000103495.15
I3L4C3,Ensembl,ENSG00000091640.8
I3L4Y9,Ensembl,ENSG00000167264.18
Q5TBN5,Ensembl,ENSG00000136167.15
A0A087WUC8,Ensembl,ENSG00000134779.15
A0A087WVN4,Ensembl,ENSG00000160752.15
A0A087WZI4,Ensembl,ENSG00000185761.11
A0A087X1V0,Ensembl,ENSG00000127922.10
A0A087X263,Ensembl,ENSG00000269313.6
A0A087X2B5,Ensembl,ENSG00000172270.22
H0Y9C3,Ensembl,ENSG00000138162.19
V9GZ26,Ensembl,ENSG00000125898.13
D6RCC0,Ensembl,ENSG00000198948.12
E5RJY4,Ensembl,ENSG00000113263.14
E5RJY6,Ensembl,ENSG00000147687.19
H7C160,Ensembl,ENSG00000114923.17
F8VX58,Ensembl,ENSG00000011465.18
F8W1I2,Ensembl,ENSG00000111647.13
A0A075B6Z0,Ensembl,ENSG00000211867.1
F8VSP7,Ensembl,ENSG00000181852.18
F8W029,Ensembl,ENSG00000196531.14
F8W8I7,Ensembl,ENSG00000110906.13
S4R418,Ensembl,ENSG00000110934.13
