UniprotID,Protein_Accession
P42599,WP_000617698.1
P42599,NZ_LN832404.1
P42603,NP_417561.1
P42603,NC_000913.3
P42603,WP_000128135.1
P42603,NZ_LN832404.1
P11865,NP_417590.2
P11865,NC_000913.3
P11865,WP_000675733.1
P11865,NZ_LN832404.1
P11864,NP_417591.1
P11864,NC_000913.3
P11864,WP_000484600.1
P11864,NZ_LN832404.1
P64590,NP_417574.1
P64590,NC_000913.3
P64590,WP_000384145.1
P64590,NZ_STEB01000001.1
P64592,NP_417575.1
P64592,NC_000913.3
P64592,WP_001198807.1
P64592,NZ_LN832404.1
P67660,NP_417576.1
P67660,NC_000913.3
P67660,WP_001041009.1
P67660,NZ_LN832404.1
P42624,NP_417577.1
P42624,NC_000913.3
P42624,WP_000633576.1
P42624,NZ_LN832404.1
P42625,NP_417578.2
P42625,NC_000913.3
P42625,WP_001345966.1
P42625,NZ_LN832404.1
P42626,WP_000460499.1
P42626,NZ_LN832404.1
P42626,YP_026202.1
P42626,NC_000913.3
P64594,NP_417599.1
P64594,NC_000913.3
P64594,WP_000347273.1
P64594,NZ_LN832404.1
P0AA73,NP_417651.1
P0AA73,NC_000913.3
P0AA73,WP_000813037.1
P0AA73,NZ_STEB01000012.1
P45470,NP_417622.2
P45470,NC_000913.3
P45470,WP_000037608.1
P45470,NZ_STEB01000012.1
P67762,NP_417623.1
P67762,NC_000913.3
P67762,WP_000449030.1
P67762,NZ_STEB01000012.1
P45472,NP_417624.1
P45472,NC_000913.3
P45472,WP_000189333.1
P45472,NZ_LN832404.1
P63417,NP_417625.1
P63417,NC_000913.3
P63417,WP_000908554.1
P63417,NZ_STEB01000012.1
P0ADV5,NP_417629.1
P0ADV5,NC_000913.3
P0ADV5,WP_000130380.1
P0ADV5,NZ_LN832404.1
P42640,NP_417641.4
P42640,NC_000913.3
P42640,WP_001333576.1
P42640,NZ_LN832404.1
P0AGK4,NP_417647.1
P0AGK4,NC_000913.3
P0AGK4,WP_001054420.1
P0AGK4,NZ_STEB01000012.1
P28722,NP_417682.1
P28722,NC_000913.3
P28722,WP_001311157.1
P28722,NZ_SSZK01000007.1
P0ADW3,NP_417700.2
P0ADW3,NC_000913.3
P0ADW3,WP_001295270.1
P0ADW3,NZ_STEB01000012.1
P0ADW6,NP_417678.1
P0ADW6,NC_000913.3
P0ADW6,WP_001299745.1
P0ADW6,NZ_SSZK01000007.1
P45420,NP_417683.1
P45420,NC_000913.3
P45420,WP_000914994.1
P45420,NZ_SSZK01000007.1
P45421,WP_000821351.1
P45421,NZ_SSZK01000007.1
P45422,NP_417686.1
P45422,NC_000913.3
P45422,WP_001067008.1
P45422,NZ_SSZK01000007.1
P45423,NP_417687.1
P45423,NC_000913.3
P45423,WP_000445111.1
P45423,NZ_LN832404.1
P64614,NP_417705.2
P64614,NC_000913.3
P64614,WP_000695690.1
P64614,NZ_SSZK01000034.1
P64616,NP_417706.1
P64616,NC_000913.3
P64616,WP_001029013.1
P64616,NZ_SSZK01000034.1
P28638,NP_417728.4
P28638,NC_000913.3
P28638,WP_001258895.1
P28638,NZ_SSZK01000034.1
P36677,NP_417752.1
P36677,NC_000913.3
P36677,WP_000266486.1
P36677,NZ_SSZK01000040.1
P46474,WP_001253618.1
P46474,NZ_SSZK01000034.1
P46474,YP_026208.1
P46474,NC_000913.3
P45566,NP_417723.1
P45566,NC_000913.3
P45566,WP_000381173.1
P45566,NZ_SSZK01000034.1
P64619,NP_417729.1
P64619,NC_000913.3
P64619,WP_001295275.1
P64619,NZ_STEB01000012.1
P64622,NP_417733.1
P64622,NC_000913.3
P64622,WP_000825639.1
P64622,NZ_STEB01000012.1
P45767,WP_000019655.1
P45767,NZ_STEB01000012.1
P45767,YP_026209.1
P45767,NC_000913.3
P45768,NP_417736.2
P45768,NC_000913.3
P45768,WP_001300681.1
P45768,NZ_SSZK01000072.1
P45769,NP_417737.1
P45769,NC_000913.3
P45769,WP_000078349.1
P45769,NZ_SSZK01000072.1
P64624,NP_417805.4
P64624,NC_000913.3
P64624,WP_000091466.1
P64624,NZ_STEB01000004.1
P63389,NP_417811.1
P63389,NC_000913.3
P63389,WP_000634798.1
P63389,NZ_SSZK01000008.1
P45524,NP_417812.1
P45524,NC_000913.3
P45524,WP_000057356.1
P45524,NZ_SSZK01000008.1
P67624,NP_417813.1
P67624,NC_000913.3
P67624,WP_000907085.1
P67624,NZ_STEB01000004.1
P0ADW8,WP_001007730.1
P0ADW8,NZ_STEB01000004.1
P0ADW8,YP_588468.1
P0ADW8,NC_000913.3
P0ADX1,NP_417815.1
P0ADX1,NC_000913.3
P0ADX1,WP_001148908.1
P0ADX1,NZ_STEB01000004.1
P0ADX5,NP_417821.1
P0ADX5,NC_000913.3
P0ADX5,WP_000736862.1
P0ADX5,NZ_SSZK01000008.1
P45537,NP_417817.2
P45537,NC_000913.3
P64627,NP_417828.1
P64627,NC_000913.3
P64627,WP_001031834.1
P64627,NZ_STEB01000004.1
P45545,NP_417835.1
P45545,NC_000913.3
P45545,WP_000847144.1
P45545,NZ_STEB01000004.1
P45546,NP_417836.1
P45546,NC_000913.3
P45546,WP_000366857.1
P45546,NZ_CP014272.1
P64631,NP_417837.2
P64631,NC_000913.3
P64631,WP_000719728.1
P64631,NZ_SSZK01000008.1
P45549,NP_417839.1
P45549,NC_000913.3
P45549,WP_000090644.1
P45549,NZ_LN832404.1
P45550,NP_417840.1
P45550,NC_000913.3
P45550,WP_000497334.1
P45550,NZ_SSZK01000008.1
P45551,NP_417841.2
P45551,NC_000913.3
P45551,WP_001295165.1
P45551,NZ_SSZK01000008.1
P45552,WP_001254790.1
P45552,NZ_SSZK01000008.1
P45552,YP_026214.1
P45552,NC_000913.3
P45804,NP_417861.1
P45804,NC_000913.3
P45804,WP_000370879.1
P45804,NZ_SSZK01000008.1
P46837,NP_417866.4
P46837,NC_000913.3
P46837,WP_000980727.1
P46837,NZ_LN832404.1
P67143,NP_417892.1
P67143,NC_000913.3
P67143,WP_001002544.1
P67143,NZ_STEB01000004.1
P0ADX7,NP_417905.1
P0ADX7,NC_000913.3
P0ADX7,WP_000825996.1
P0ADX7,NZ_STEB01000004.1
P28911,NP_417940.2
P28911,NC_000913.3
P28911,WP_001271686.1
P28911,NZ_SSZK01000110.1
P28912,NP_417941.1
P28912,NC_000913.3
P28912,WP_000420980.1
P28912,NZ_SSUW01000040.1
P0AGH1,NP_417942.6
P0AGH1,NC_000913.3
P0AGH1,WP_001216257.1
P0AGH1,NZ_SSZK01000042.1
P37614,NP_417923.1
P37614,NC_000913.3
P37614,WP_001311191.1
P37614,NZ_SSZK01000008.1
P37615,NP_417924.1
P37615,NC_000913.3
P37615,WP_000042895.1
P37615,NZ_SSZK01000008.1
P0ADI9,NP_417925.1
P0ADI9,NC_000913.3
P0ADI9,WP_000964718.1
P0ADI9,NZ_STEB01000004.1
P37621,NP_417930.2
P37621,NC_000913.3
P37621,WP_001300943.1
P37621,NZ_SSZK01000008.1
P0AGM0,NP_417931.4
P0AGM0,NC_000913.3
P0AGM0,WP_001300885.1
P0AGM0,NZ_SSZK01000008.1
P46852,NP_417896.1
P46852,NC_000913.3
P46852,WP_000639811.1
P46852,NZ_SSZK01000008.1
P46853,NP_417897.1
P46853,NC_000913.3
P46853,WP_000236293.1
P46853,NZ_SSZK01000008.1
P46855,NP_417899.1
P46855,NC_000913.3
P46855,WP_000065894.1
P46855,NZ_SSZK01000008.1
P0AFV2,NP_417965.1
P0AFV2,NC_000913.3
P0AFV2,WP_001296814.1
P0AFV2,NZ_STEB01000046.1
P37626,NP_417944.1
P37626,NC_000913.3
P37626,WP_000361477.1
P37626,NZ_LN832404.1
P37627,NP_417945.1
P37627,NC_000913.3
P37627,WP_001393583.1
P37627,NZ_LN832404.1
P37630,NP_417948.4
P37630,NC_000913.3
P37630,WP_001028905.1
P37630,NZ_STEB01000004.1
P37631,NP_417949.1
P37631,NC_000913.3
P37631,WP_000439170.1
P37631,NZ_SSZK01000042.1
P37635,WP_000020601.1
P37635,NZ_JACEFS010000052.1
P37197,NP_417975.1
P37197,NC_000913.3
P37197,WP_000784827.1
P37197,NZ_SSZK01000039.1
P37640,NP_417977.1
P37640,NC_000913.3
P37640,WP_001167676.1
P37640,NZ_STEB01000018.1
P37641,NP_417978.2
P37641,NC_000913.3
P37641,WP_000357790.1
P37641,NZ_CP047127.1
P37642,NP_417979.1
P37642,NC_000913.3
P37642,WP_000191237.1
P37642,NZ_SSZK01000039.1
P37643,NP_417980.1
P37643,NC_000913.3
P37643,WP_001149003.1
P37643,NZ_SSZK01000039.1
P37645,NP_417981.2
P37645,NC_000913.3
P37645,WP_001296794.1
P37645,NZ_STEB01000018.1
P37648,NP_417984.1
P37648,NC_000913.3
P37648,WP_001163141.1
P37648,NZ_SSZK01000039.1
P0ADJ3,NP_417992.1
P0ADJ3,NC_000913.3
P0ADJ3,WP_001063318.1
P0ADJ3,NZ_STEB01000018.1
P37660,NP_417996.1
P37660,NC_000913.3
P37660,WP_001295225.1
P37660,NZ_SSZK01000039.1
P37662,NP_418003.1
P37662,NC_000913.3
P37662,WP_000189019.1
P37662,NZ_SSZK01000068.1
P37663,NP_418004.4
P37663,NC_000913.3
P37663,WP_001299523.1
P37663,NZ_SSZK01000068.1
P0ADJ8,NP_418019.4
P0ADJ8,NC_000913.3
P0ADJ8,WP_001296808.1
P0ADJ8,NZ_STEB01000018.1
P11286,NP_418020.2
P11286,NC_000913.3
P11286,WP_001295228.1
P11286,NZ_SSZK01000041.1
P37664,NP_418006.1
P37664,NC_000913.3
P37664,WP_000617473.1
P37664,NZ_SSZK01000068.1
P37665,WP_000747625.1
P37665,NZ_STEB01000018.1
P37665,YP_026228.1
P37665,NC_000913.3
P0ADK0,NP_418010.2
P0ADK0,NC_000913.3
P0ADK0,WP_000190516.1
P0ADK0,NZ_SSZK01000068.1
P0A9V5,NP_418011.1
P0A9V5,NC_000913.3
P0A9V5,WP_000455798.1
P0A9V5,NZ_STEB01000018.1
P37671,NP_418031.1
P37671,NC_000913.3
P37671,WP_000514240.1
P37671,NZ_SSZK01000041.1
P37673,NP_418033.1
P37673,NC_000913.3
P37673,WP_000576079.1
P37673,NZ_SSZK01000041.1
P37674,NP_418034.1
P37674,NC_000913.3
P37674,WP_000721664.1
P37674,NZ_STEB01000018.1
P37675,WP_000279599.1
P37675,NZ_SSZK01000041.1
P37675,YP_026232.1
P37675,NC_000913.3
P37676,NP_418036.1
P37676,NC_000913.3
P37676,WP_000776887.1
P37676,NZ_SSZK01000041.1
P37681,NP_418041.1
P37681,NC_000913.3
P37681,WP_000906819.1
P37681,NZ_LN832404.1
P37682,NP_418042.1
P37682,NC_000913.3
P37682,WP_000164036.1
P37682,NZ_SSZK01000041.1
P37683,NP_418043.1
P37683,NC_000913.3
P37683,WP_000364884.1
P37683,NZ_STEB01000018.1
P0ADK4,NP_418044.1
P0ADK4,NC_000913.3
P0ADK4,WP_000478195.1
P0ADK4,NZ_SSZK01000041.1
P0ADK6,NP_418051.1
P0ADK6,NC_000913.3
P0ADK6,WP_000072850.1
P0ADK6,NZ_SSZK01000022.1
P11290,NP_418072.1
P11290,NC_000913.3
P11290,WP_000982115.1
P11290,NZ_LN832404.1
P0ACA1,NP_418049.1
P0ACA1,NC_000913.3
P0ACA1,WP_000779792.1
P0ACA1,NZ_STEB01000018.1
P32106,NP_418053.1
P32106,NC_000913.3
P32106,WP_000642478.1
P32106,NZ_SSZK01000022.1
P0AFV0,NP_418054.1
P0AFV0,NC_000913.3
P0AFV0,WP_000364939.1
P0AFV0,NZ_STEB01000024.1
P32108,NP_418055.1
P32108,NC_000913.3
P32108,WP_000479624.1
P32108,NZ_SSZK01000022.1
P0ADK8,NP_418059.1
P0ADK8,NC_000913.3
P0ADK8,WP_000665680.1
P0ADK8,NZ_STEB01000024.1
P0AG27,NP_418068.1
P0AG27,NC_000913.3
P0AG27,WP_001156181.1
P0AG27,NZ_STEB01000024.1
P37691,NP_418071.4
P37691,NC_000913.3
P37691,WP_000483847.1
P37691,NZ_LN832404.1
Q2M7R5,WP_000517100.1
Q2M7R5,NZ_STEB01000024.1
Q2M7R5,YP_588470.1
Q2M7R5,NC_000913.3
A5A625,WP_001326561.1
A5A625,NZ_SSZK01000022.1
P23839,NP_418101.1
P23839,NC_000913.3
P23839,WP_000621340.1
P23839,NZ_SSZK01000022.1
P0AGM2,NP_418103.4
P0AGM2,NC_000913.3
P0AGM2,WP_000924289.1
P0AGM2,NZ_STEB01000024.1
P31433,NP_418112.1
P31433,NC_000913.3
P31433,WP_001300954.1
P31433,NZ_LN832404.1
P31435,NP_418114.4
P31435,NC_000913.3
P31435,WP_000834439.1
P31435,NZ_STEB01000024.1
P31437,NP_418116.1
P31437,NC_000913.3
P31437,WP_000535961.1
P31437,NZ_SSZK01000043.1
P0ADL3,NP_418119.2
P0ADL3,NC_000913.3
P0ADL3,WP_001295241.1
P0ADL3,NZ_SSZK01000043.1
P25531,NP_418095.4
P25531,NC_000913.3
P25531,WP_001350561.1
P25531,NZ_LN832404.1
Q2M7X4,WP_000805509.1
Q2M7X4,NZ_STEB01000015.1
Q2M7X4,YP_588471.1
Q2M7X4,NC_000913.3
P0A8Y5,NP_418152.1
P0A8Y5,NC_000913.3
P0A8Y5,WP_000985549.1
P0A8Y5,NZ_STEB01000015.1
P09996,NP_418153.4
P09996,NC_000913.3
P09996,WP_000522208.1
P09996,NZ_JACEFS010000007.1
P25714,NP_418161.1
P25714,NC_000913.3
P25714,WP_000378250.1
P25714,NZ_SSZK01000035.1
P0A8C8,WP_001307474.1
P0A8C8,NZ_STEB01000015.1
P0A8C8,YP_588472.1
P0A8C8,NC_000913.3
P60872,NP_418140.4
P60872,NC_000913.3
P60872,WP_001279752.1
P60872,NZ_SSZK01000035.1
P31443,NP_418130.1
P31443,NC_000913.3
P31443,WP_000148061.1
P31443,NZ_SSZK01000035.1
P0ADL6,NP_418131.1
P0ADL6,NC_000913.3
P0ADL6,WP_001113432.1
P0ADL6,NZ_STEB01000015.1
P0ADM0,NP_418132.1
P0ADM0,NC_000913.3
P0ADM0,WP_000703959.1
P0ADM0,NZ_STEB01000015.1
P31446,NP_418133.1
P31446,NC_000913.3
P31446,WP_000511289.1
P31446,NZ_SSZK01000035.1
P31447,NP_418134.1
P31447,NC_000913.3
P31447,WP_000828527.1
P31447,NZ_SSZK01000035.1
P31448,NP_418135.1
P31448,NC_000913.3
P31448,WP_001087145.1
P31448,NZ_SSZK01000035.1
P31449,NP_418136.2
P31449,NC_000913.3
P31449,WP_001013540.1
P31449,NZ_STEB01000015.1
P31453,NP_418139.1
P31453,NC_000913.3
P31453,WP_001300779.1
P31453,NZ_STEB01000015.1
P0ADM4,NP_418143.2
P0ADM4,NC_000913.3
P0ADM4,WP_000620888.1
P0ADM4,NZ_STEB01000015.1
P31455,NP_418144.3
P31455,NC_000913.3
P31455,WP_010723257.1
P31455,NZ_SSZK01000035.1
P0ADM6,WP_000772934.1
P0ADM6,NZ_STEB01000015.1
P0ADM6,YP_026240.1
P0ADM6,NC_000913.3
P31463,NP_418167.1
P31463,NC_000913.3
P31463,WP_001311238.1
P31463,NZ_SSZK01000035.1
P0ADM8,NP_418168.2
P0ADM8,NC_000913.3
P0ADM8,WP_001296581.1
P0ADM8,NZ_SSZK01000035.1
P31467,NP_418171.1
P31467,NC_000913.3
P31467,WP_000086486.1
P31467,NZ_SSZK01000035.1
P31470,WP_000766900.1
P31470,NZ_STEB01000015.1
P31470,YP_026242.1
P31470,NC_000913.3
P31471,NP_418175.3
P31471,NC_000913.3
P31471,WP_001336377.1
P31471,NZ_LN832404.1
P31475,WP_001131164.1
P31475,NZ_SSZK01000036.1
P31475,YP_026245.1
P31475,NC_000913.3
P22787,NP_418214.2
P22787,NC_000913.3
P22787,WP_000058964.1
P22787,NZ_LN832404.1
P0ADN2,NP_418213.1
P0ADN2,NC_000913.3
P0ADN2,WP_000841001.1
P0ADN2,NZ_STEB01000021.1
P27837,WP_000774731.1
P27837,NZ_STEB01000021.1
P27837,YP_026258.1
P27837,NC_000913.3
P0ADN6,WP_000799889.1
P0ADN6,NZ_STEB01000021.1
P0ADN6,YP_588473.1
P0ADN6,NC_000913.3
P23305,NP_418255.1
P23305,NC_000913.3
P23305,WP_000812796.1
P23305,NZ_SSZK01000025.1
P0ADP0,NP_418257.1
P0ADP0,NC_000913.3
P0ADP0,WP_001213584.1
P0ADP0,NZ_STEB01000021.1
P27840,WP_000951133.1
P27840,NZ_SSZK01000025.1
P27840,YP_026261.1
P27840,NC_000913.3
P27842,NP_418261.1
P27842,NC_000913.3
P27842,WP_000032581.1
P27842,NZ_STEB01000021.1
P27843,NP_418262.2
P27843,NC_000913.3
P0ADP2,NP_418264.4
P0ADP2,NC_000913.3
P0ADP2,WP_001277142.1
P0ADP2,NZ_STEB01000021.1
P27848,WP_000285362.1
P27848,NZ_SSZK01000046.1
P27848,YP_026267.1
P27848,NC_000913.3
P27862,NP_418290.4
P27862,NC_000913.3
P27862,WP_001308167.1
P27862,NZ_SSZK01000046.1
P0ADP9,NP_418295.1
P0ADP9,NC_000913.3
P0ADP9,WP_001295263.1
P0ADP9,NZ_STEB01000017.1
P32128,NP_418298.4
P32128,NC_000913.3
P32128,WP_001333507.1
P32128,NZ_SSZK01000026.1
P32129,NP_418299.1
P32129,NC_000913.3
P32129,WP_001311257.1
P32129,NZ_SSZK01000026.1
P0A8H6,NP_418302.1
P0A8H6,NC_000913.3
P0A8H6,WP_001295266.1
P0A8H6,NZ_SSZK01000026.1
P0ACM9,NP_418308.1
P0ACM9,NC_000913.3
P0ACM9,WP_000829798.1
P0ACM9,NZ_SSZK01000026.1
P32134,NP_418309.1
P32134,NC_000913.3
P32134,WP_000256396.1
P32134,NZ_SSZK01000026.1
P32135,NP_418310.1
P32135,NC_000913.3
P32135,WP_000956313.1
P32135,NZ_SSZK01000026.1
P32136,WP_001295267.1
P32136,NZ_SSZK01000026.1
P32136,YP_026275.1
P32136,NC_000913.3
P32137,NP_418313.4
P32137,NC_000913.3
P32137,WP_000018380.1
P32137,NZ_SSZK01000026.1
P32139,NP_418315.3
P32139,NC_000913.3
P32139,WP_000052655.1
P32139,NZ_SSZK01000026.1
P0A8Y3,NP_418321.4
P0A8Y3,NC_000913.3
P0A8Y3,WP_001295269.1
P0A8Y3,NZ_STEB01000017.1
P0A8K8,NP_418322.1
P0A8K8,NC_000913.3
P0A8K8,WP_000920762.1
P0A8K8,NZ_STEB01000017.1
P0ADQ5,NP_418325.3
P0ADQ5,NC_000913.3
P0ADQ5,WP_001295676.1
P0ADQ5,NZ_STEB01000017.1
P0AFU6,NP_418326.2
P0AFU6,NC_000913.3
P32151,NP_418332.1
P32151,NC_000913.3
P32151,WP_001295677.1
P32151,NZ_SSZK01000026.1
P32157,NP_418346.2
P32157,NC_000913.3
P32157,WP_001270260.1
P32157,NZ_SSZK01000014.1
P32160,NP_418355.1
P32160,NC_000913.3
P32160,WP_000802216.1
P32160,NZ_LN832404.1
P0AF34,NP_418356.1
P0AF34,NC_000913.3
P0AF34,WP_000155257.1
P0AF34,NZ_STEB01000017.1
P32162,NP_418357.1
P32162,NC_000913.3
P32162,WP_000655989.1
P32162,NZ_SSZK01000014.1
P32167,NP_418372.1
P32167,NC_000913.3
P32167,WP_000797353.1
P32167,NZ_SSZK01000014.1
P0AF40,NP_418399.1
P0AF40,NC_000913.3
P0AF40,WP_000806411.1
P0AF40,NZ_STEB01000037.1
P0ABT8,NP_418378.4
P0ABT8,NC_000913.3
P0ABT8,WP_001271242.1
P0ABT8,NZ_SSZK01000014.1
P32668,NP_418379.1
P32668,NC_000913.3
P32668,WP_000647891.1
P32668,NZ_LN832404.1
P32677,NP_418389.1
P32677,NC_000913.3
P32677,WP_000274636.1
P32677,NZ_STEB01000037.1
P09162,NP_418435.1
P09162,NC_000913.3
P09162,WP_001326558.1
P09162,NZ_SSZK01000049.1
P09163,NP_418436.1
P09163,NC_000913.3
P09163,WP_000237004.1
P09163,NZ_SSZK01000049.1
P32680,NP_418427.1
P32680,NC_000913.3
P32680,WP_000940106.1
P32680,NZ_STEB01000045.1
P32681,NP_418429.1
P32681,NC_000913.3
P32681,WP_001084037.1
P32681,NZ_SSZK01000047.1
P27375,NP_418416.1
P27375,NC_000913.3
P27375,WP_001307500.1
P27375,NZ_STEB01000045.1
P0AF43,NP_418444.1
P0AF43,NC_000913.3
P0AF43,WP_000956830.1
P0AF43,NZ_STEB01000022.1
P32685,NP_418447.1
P32685,NC_000913.3
P32685,WP_001207634.1
P32685,NZ_SSZK01000049.1
P0AF45,NP_418450.1
P0AF45,NC_000913.3
P0AF45,WP_000757333.1
P0AF45,NZ_STEB01000022.1
P32687,NP_418451.4
P32687,NC_000913.3
P32687,WP_001295278.1
P32687,NZ_SSZK01000049.1
P32688,NP_418452.1
P32688,NC_000913.3
P32688,WP_000595558.1
P32688,NZ_SSZK01000049.1
P32689,NP_418453.1
P32689,NC_000913.3
P32689,WP_000745776.1
P32689,NZ_SSZK01000049.1
P68206,NP_418469.1
P68206,NC_000913.3
P68206,WP_001030593.1
P68206,NZ_STEB01000022.1
P32693,NP_418471.1
P32693,NC_000913.3
P32693,WP_000912571.1
P32693,NZ_CP011343.2
P32694,NP_418472.1
P32694,NC_000913.3
P32694,WP_001311303.1
P32694,NZ_CP011343.2
P0AF48,NP_418480.1
P0AF48,NC_000913.3
P0AF48,WP_000270375.1
P0AF48,NZ_SSZK01000016.1
P0AF50,NP_418481.1
P0AF50,NC_000913.3
P0AF50,WP_000155657.1
P0AF50,NZ_STEB01000022.1
P58036,WP_001321562.1
P58036,NZ_SSZK01000016.1
P58036,YP_001165333.1
P58036,NC_000913.3
A5A628,WP_001295279.1
A5A628,NZ_STEB01000022.1
A5A628,YP_001165332.1
A5A628,NC_000913.3
P32700,NP_418484.4
P32700,NC_000913.3
P32700,WP_001295689.1
P32700,NZ_STEB01000022.1
P32703,NP_418489.1
P32703,NC_000913.3
P32703,WP_000402210.1
P32703,NZ_LN832404.1
P32704,NP_418490.1
P32704,NC_000913.3
P32704,WP_001270094.1
P32704,NZ_LN832404.1
P0AF54,NP_418492.1
P0AF54,NC_000913.3
P0AF54,WP_001014565.1
P0AF54,NZ_STEB01000014.1
P0AF56,NP_418502.1
P0AF56,NC_000913.3
P0AF56,WP_000719886.1
P0AF56,NZ_STEB01000014.1
P39267,NP_418534.4
P39267,NC_000913.3
P39267,WP_000169188.1
P39267,NZ_SSZK01000018.1
P0ACU7,NP_418558.2
P0ACU7,NC_000913.3
P0ACU7,WP_001188520.1
P0ACU7,NZ_STEB01000014.1
P39270,NP_418545.1
P39270,NC_000913.3
P39270,WP_000198773.1
P39270,NZ_SSZK01000018.1
P0AF59,NP_418550.1
P0AF59,NC_000913.3
P0AF59,WP_000371704.1
P0AF59,NZ_SSZK01000018.1
P39274,NP_418551.1
P39274,NC_000913.3
P39274,WP_000405651.1
P39274,NZ_SSZK01000018.1
P0AFJ1,NP_418532.1
P0AFJ1,NC_000913.3
P0AFJ1,WP_001300891.1
P0AFJ1,NZ_SSZK01000018.1
P16681,NP_418531.1
P16681,NC_000913.3
P16681,WP_001131339.1
P16681,NZ_SSZK01000016.1
Q6BEX5,WP_000819746.1
Q6BEX5,NZ_STEB01000014.1
Q6BEX5,YP_026281.1
Q6BEX5,NC_000913.3
P39277,NP_418565.1
P39277,NC_000913.3
P39277,WP_000015837.1
P39277,NZ_STEB01000014.1
P0AF70,NP_418568.2
P0AF70,NC_000913.3
P0AF70,WP_000558209.1
P0AF70,NZ_STEB01000014.1
P39279,NP_418569.1
P39279,NC_000913.3
P39279,WP_001008040.1
P39279,NZ_LN832404.1
P39282,NP_418580.2
P39282,NC_000913.3
P39282,WP_001336293.1
P39282,NZ_LN832404.1
P39283,NP_418581.1
P39283,NC_000913.3
P39283,WP_000342867.1
P39283,NZ_STEB01000014.1
P39284,NP_418582.1
P39284,NC_000913.3
P39284,WP_001276180.1
P39284,NZ_STEB01000014.1
P0AF73,NP_418597.1
P0AF73,NC_000913.3
P0AF73,WP_001089295.1
P0AF73,NZ_STEB01000013.1
C1P621,WP_010723271.1
C1P621,NZ_STEB01000013.1
C1P621,YP_002791261.1
C1P621,NC_000913.3
P33222,NP_418607.1
P33222,NC_000913.3
P33222,WP_000943959.1
P33222,NZ_LN832404.1
P37772,NP_418652.2
P37772,NC_000913.3
P37772,WP_000596014.1
P37772,NZ_LN832404.1
P0AF76,NP_418602.1
P0AF76,NC_000913.3
P0AF76,WP_000220128.1
P0AF76,NZ_SSUV01000014.1
P0AF78,NP_418603.1
P0AF78,NC_000913.3
P0AF78,WP_000511955.1
P0AF78,NZ_STEB01000013.1
P39293,NP_418604.1
P39293,NC_000913.3
P39293,WP_000012550.1
P39293,NZ_LN832404.1
P0AF80,NP_418605.1
P0AF80,NC_000913.3
P0AF80,WP_000547760.1
P0AF80,NZ_STEB01000013.1
P39295,NP_418606.1
P39295,NC_000913.3
P39295,WP_000101658.1
P39295,NZ_LN832404.1
P0AF82,NP_418609.4
P0AF82,NC_000913.3
P0AF82,WP_000811566.1
P0AF82,NZ_STEB01000013.1
P39298,NP_418611.1
P39298,NC_000913.3
P39298,WP_000569707.1
P39298,NZ_LN832404.1
P0AF86,NP_418620.1
P0AF86,NC_000913.3
P0AF86,WP_000492914.1
P0AF86,NZ_STEB01000013.1
P39308,NP_418625.1
P39308,NC_000913.3
P39308,WP_000174714.1
P39308,NZ_LN832404.1
P0A8X0,NP_418655.1
P0A8X0,NC_000913.3
P0A8X0,WP_000166270.1
P0A8X0,NZ_STEB01000013.1
P39332,NP_418669.1
P39332,NC_000913.3
P39332,WP_000230281.1
P39332,NZ_STEB01000013.1
P39336,NP_418674.2
P39336,NC_000913.3
P39336,WP_000036434.1
P39336,NZ_CP014272.1
P39337,WP_001059402.1
P39337,NZ_SSUR01000004.1
P39337,YP_026287.1
P39337,NC_000913.3
P39338,WP_000079634.1
P39338,NZ_LN832404.1
P39338,YP_026288.1
P39338,NC_000913.3
P39342,NP_418684.1
P39342,NC_000913.3
P39342,WP_001294573.1
P39342,NZ_CP014272.1
P39351,NP_418697.1
P39351,NC_000913.3
P39352,NP_418699.4
P39352,NC_000913.3
P39352,WP_000179691.1
P39352,NZ_SSUV01000014.1
P39353,NP_418700.2
P39353,NC_000913.3
P39353,WP_000611568.1
P39353,NZ_SSUV01000014.1
P39357,NP_418716.1
P39357,NC_000913.3
P39357,WP_001128363.1
P39357,NZ_SSUV01000012.1
P39358,NP_418717.1
P39358,NC_000913.3
P39358,WP_000116326.1
P39358,NZ_SSUV01000012.1
P39359,NP_418718.4
P39359,NC_000913.3
P39359,WP_000714563.1
P39359,NZ_SSUV01000012.1
P39360,NP_418719.1
P39360,NC_000913.3
P39360,WP_000251798.1
P39360,NZ_SSUV01000012.1
P39367,NP_418726.1
P39367,NC_000913.3
P39367,WP_000354251.1
P39367,NZ_SSUV01000012.1
P39368,NP_418727.1
P39368,NC_000913.3
P39368,WP_001309181.1
P39368,NZ_SSUV01000012.1
P39356,NP_418715.2
P39356,NC_000913.3
P39356,WP_000373366.1
P39356,NZ_SSUV01000012.1
Q2EEU2,WP_001054376.1
Q2EEU2,NZ_SSUV01000012.1
Q2EEU2,YP_588477.1
Q2EEU2,NC_000913.3
P24203,NP_418772.4
P24203,NC_000913.3
P24203,WP_001312515.1
P24203,NZ_LN832404.1
P39374,NP_418745.3
P39374,NC_000913.3
P39374,WP_000062552.1
P39374,NZ_SSUV01000012.1
P39376,NP_418747.1
P39376,NC_000913.3
P39376,WP_000340740.1
P39376,NZ_STEB01000025.1
P0AEH8,NP_418749.1
P0AEH8,NC_000913.3
P0AEH8,WP_000211971.1
