UniprotID,Protein_Accession
Q53Z05,NP_062786.1
Q53Z05,NM_019812.3
Z4YJD9,NP_034791.2
Z4YJD9,NM_010661.2
A0A0B4J1M6,NP_034318.2
A0A0B4J1M6,NM_010188.5
A0A0B4J1M6,XP_006496721.1
A0A0B4J1M6,XM_006496658.2
A0A0B4J1M6,XP_006496722.1
A0A0B4J1M6,XM_006496659.3
B8JK66,NP_001153090.1
B8JK66,NM_001159618.1
F8VQM0,NP_031458.2
F8VQM0,NM_007432.2
Q3V014,NP_034528.1
Q3V014,NM_010398.3
A0A096P6K7,NP_001036135.2
A0A096P6K7,NM_001042670.1
A0A096P6K7,XP_006503632.1
A0A096P6K7,XM_006503569.2
Q3TYT4,NP_573509.1
Q3TYT4,NM_133246.5
Q3U4W5,NP_001157135.1
Q3U4W5,NM_001163663.1
E9PX59,NP_034286.2
E9PX59,NM_010156.3
E9PX59,XP_006505089.1
E9PX59,XM_006505026.2
Q3UEH4,NP_001093249.1
Q3UEH4,NM_001099779.1
Q3UEH4,NP_038659.2
Q3UEH4,NM_013631.2
Q3ULD9,NP_954599.2
Q3ULD9,NM_199148.2
Q3ULD9,XP_011242815.1
Q3ULD9,XM_011244513.1
A0A0N4SUY2,NP_001157875.1
A0A0N4SUY2,NM_001164403.1
A0A140LHX5,XP_006537852.1
A0A140LHX5,XM_006537789.3
G3UWC5,NP_001157547.1
G3UWC5,NM_001164075.1
B1APX1,NP_001277318.1
B1APX1,NM_001290389.1
E9PXJ8,NP_001098009.1
E9PXJ8,NM_001104539.1
E9Q1S5,XP_006521760.2
E9Q1S5,XM_006521697.3
E9Q2M1,XP_017171755.1
E9Q2M1,XM_017316266.1
E9Q3K4,NP_001156917.1
E9Q3K4,NM_001163445.2
E9Q5N4,NP_001020476.1
E9Q5N4,NM_001025305.2
E9Q8V1,NP_001257355.1
E9Q8V1,NM_001270426.1
G5E8Y1,NP_001297671.1
G5E8Y1,NM_001310742.1
G5E8Y1,XP_017168788.1
G5E8Y1,XM_017313299.1
Q3V1G1,NP_001028697.2
Q3V1G1,NM_001033525.3
Q80TU6,NP_001078942.2
Q80TU6,NM_001085473.2
D3YX59,NP_001297991.1
D3YX59,NM_001311062.1
D3YXA6,XP_006501678.1
D3YXA6,XM_006501615.2
D3YXA6,XP_011238454.1
D3YXA6,XM_011240152.2
D3Z539,NP_001030322.1
D3Z539,NM_001035245.1
Q6NZC4,NP_001281259.1
Q6NZC4,NM_001294330.1
Q6NZC4,NP_001281263.1
Q6NZC4,NM_001294334.1
Q6PDM6,NP_001152957.1
Q6PDM6,NM_001159485.1
Q6PDM6,NP_001152958.1
Q6PDM6,NM_001159486.1
Q6PDM6,NP_835177.2
Q6PDM6,NM_178076.3
Q8BZV9,NP_033340.3
Q8BZV9,NM_009314.4
Q8R1P3,NP_001240683.1
Q8R1P3,NM_001253754.1
F8WHS8,NP_001157642.1
F8WHS8,NM_001164170.1
F8WIE5,NP_659037.2
F8WIE5,NM_144788.2
A0A384DVA0,NP_001289083.1
A0A384DVA0,NM_001302154.1
A0A2I3BPX5,XP_006520249.1
A0A2I3BPX5,XM_006520186.2
A0A0R4J1L5,NP_001277977.1
A0A0R4J1L5,NM_001291048.1
A0A1N9NPH8,XP_017168909.1
A0A1N9NPH8,XM_017313420.1
A0A3Q4EGL6,XP_006523575.2
A0A3Q4EGL6,XM_006523512.3
A0A2I3BR95,NP_001335136.1
A0A2I3BR95,NM_001348207.1
A0A0R4J004,NP_081398.2
A0A0R4J004,NM_027122.3
A0A0R4J077,NP_079746.1
A0A0R4J077,NM_025470.3
A0A0R4J0G2,NP_997405.2
A0A0R4J0G2,NM_207522.2
A0A0R4J1D5,NP_033953.1
A0A0R4J1D5,NM_009823.1
A0A0R3P9C7,NP_001273558.1
A0A0R3P9C7,NM_001286629.1
A0A0R3P9C7,XP_006506142.1
A0A0R3P9C7,XM_006506079.3
A0A140LIZ7,XP_006512751.1
A0A140LIZ7,XM_006512688.3
A0A1D5RLZ5,XP_006530835.1
A0A1D5RLZ5,XM_006530772.1
A0A0B4J1F9,NP_001156570.1
A0A0B4J1F9,NM_001163098.1
B1AVN9,NP_001181995.1
B1AVN9,NM_001195066.1
J3QMW1,XP_001477836.1
J3QMW1,XM_001477786.2
E9PW18,NP_001160626.1
E9PW18,NM_001167154.1
E9QN32,NP_001076594.1
E9QN32,NM_001083125.1
J3QQ16,NP_001229938.1
J3QQ16,NM_001243009.1
Q546F8,NP_081424.3
Q546F8,NM_027148.3
E9PUF7,NP_001123623.1
E9PUF7,NM_001130151.1
G3UY21,NP_001278157.1
G3UY21,NM_001291228.2
G3X8X6,NP_035556.3
G3X8X6,NM_011426.3
Q3UGI1,NP_001153109.1
Q3UGI1,NM_001159637.1
E9PX38,NP_001333711.1
E9PX38,NM_001346782.1
E9PXB2,NP_001119518.1
E9PXB2,NM_001126046.1
E9Q4M1,NP_001166157.1
E9Q4M1,NM_001172686.1
E9Q4X4,NP_001098092.1
E9Q4X4,NM_001104622.1
G3X9Q3,NP_001136173.1
G3X9Q3,NM_001142701.1
Q3UQA3,NP_032937.1
Q3UQA3,NM_008911.2
Q3UUY8,NP_001192325.1
Q3UUY8,NM_001205396.1
Q3UX23,NP_067390.4
Q3UX23,NM_021415.4
Q3V1P7,NP_001277759.1
Q3V1P7,NM_001290830.1
Q3V1P7,NP_038763.3
Q3V1P7,NM_013735.4
G5E8B5,NP_001093212.1
G5E8B5,NM_001099742.1
E9QPS1,XP_006530135.1
E9QPS1,XM_006530072.3
Q8BZD0,NP_997416.2
Q8BZD0,NM_207533.2
Q2M4H5,NP_082083.2
Q2M4H5,NM_027807.3
Q8BIX2,NP_766307.2
Q8BIX2,NM_172719.2
Q9CUM9,NP_080410.2
Q9CUM9,NM_026134.2
D3Z3J6,NP_001073318.1
D3Z3J6,NM_001079849.2
D3Z3J6,XP_006517697.1
D3Z3J6,XM_006517634.3
Q08EA6,NP_081439.1
Q08EA6,NM_027163.4
Q52KE1,NP_780361.2
Q52KE1,NM_175152.4
Q6RI65,NP_038712.3
Q6RI65,NM_013684.3
E9PY61,NP_001074689.1
E9PY61,NM_001081220.1
E9PY61,XP_006533087.1
E9PY61,XM_006533024.1
A0A0G2JFY5,XP_006501733.1
A0A0G2JFY5,XM_006501670.1
A0A0R4J088,NP_034301.3
A0A0R4J088,NM_010171.3
A0A0R4J0H9,NP_082409.2
A0A0R4J0H9,NM_028133.2
A0A0R4J124,NP_033300.2
A0A0R4J124,NM_009274.2
A0A0R4J124,XP_017176258.1
A0A0R4J124,XM_017320769.1
A0A0R4J1H6,NP_032172.3
A0A0R4J1H6,NM_008146.3
A0A5H1ZRL7,NP_001277759.1
A0A5H1ZRL7,NM_001290830.1
A0A5H1ZRL7,XP_011237886.1
A0A5H1ZRL7,XM_011239584.2
A0A0A0MQ92,XP_006533355.1
A0A0A0MQ92,XM_006533292.3
F8VQ79,NP_796350.2
F8VQ79,NM_177376.4
A0A0A6YX40,XP_006502405.1
A0A0A6YX40,XM_006502342.3
A0A0A6YX40,XP_006502406.1
A0A0A6YX40,XM_006502343.3
F8VPJ7,NP_001074591.1
F8VPJ7,NM_001081122.1
A2AMS3,NP_057867.2
A2AMS3,NM_016658.3
A2AU52,NP_001182319.1
A2AU52,NM_001195390.1
Q3UQ34,NP_694818.3
Q3UQ34,NM_153178.4
Q5DTL1,NP_001074437.1
Q5DTL1,NM_001080968.1
Q5DTL1,NP_598613.2
Q5DTL1,NM_133852.2
Q5DTP0,NP_032507.2
Q5DTP0,NM_008481.2
A2APS1,NP_058598.1
A2APS1,NM_016902.4
B0V2W4,NP_001039024.1
B0V2W4,NM_001045559.1
Q3UPA9,NP_001295464.1
Q3UPA9,NM_001308535.1
Q3UPA9,NP_038591.1
Q3UPA9,NM_013563.4
E9PYU8,XP_006504947.1
E9PYU8,XM_006504884.1
E9Q704,XP_017174779.1
E9Q704,XM_017319290.1
G3UZV2,XP_006497141.1
G3UZV2,XM_006497078.1
G3UZV2,XP_011237195.1
G3UZV2,XM_011238893.2
G3X9Y3,NP_001333661.1
G3X9Y3,NM_001346732.1
Q3TY90,NP_064672.2
Q3TY90,NM_020276.3
Q3U6T2,NP_032695.3
Q3U6T2,NM_008669.4
Q3USZ4,NP_001034737.2
Q3USZ4,NM_001039648.3
Q3UYC8,NP_001297015.1
Q3UYC8,NM_001310086.1
Q3UYC8,NP_001297017.1
Q3UYC8,NM_001310088.1
Q3UYC8,NP_033758.2
Q3UYC8,NM_009628.3
Q3V1R3,NP_660254.1
Q3V1R3,NM_145219.4
Q3TS51,NP_001277706.1
Q3TS51,NM_001290777.1
Q3TS51,NP_001277707.1
Q3TS51,NM_001290778.1
Q9JM08,NP_034541.2
Q9JM08,NM_010411.2
E9QM22,NP_083729.2
E9QM22,NM_029453.2
Z4YKQ9,XP_006533295.1
Z4YKQ9,XM_006533232.3
Q3UI99,NP_033992.2
Q3UI99,NM_009862.2
Q3UI99,XP_006521807.1
Q3UI99,XM_006521744.2
Q3UI99,XP_011244115.1
Q3UI99,XM_011245813.2
Q8CAV9,NP_033002.2
Q8CAV9,NM_008976.2
A0A087WR28,XP_017169634.1
A0A087WR28,XM_017314145.1
D3YZ32,NP_001334433.1
D3YZ32,NM_001347504.1
D3Z3V3,XP_006508093.1
D3Z3V3,XM_006508030.2
D3Z3V3,XP_006508094.1
D3Z3V3,XM_006508031.3
D3Z4N8,NP_001098655.1
D3Z4N8,NM_001105185.1
Q7TQ97,NP_064329.2
Q7TQ97,NM_019945.2
Q8C1L9,NP_001297652.1
Q8C1L9,NM_001310723.1
Q8C839,NP_112456.2
Q8C839,NM_031179.2
Q8CD59,NP_001185898.1
Q8CD59,NM_001198969.2
D3YUJ1,NP_001318100.1
D3YUJ1,NM_001331171.1
D3Z6M3,NP_001276490.1
D3Z6M3,NM_001289561.1
Q571M3,NP_001139520.1
Q571M3,NM_001146048.1
Q571M3,NP_766116.3
Q571M3,NM_172528.3
Q6PAJ8,NP_001239121.1
Q6PAJ8,NM_001252192.1
Q6PAJ8,NP_034294.2
Q6PAJ8,NM_010164.2
A2A7R2,NP_001277635.1
A2A7R2,NM_001290706.1
A0A068BIS6,NP_062293.1
A0A068BIS6,NM_019420.2
Q14DU1,NP_766153.1
Q14DU1,NM_172565.2
Q0V930,NP_035732.2
Q0V930,NM_011602.5
Q14B83,XP_017173700.1
Q14B83,XM_017318211.1
Q14B83,XP_017173701.1
Q14B83,XM_017318212.1
Q2KHS8,NP_473422.2
Q2KHS8,NM_054081.2
Q8CC25,NP_001075153.1
Q8CC25,NM_001081684.2
Q8CC25,NP_001075154.1
Q8CC25,NM_001081685.2
Q8CC25,NP_001307314.1
Q8CC25,NM_001320385.1
Q8CC25,NP_780637.2
Q8CC25,NM_175428.4
Q9CUY1,NP_001165210.1
Q9CUY1,NM_001171739.1
Q9CUY1,NP_033866.4
Q9CUY1,NM_009736.3
Q9D5S6,XP_486266.3
Q9D5S6,XM_486266.4
A0A5F8MPN8,NP_001303604.1
A0A5F8MPN8,NM_001316675.1
A0A158SIT3,NP_613073.2
A0A158SIT3,NM_138607.3
F8SLQ5,XP_011248004.1
F8SLQ5,XM_011249702.2
J9SUA7,XP_006527022.1
J9SUA7,XM_006526959.3
A2AU71,NP_001258492.1
A2AU71,NM_001271563.1
B1AUX5,NP_001155896.1
B1AUX5,NM_001162424.1
A0A1B0GRF5,NP_001258452.1
A0A1B0GRF5,NM_001271523.1
A0MNP4,NP_001020546.1
A0MNP4,NM_001025375.2
A0MNP4,NP_075680.1
A0MNP4,NM_023191.3
J3QMS2,XP_017171161.1
J3QMS2,XM_017315672.1
J3QMS2,XP_017171162.1
J3QMS2,XM_017315673.1
Q5FW75,NP_150371.4
Q5FW75,NM_033268.4
E9PUN6,XP_006505323.1
E9PUN6,XM_006505260.3
E9PWP9,NP_001028936.2
E9PWP9,NM_001033764.3
E9Q8N6,NP_808527.2
E9Q8N6,NM_177859.3
E9Q8N6,XP_006501671.1
E9Q8N6,XM_006501608.3
E9Q8N6,XP_006501672.1
E9Q8N6,XM_006501609.2
E9Q8N6,XP_011238451.1
E9Q8N6,XM_011240149.1
G3X8W7,XP_006526147.1
G3X8W7,XM_006526084.3
Q3UH16,NP_001281078.1
Q3UH16,NM_001294149.1
B7ZMS6,NP_001280709.1
B7ZMS6,NM_001293780.1
Q3TTT1,NP_033932.2
Q3TTT1,NM_009802.2
G5E8R8,NP_808301.3
G5E8R8,NM_177633.4
E9QLA5,NP_940803.2
E9QLA5,NM_198411.2
F6R6P2,NP_001123662.1
F6R6P2,NM_001130190.1
Q3TYF6,XP_006533566.1
Q3TYF6,XM_006533503.2
Q6P238,NP_001139353.1
Q6P238,NM_001145881.1
Q6P238,NP_663551.2
Q6P238,NM_145576.2
Q80WU3,NP_032194.2
Q80WU3,NM_008168.2
Q8BLL2,NP_032081.3
Q8BLL2,NM_008055.4
Q8BXX8,NP_001154834.1
Q8BXX8,NM_001161362.3
D3YY88,NP_001157268.1
D3YY88,NM_001163796.1
D3Z4K0,NP_076305.2
D3Z4K0,NM_023816.2
D3Z6A5,NP_001297996.1
D3Z6A5,NM_001311067.1
D3Z6A5,XP_011245124.1
D3Z6A5,XM_011246822.2
D3Z7A4,XP_011243138.1
D3Z7A4,XM_011244836.1
Q6P6M9,NP_766616.2
Q6P6M9,NM_173028.4
Q8C6D8,NP_001240315.1
Q8C6D8,NM_001253386.1
H3BK48,XP_006515742.1
H3BK48,XM_006515679.2
A0A0G2JG52,XP_006512561.1
A0A0G2JG52,XM_006512498.3
A0A0R4J039,NP_444406.2
A0A0R4J039,NM_053176.2
A0A0R4J172,NP_958809.3
A0A0R4J172,NM_201407.4
Q9EQN6,NP_780681.2
Q9EQN6,NM_175472.3
V5TDK8,NP_001076000.1
V5TDK8,NM_001082531.1
A8IP69,NP_061359.2
A8IP69,NM_018871.3
Q8C539,NP_083554.2
Q8C539,NM_029278.2
D1FNM8,NP_001161421.1
D1FNM8,NM_001167949.2
Q8BJ43,NP_653114.3
Q8BJ43,NM_144531.3
Q8BR89,NP_001295576.1
Q8BR89,NM_001308647.2
Q8BR89,NP_001304658.1
Q8BR89,NM_001317729.1
Q8BR89,NP_033830.2
Q8BR89,NM_009700.3
Q8C8P3,NP_001034478.1
Q8C8P3,NM_001039389.2
D3YUZ8,XP_011240088.1
D3YUZ8,XM_011241786.2
Q2NL42,NP_997156.2
Q2NL42,NM_207273.2
Q32NZ8,NP_001229301.1
Q32NZ8,NM_001242372.1
Q32NZ8,NP_081665.2
Q32NZ8,NM_027389.3
S4R1Y1,NP_001074804.2
S4R1Y1,NM_001081335.2
A2AQL0,NP_058562.1
A2AQL0,NM_016866.2
Q8C677,NP_032153.1
Q8C677,NM_008127.4
A0A0B4J1L4,NP_001297608.1
A0A0B4J1L4,NM_001310679.1
A2A9P6,NP_001334237.1
A2A9P6,NM_001347308.1
A2A9P6,XP_006538574.1
A2A9P6,XM_006538511.2
A2A9P6,XP_017175419.1
A2A9P6,XM_017319930.1
B1AWK4,NP_001153041.1
B1AWK4,NM_001159569.2
B7ZCN5,NP_001138824.1
B7ZCN5,NM_001145352.1
A0A1B0GRI2,XP_011247933.1
A0A1B0GRI2,XM_011249631.2
A0A2I3BQN8,XP_006518855.1
A0A2I3BQN8,XM_006518792.1
Q76LV0,NP_001032830.2
Q76LV0,NM_001037741.3
A0A0G2JFK5,NP_001297654.1
A0A0G2JFK5,NM_001310725.1
A0A0G2JFK5,NP_001297656.1
A0A0G2JFK5,NM_001310727.1
A0A0G2JFK5,XP_006530513.1
A0A0G2JFK5,XM_006530450.3
A0A0G2JGH6,NP_001156695.1
A0A0G2JGH6,NM_001163223.1
A0A0N4SW93,XP_017177289.1
A0A0N4SW93,XM_017321800.1
A0A0R4J0K6,NP_570960.2
A0A0R4J0K6,NM_130890.2
A0A0R4J0N0,NP_766051.4
A0A0R4J0N0,NM_172463.4
A0A0R4J1Q0,NP_853625.1
A0A0R4J1Q0,NM_181594.3
A0A1D5RLC5,NP_035872.2
A0A1D5RLC5,NM_011742.2
A0A1S6GWG2,XP_017174995.1
A0A1S6GWG2,XM_017319506.1
A0A494B8Y3,XP_011245626.1
A0A494B8Y3,XM_011247324.1
A0A3F2YNQ7,XP_006524505.1
A0A3F2YNQ7,XM_006524442.2
A0A7U3L6A3,NP_064397.1
A0A7U3L6A3,NM_020013.4
A0A7U3L6A3,XP_011249181.1
A0A7U3L6A3,XM_011250879.1
A0A7U3L6A3,XP_011249182.1
A0A7U3L6A3,XM_011250880.1
F6XJP7,NP_035178.1
F6XJP7,NM_011048.1
A2A6J7,NP_001258438.1
A2A6J7,NM_001271509.1
B2M0R7,XP_006540591.1
B2M0R7,XM_006540528.2
F6YNQ1,NP_001239332.1
F6YNQ1,NM_001252403.1
F6YNQ1,XP_006532297.1
F6YNQ1,XM_006532234.3
Q4KL28,NP_034505.1
Q4KL28,NM_010375.2
A3KG57,XP_006538021.1
A3KG57,XM_006537958.1
E9PYH4,NP_001161718.1
E9PYH4,NM_001168246.1
G3X8S1,NP_001021382.1
G3X8S1,NM_001026211.2
Q3TZM2,NP_034264.1
Q3TZM2,NM_010134.3
Q3UH04,NP_001277303.1
Q3UH04,NM_001290374.1
Q3UH04,NP_001277304.1
Q3UH04,NM_001290375.1
E9Q079,NP_001104249.1
E9Q079,NM_001110779.1
E9Q9U8,NP_001159636.1
E9Q9U8,NM_001166164.1
E9QAU4,NP_001074475.1
E9QAU4,NM_001081006.1
E9QAU4,XP_006497471.1
E9QAU4,XM_006497408.3
G3X9C6,NP_034613.2
G3X9C6,NM_010483.3
Q3UJA1,NP_955518.1
Q3UJA1,NM_199447.2
E9QLZ9,NP_034265.2
E9QLZ9,NM_010135.3
L7N2B5,NP_001098545.1
L7N2B5,NM_001105075.1
M0QW46,NP_001157086.1
M0QW46,NM_001163614.1
Q8BUZ8,NP_001108013.1
Q8BUZ8,NM_001114541.1
Q8CAJ5,NP_001171424.1
Q8CAJ5,NM_001177953.1
Q8CAW4,NP_001292087.1
Q8CAW4,NM_001305158.1
D3Z2W0,NP_001258385.1
D3Z2W0,NM_001271456.1
D3Z2W0,XP_011247464.1
D3Z2W0,XM_011249162.1
Q3UMS9,NP_035763.2
Q3UMS9,NM_011633.2
Q78GE8,NP_035813.2
Q78GE8,NM_011683.2
A0A0G2JG94,NP_001276423.1
A0A0G2JG94,NM_001289494.1
E0CZ72,XP_006517598.1
E0CZ72,XM_006517535.3
Q66JZ1,NP_001004139.2
Q66JZ1,NM_001004139.2
Q8C066,NP_001104496.1
Q8C066,NM_001111026.2
Q8C066,NP_001104497.1
Q8C066,NM_001111027.2
Q8C066,NP_033952.1
Q8C066,NM_009822.3
F8VQ18,NP_666472.2
F8VQ18,NM_146360.2
Q69Z91,NP_542142.1
Q69Z91,NM_080575.2
A0A0A6YWR8,NP_032722.2
A0A0A6YWR8,NM_008696.2
F6V035,NP_001242988.1
F6V035,NM_001256059.1
A0A0R4J1W0,XP_006509449.1
A0A0R4J1W0,XM_006509386.1
A0A158SIT2,NP_001165625.1
A0A158SIT2,NM_001172154.1
A0A158SIT2,NP_081385.1
A0A158SIT2,NM_027109.2
E9QQ96,NP_954603.3
E9QQ96,NM_199152.3
F6M2J9,NP_001229487.1
F6M2J9,NM_001242558.1
F6M2J9,XP_011238011.1
F6M2J9,XM_011239709.1
Q4VA42,NP_796333.3
Q4VA42,NM_177359.5
E9PWI8,NP_001033731.1
E9PWI8,NM_001038642.1
E9Q963,NP_001139109.1
E9Q963,NM_001145637.1
E9Q963,XP_006503269.1
E9Q963,XM_006503206.3
E9Q963,XP_006503270.1
E9Q963,XM_006503207.3
G3X927,NP_758501.2
G3X927,NM_172297.1
G3X9H5,NP_034544.1
G3X9H5,NM_010414.3
G3XA45,NP_001098652.1
G3XA45,NM_001105182.1
Q3UQK5,NP_056547.3
Q3UQK5,NM_015732.4
Q3UUI0,NP_001074915.1
Q3UUI0,NM_001081446.1
Q3UYS0,NP_001298078.1
Q3UYS0,NM_001311149.1
Q3V0V9,NP_001278283.1
Q3V0V9,NM_001291354.1
Q3V0V9,NP_031517.2
Q3V0V9,NM_007491.2
Q8BX08,NP_001277968.1
Q8BX08,NM_001291039.1
E9PXM3,NP_996755.2
E9PXM3,NM_206872.2
G5E8X6,NP_001318122.1
G5E8X6,NM_001331193.1
Q3TPI6,NP_001239426.1
Q3TPI6,NM_001252497.1
Q3TPI6,NP_001239427.1
Q3TPI6,NM_001252498.1
Q53ZD4,NP_064330.2
Q53ZD4,NM_019946.4
Q542H2,NP_036099.1
Q542H2,NM_011969.2
Q9CWF8,NP_084016.1
Q9CWF8,NM_029740.1
A0A087WQV4,NP_001276670.1
A0A087WQV4,NM_001289741.1
A0A087WQV4,XP_011239749.1
A0A087WQV4,XM_011241447.1
A0A087WS83,NP_033912.2
A0A087WS83,NM_009782.3
C1IE02,NP_001191843.1
C1IE02,NM_001204914.1
Q8C590,NP_035044.1
Q8C590,NM_010914.2
A0A0A6YXM5,NP_001333669.1
A0A0A6YXM5,NM_001346740.1
D3YWS8,XP_006539822.1
D3YWS8,XM_006539759.3
D3Z3M7,NP_001334397.1
D3Z3M7,NM_001347468.1
F8WGE0,NP_082243.1
F8WGE0,NM_027967.1
Q66JP5,NP_001004141.2
Q66JP5,NM_001004141.2
Q8BVY8,NP_033970.3
Q8BVY8,NM_009840.3
B2RSF7,NP_997181.1
B2RSF7,NM_207298.2
A0A0G2JDW1,XP_006535739.1
A0A0G2JDW1,XM_006535676.3
A0A0R4J0A4,NP_034358.2
A0A0R4J0A4,NM_010228.3
A0A0R4J0I5,NP_766102.1
A0A0R4J0I5,NM_172514.3
A0A0A6YWM8,XP_006496106.1
A0A0A6YWM8,XM_006496043.1
A2A547,NP_001152955.1
A2A547,NM_001159483.1
A2A547,XP_006532673.1
A2A547,XM_006532610.3
A2BFB0,NP_035680.3
A2BFB0,NM_011550.3
J3QML3,XP_003689009.1
J3QML3,XM_003688961.2
J3QML3,XP_003689015.1
J3QML3,XM_003688967.2
A0A0A0MQK6,XP_006524479.1
A0A0A0MQK6,XM_006524416.2
A0A0A0MQK6,XP_006524480.1
A0A0A0MQK6,XM_006524417.2
B2MWM9,NP_031617.1
B2MWM9,NM_007591.3
J3QN14,NP_001171041.1
J3QN14,NM_001177570.1
A2ARW5,NP_001079015.1
A2ARW5,NM_001085546.2
A2ARW5,XP_017174665.1
A2ARW5,XM_017319176.1
A2ARW5,XP_017174666.1
A2ARW5,XM_017319177.1
E0CXC5,XP_006496340.1
E0CXC5,XM_006496277.3
L7N260,NP_001185490.1
L7N260,NM_001198561.1
E9Q0X2,NP_001103384.1
E9Q0X2,NM_001109914.1
E9Q2J8,NP_840062.2
E9Q2J8,NM_178278.4
E9Q2J8,XP_006513877.1
E9Q2J8,XM_006513814.3
E9Q2J8,XP_006513878.1
E9Q2J8,XM_006513815.1
E9Q2J8,XP_006513879.1
E9Q2J8,XM_006513816.1
E9Q6J9,NP_001177419.1
E9Q6J9,NM_001190490.1
E9QAQ5,NP_001334161.1
E9QAQ5,NM_001347232.1
E9QAX2,NP_001278142.1
E9QAX2,NM_001291213.1
E9QAX2,XP_011247392.1
E9QAX2,XM_011249090.1
G3X981,NP_038667.2
G3X981,NM_013639.2
G3X981,XP_006520694.1
G3X981,XM_006520631.3
L7N2C8,NP_001160310.1
L7N2C8,NM_001166838.1
Q3U479,NP_035739.2
Q3U479,NM_011609.4
Q3UZW4,NP_083556.2
Q3UZW4,NM_029280.4
B7SNM8,NP_001156376.1
B7SNM8,NM_001162904.1
B7SNM8,NP_001156377.1
B7SNM8,NM_001162905.1
E9Q863,XP_006508784.1
E9Q863,XM_006508721.3
G3UZD8,XP_011244528.1
G3UZD8,XM_011246226.1
Q3URZ9,NP_620570.2
Q3URZ9,NM_139001.2
Q5U421,NP_001161980.1
Q5U421,NM_001168508.1
A0A494BA82,XP_006525744.1
A0A494BA82,XM_006525681.3
A0A494BA82,XP_006525745.1
A0A494BA82,XM_006525682.3
A0A3B0IP04,NP_031598.2
A0A3B0IP04,NM_007572.2
A0A338P730,NP_001272815.1
A0A338P730,NM_001285886.1
E0CZ26,NP_001153336.1
E0CZ26,NM_001159864.1
E0CZ26,XP_006496198.1
E0CZ26,XM_006496135.2
E0CZ26,XP_006496199.1
E0CZ26,XM_006496136.3
A2AUM0,NP_038747.2
A2AUM0,NM_013719.3
A2BFB2,NP_001152856.1
A2BFB2,NM_001159384.1
B1ART2,NP_001263431.1
B1ART2,NM_001276502.1
B1ART2,XP_006538867.1
B1ART2,XM_006538804.3
J3QK56,XP_006534029.1
J3QK56,XM_006533966.3
J3QP08,NP_001079006.1
J3QP08,NM_001085537.2
E9PUQ5,NP_598613.2
E9PUQ5,NM_133852.2
E9QNX9,NP_034643.2
E9QNX9,NM_010513.2
J3QPW6,NP_083965.1
J3QPW6,NM_029689.1
Q80YV1,NP_032276.1
Q80YV1,NM_008250.2
L7N1W8,NP_035816.1
L7N1W8,NM_011686.1
Q3UUT8,NP_032986.1
Q3UUT8,NM_008960.2
E9PUL3,NP_631887.2
E9PUL3,NM_139148.2
E9PXE2,NP_835177.2
E9PXE2,NM_178076.3
E9Q5L2,NP_001276561.1
E9Q5L2,NM_001289632.1
G3UYD9,NP_001257418.1
G3UYD9,NM_001270489.1
Q3UJ16,NP_001102515.1
Q3UJ16,NM_001109045.1
Q3UJ16,NP_031500.1
Q3UJ16,NM_007474.2
V9GWW1,XP_017168831.1
V9GWW1,XM_017313342.1
Q3UVN5,NP_938085.1
Q3UVN5,NM_198326.3
B2RQ45,NP_080997.1
B2RQ45,NM_026721.3
B2RQ45,XP_017174725.1
B2RQ45,XM_017319236.1
E9QMI9,XP_006517040.1
E9QMI9,XM_006516977.2
Q505H0,NP_795961.3
Q505H0,NM_176987.4
Q8C0S8,NP_808586.1
Q8C0S8,NM_177918.1
Q8CCZ7,NP_001074696.1
Q8CCZ7,NM_001081227.2
Q9D7M6,NP_081380.2
Q9D7M6,NM_027104.3
Q9D7M6,NP_082257.1
Q9D7M6,NM_027981.1
D3YU50,NP_001239301.1
D3YU50,NM_001252372.1
D3Z3Y4,NP_001334570.1
D3Z3Y4,NM_001347641.1
D3Z5G7,NP_001074841.1
D3Z5G7,NM_001081372.1
Q3TLF7,NP_035592.1
Q3TLF7,NM_011462.3
Q6P1B6,NP_780609.4
Q6P1B6,NM_175400.6
Q6P5I3,NP_031436.2
Q6P5I3,NM_007410.3
A2A7A7,NP_775547.2
A2A7A7,NM_173371.4
F8WHB7,NP_001191181.1
F8WHB7,NM_001204252.1
A0A5H1ZRM6,XP_006505748.1
A0A5H1ZRM6,XM_006505685.3
H3BIX2,NP_001164447.2
H3BIX2,NM_001170976.1
C0LQ89,NP_075974.3
C0LQ89,NM_023485.3
A0A146E664,NP_001182360.1
A0A146E664,NM_001195431.1
A0A146E664,NP_036173.1
A0A146E664,NM_012043.4
Q9D4N8,NP_001297693.1
Q9D4N8,NM_001310764.1
A2A933,XP_006539235.1
A2A933,XM_006539172.3
Q05AG7,NP_795942.2
Q05AG7,NM_176968.5
A2AFI6,NP_001122097.1
A2AFI6,NM_001128625.2
B5B2P6,NP_001278098.1
B5B2P6,NM_001291169.1
B5B2P6,NP_001278106.1
B5B2P6,NM_001291177.1
B5B2P6,NP_001278107.1
B5B2P6,NM_001291178.1
B5B2P6,NP_035029.2
B5B2P6,NM_010899.3
Q8BM73,NP_033216.2
Q8BM73,NM_009190.2
Q3USV9,NP_671495.1
Q3USV9,NM_147153.3
Q3V1C9,NP_035951.1
Q3V1C9,NM_011821.3
A0A0R3P9D2,NP_954691.2
A0A0R3P9D2,NM_199221.2
G3UXE9,XP_006524865.1
G3UXE9,XM_006524802.3
