UniprotID,Protein_Accession
P37296,NP_013770.1
P37296,NM_001182552.1
P32319,NP_009536.1
P32319,NM_001178257.1
Q07878,NP_013060.1
Q07878,NM_001181860.1
P22219,NP_009655.2
P22219,NM_001178445.2
Q03308,NP_015280.1
Q03308,NM_001183859.1
P32913,NP_014775.3
P32913,NM_001183551.3
P21576,NP_012926.1
P21576,NM_001179791.1
Q04272,NP_013794.1
Q04272,NM_001182576.1
P36017,NP_014732.1
P36017,NM_001183508.1
P36095,NP_012883.1
P36095,NM_001179607.1
P47142,NP_012636.1
P47142,NM_001181760.1
P40343,NP_014403.3
P40343,NM_001183183.3
Q02767,NP_015260.1
Q02767,NM_001183879.1
P38759,NP_011876.1
P38759,NM_001179142.1
P20795,NP_013500.3
P20795,NM_001182284.3
P22543,NP_013341.1
P22543,NM_001182127.1
P34110,NP_012381.1
P34110,NM_001181587.1
Q06696,NP_013521.3
Q06696,NM_001182305.3
Q05919,NP_013464.3
Q05919,NM_001182249.3
P23643,NP_010783.3
P23643,NM_001180803.3
P38959,NP_010365.3
P38959,NM_001180388.3
P38932,NP_011420.3
P38932,NM_001180960.3
P52917,NP_015499.1
P52917,NM_001184270.1
P36116,NP_012945.1
P36116,NM_001179810.1
P39904,NP_010772.1
P39904,NM_001180792.1
P47061,NP_012505.1
P47061,NM_001181463.1
Q12071,NP_010310.1
Q12071,NM_001180335.1
P47111,NP_012578.3
P47111,NM_001181702.3
Q92331,NP_014712.2
Q92331,NM_001183488.1
Q03390,NP_010774.4
Q03390,NM_001180794.3
P53285,NP_011657.1
P53285,NM_001181270.1
O13549,NP_013362.1
O13549,NM_001182148.1
Q03944,NP_010486.3
Q03944,NM_001180508.3
Q12016,NP_014512.1
Q12016,NM_001183383.1
P47161,NP_012660.1
P47161,NM_001181784.1
Q03433,NP_013671.1
Q03433,NM_001182399.1
Q03388,NP_010773.4
Q03388,NM_001180793.3
P53142,NP_011411.3
P53142,NM_001180969.3
Q06385,NP_010660.1
Q06385,NM_001180680.1
P53853,NP_014153.1
P53853,NM_001183084.1
P39702,NP_009399.2
P39702,NM_001178149.1
P54787,NP_013612.1
P54787,NM_001182457.1
P37370,NP_013441.1
P37370,NM_001182226.1
Q06263,NP_013282.1
Q06263,NM_001182068.1
P40046,NP_010995.1
P40046,NM_001178963.1
P43585,NP_116651.1
P43585,NM_001179962.1
Q02725,NP_015306.1
Q02725,NM_001183833.1
P47075,NP_012522.2
P47075,NM_001181446.1
P38966,NP_010374.1
P38966,NM_001180397.1
P40438,NP_012095.1
P40438,NM_001179519.1
P40890,NP_012313.1
P40890,NM_001181655.1
Q04338,NP_013924.1
Q04338,NM_001182704.1
Q08831,NP_015004.3
Q08831,NM_001183779.3
Q03631,NP_013635.1
Q03631,NM_001182435.1
Q03897,NP_010413.3
Q03897,NM_001180436.3
Q08924,NP_015142.1
Q08924,NM_001183997.1
P12611,NP_014686.1
P12611,NM_001183462.1
P34761,NP_014202.1
P34761,NM_001183035.1
Q07655,NP_010057.1
Q07655,NM_001180284.1
Q12416,NP_014726.1
Q12416,NM_001183502.1
P40151,NP_014181.1
P40151,NM_001183056.1
P53832,NP_014116.1
P53832,NM_001183121.1
Q12215,NP_014536.1
Q12215,NM_001183359.1
P38739,NP_011835.1
P38739,NM_001179108.1
P38838,NP_012002.1
P38838,NM_001179264.1
Q12363,NP_014873.3
Q12363,NM_001183649.3
Q12206,NP_014872.1
Q12206,NM_001183648.1
P43582,NP_570898.1
P43582,NM_001179956.1
P40489,NP_012165.1
P40489,NM_001179449.1
P39102,NP_013191.1
P39102,NM_001181977.1
P42826,NP_011710.3
P42826,NM_001181323.3
P30822,NP_011734.3
P30822,NM_001181347.3
P33418,NP_012717.1
P33418,NM_001179770.1
P47165,NP_012667.1
P47165,NM_001181791.1
P22147,NP_011342.1
P22147,NM_001181038.1
Q02792,NP_014691.1
Q02792,NM_001183467.1
P33301,NP_010657.3
P33301,NM_001180677.3
Q07993,NP_013171.1
Q07993,NM_001181957.1
Q8TGV0,NP_878042.1
Q8TGV0,NM_001184583.1
Q3E741,NP_878040.1
Q3E741,NM_001184629.1
Q3E791,NP_878039.1
Q3E791,NM_001184642.1
O13511,NP_009335.1
O13511,NM_001179897.1
P0CX18,NP_009430.1
P0CX18,NM_001180045.1
P0CX18,NP_012084.3
P0CX18,NM_001179345.3
Q8TGK6,NP_878038.1
Q8TGK6,NM_001184582.1
P0CX57,NP_009407.1
P0CX57,NM_001178214.1
P0CX57,NP_058192.1
P0CX57,NM_001184393.1
O13527,NP_009406.1
O13527,NM_001178213.1
O13512,NP_009336.1
O13512,NM_001180042.1
P39728,NP_009363.1
P39728,NM_001178182.1
P47118,NP_012601.1
P47118,NM_001181725.1
P39711,NP_009337.2
P39711,NM_001178206.2
D6VPM8,NP_009413.2
D6VPM8,NM_001178220.2
P39548,NP_009415.1
P39548,NM_001178222.1
P39549,NP_009416.1
P39549,NM_001178223.1
P14680,NP_012394.1
P14680,NM_001181574.1
P0CX90,NP_878091.3
P0CX90,NM_001184598.3
P0CI66,NP_012083.1
P0CI66,NM_001179344.1
P39563,NP_009429.1
P39563,NM_001178235.1
P39564,NP_009431.1
P39564,NM_001178236.1
P0CX92,NP_878094.1
P0CX92,NM_001184601.1
P38749,NP_011854.1
P38749,NM_001179089.1
P40917,NP_014671.1
P40917,NM_001183447.1
P40574,NP_012283.1
P40574,NM_001179540.1
Q03935,NP_010545.3
Q03935,NM_001180567.3
Q08182,NP_014614.1
Q08182,NM_001183282.1
P46683,NP_015085.1
P46683,NM_001184053.1
P40017,NP_010941.1
P40017,NM_001178915.1
Q3E821,NP_878046.1
Q3E821,NM_001184539.1
P0C269,NP_878043.1
P0C269,NM_001184585.1
Q3E756,NP_076874.1
Q3E756,NM_001184457.1
Q8TGU8,NP_878044.1
Q8TGU8,NM_001184584.1
Q3E794,NP_878048.1
Q3E794,NM_001184540.1
O43137,NP_061491.1
O43137,NM_001184443.1
Q3E7Y5,NP_009439.1
Q3E7Y5,NM_001180052.1
Q3E7Y4,NP_009438.1
Q3E7Y4,NM_001180053.1
Q7M4S9,NP_009437.1
Q7M4S9,NM_001180054.1
Q12266-1,NP_009550.1
Q12266-1,NM_001180047.1
Q12490-1,NP_009549.1
Q12490-1,NM_001180048.2
Q8TGU7,NP_001257669.1
Q8TGU7,NM_001270740.1
Q12217-1,NP_009568.1
Q12217-1,NM_001180055.1
Q12193-1,NP_009567.1
Q12193-1,NM_001180056.2
Q8TGU6,NP_878050.1
Q8TGU6,NM_001184586.1
Q3E755,NP_878053.1
Q3E755,NM_001184542.1
Q2V2Q3,NP_001032571.3
Q2V2Q3,NM_001184676.3
Q12260-1,NP_009451.1
Q12260-1,NM_001180049.1
Q12491-1,NP_009450.1
Q12491-1,NM_001180050.2
Q3E781,NP_878054.1
Q3E781,NM_001184644.1
Q3E762,NP_001018029.1
Q3E762,NM_001184673.1
Q3E776,NP_116328.4
Q3E776,NM_001184510.3
Q8TGU5,NP_878055.3
Q8TGU5,NM_001184587.3
Q8TGK4,NP_878056.1
Q8TGK4,NM_001184588.1
P38299,NP_009743.3
P38299,NM_001178532.3
P0C268,NP_878045.1
P0C268,NM_001184527.1
P38306,NP_009756.1
P38306,NM_001178545.1
I2HB52,NP_001257668.1
I2HB52,NM_001270739.1
P38317,NP_009778.3
P38317,NM_001178567.3
P38318,NP_009779.3
P38318,NM_001178568.3
P38321,NP_009784.1
P38321,NM_001178573.1
P38354,NP_009844.4
P38354,NM_001178633.4
P38355,NP_009846.1
P38355,NM_001178635.1
P38142,NP_009800.1
P38142,NM_001178589.1
P38331,NP_009801.1
P38331,NM_001178590.1
Q3E820,NP_878051.3
Q3E820,NM_001184541.3
Q3E778,NP_878052.3
Q3E778,NM_001184643.3
P38338,NP_009818.3
P38338,NM_001178607.3
P38150,NP_009843.3
P38150,NM_001178632.3
P32788,NP_009543.1
P32788,NM_001178250.1
P38202,NP_009525.1
P38202,NM_001178268.1
P38201,NP_009524.1
P38201,NM_001178269.1
P38194,NP_009509.1
P38194,NM_001178284.1
P34220,NP_009498.1
P34220,NM_001178295.1
P34224,NP_009494.1
P34224,NM_001178299.1
P38185,NP_001333723.1
P38185,NM_001346794.1
P38180,NP_009472.1
P38180,NM_001178321.1
P38177,NP_009467.1
P38177,NM_001178326.1
P38215,NP_009569.1
P38215,NM_001178361.1
P38216,NP_009572.1
P38216,NM_001178364.1
P38220,NP_001333724.1
P38220,NM_001346795.1
P38223,NP_001333725.1
P38223,NM_001346796.1
P38315,NP_009775.3
P38315,NM_001178564.3
P53169,NP_011455.1
P53169,NM_001180925.1
P38235,NP_009609.1
P38235,NM_001178401.1
P38081,NP_009612.1
P38081,NM_001178404.1
P38239,NP_009618.2
P38239,NM_001178410.1
P38083,NP_009619.1
P38083,NM_001178411.1
P38243,NP_009627.3
P38243,NM_001178419.3
P32386,NP_013052.1
P32386,NM_001181868.1
P38253,NP_009648.4
P38253,NM_001178438.4
P38256,NP_009654.3
P38256,NM_001178444.3
P38276,NP_009695.2
P38276,NM_001178485.2
P38277,NP_009696.2
P38277,NM_001178486.2
P87012,NP_009926.1
P87012,NM_001184314.1
Q96VH2,NP_076878.1
Q96VH2,NM_001184462.1
Q96VH3,NP_065437.1
Q96VH3,NM_001184450.1
Q2V2Q2,NP_001032573.1
Q2V2Q2,NM_001184678.1
Q3E787,NP_001018032.1
Q3E787,NM_001184674.1
Q3E819,NP_878059.1
Q3E819,NM_001184543.1
P37263,NP_010011.1
P37263,NM_001184316.1
Q3E7Z8,NP_878057.1
Q3E7Z8,NM_001184645.1
P25383-1,NP_009910.2
P25383-1,NM_001178667.1
P25384-1,NP_009909.2
P25384-1,NM_001178666.2
P25565,NP_009924.4
P25565,NM_001178652.2
Q8J0M4,NP_976246.1
Q8J0M4,NM_001184672.1
P25572,NP_009889.2
P25572,NM_001178687.1
P25577,NP_009881.2
P25577,NM_001178694.1
P39109,NP_010419.3
P39109,NM_001180442.3
P25593,NP_009865.2
P25593,NM_001178709.1
P42937,NP_011719.1
P42937,NM_001181332.1
P25349,NP_009930.1
P25349,NM_001178717.1
P25354,NP_009933.1
P25354,NM_001178720.1
P25617,NP_009942.2
P25617,NM_001178729.1
P25351,NP_009952.2
P25351,NM_001178737.1
P37265,NP_001297596.1
P37265,NM_001310667.1
Q12235,NP_013045.1
Q12235,NM_001181875.1
P25361,NP_009972.1
P25361,NM_001178757.1
P25630,NP_009979.1
P25630,NM_001178764.1
P25631,NP_009980.1
P25631,NM_001178765.1
P25639,NP_009987.2
P25639,NM_001178772.1
P25654,NP_010014.1
P25654,NM_001178796.1
P25657,NP_010023.1
P25657,NM_001178806.1
P25606,NP_010024.1
P25606,NM_001178807.1
P25607,NP_010025.1
P25607,NM_001178808.1
P25608,NP_010026.1
P25608,NM_001178809.1
Q3E7Z7,NP_878061.3
Q3E7Z7,NM_001184646.3
Q2V2Q0,NP_001032574.1
Q2V2Q0,NM_001184682.1
Q12210,NP_001257671.1
Q12210,NM_001270742.1
Q12489,NP_010272.1
Q12489,NM_001180071.1
Q12185,NP_010301.1
Q12185,NM_001180326.1
P0C5L6,NP_001257670.1
P0C5L6,NM_001270741.1
Q03205,NP_010327.3
Q03205,NM_001180350.3
Q07379,NP_010226.1
Q07379,NM_001180116.1
Q12298,NP_010346.3
Q12298,NM_001180369.3
Q07454,NP_010210.1
Q07454,NM_001180132.1
Q03193,NP_010375.1
Q03193,NM_001180398.1
Q12103,NP_010174.1
Q12103,NM_001180168.1
Q07530,NP_010169.1
Q07530,NM_001180173.1
Q03856-1,NP_058141.1
Q03856-1,NM_001184416.1
Q03855-1,NP_058140.1
Q03855-1,NM_001184417.2
Q04608,NP_010409.3
Q04608,NM_001180432.3
Q07555,NP_010154.1
Q07555,NM_001180188.1
Q12441-1,NP_620388.3
Q12441-1,NM_001184435.3
Q99231-1,NP_620387.1
Q99231-1,NM_001184436.2
Q03899,NP_010416.1
Q03899,NM_001180439.1
Q03900,NP_010417.3
Q03900,NM_001180440.3
O74302-1,NP_058149.1
O74302-1,NM_001184420.1
Q07793-1,NP_058148.1
Q07793-1,NM_001184421.2
Q07589,NP_010137.2
Q07589,NM_001180204.1
P0CX65-1,NP_013766.1
P0CX65-1,NM_001182548.1
P0CX65-1,NP_058151.1
P0CX65-1,NM_001184424.1
P0CX65-1,NP_058156.1
P0CX65-1,NM_001184429.1
P0CX65-1,NP_058166.1
P0CX65-1,NM_001184399.1
P0C2I2-1,NP_058150.1
P0C2I2-1,NM_001184425.2
Q12082,NP_010124.1
Q12082,NM_001180217.1
Q3E774,NP_076884.1
Q3E774,NM_001184465.1
P0CX70-1,NP_058153.3
P0CX70-1,NM_001184426.3
P0CX70-1,NP_058155.1
P0CX70-1,NM_001184428.1
P0CX70-1,NP_058170.1
P0CX70-1,NM_001184405.1
P0CX70-1,NP_058190.1
P0CX70-1,NM_001184391.1
P0C2I3-1,NP_058152.1
P0C2I3-1,NM_001184427.2
Q3E789,NP_878062.3
Q3E789,NM_001184544.3
Q12027,NP_010105.1
Q12027,NM_001180236.1
Q12257,NP_010104.1
Q12257,NM_001180237.1
Q03983,NP_010465.4
Q03983,NM_001180487.3
Q03964,NP_010455.1
Q03964,NM_001184320.1
Q12301,NP_010101.1
Q12301,NM_001180240.1
Q3E796,NP_878063.3
Q3E796,NM_001184545.3
P48569,NP_010098.1
P48569,NM_001180243.1
P48568,NP_010095.1
P48568,NM_001180246.1
Q3E818,NP_878064.1
Q3E818,NM_001184546.1
Q12407,NP_010082.1
Q12407,NM_001180259.1
Q12424,NP_010075.1
Q12424,NM_001180266.1
Q03482,NP_010496.3
Q03482,NM_001180518.3
Q12121,NP_010070.1
Q12121,NM_001180271.1
Q07629,NP_010063.1
Q07629,NM_001180278.1
Q12392-1,NP_058139.1
Q12392-1,NM_001184378.1
Q12472-1,NP_058138.3
Q12472-1,NM_001184379.4
Q03483-1,NP_058143.1
Q03483-1,NM_001184418.1
Q03494-1,NP_058142.3
Q03494-1,NM_001184419.4
Q03780,NP_010525.1
Q03780,NM_001180547.1
Q99303-1,NP_058147.3
Q99303-1,NM_001184422.3
Q07791-1,NP_058146.3
Q07791-1,NM_001184423.4
Q07738,NP_010040.1
Q07738,NM_001180301.1
Q3E763,NP_878065.3
Q3E763,NM_001184547.3
Q03787,NP_010535.3
Q03787,NM_001180557.3
Q3E6R4,NP_878067.1
Q3E6R4,NM_001184631.1
P0C1Z1,NP_878066.3
P0C1Z1,NM_001184632.3
Q05530,NP_010572.3
Q05530,NM_001180594.3
Q06640,NP_010592.1
Q06640,NM_001180614.1
Q05497,NP_010625.1
Q05497,NM_001180646.1
P0C289,NP_010318.1
P0C289,NM_001184326.1
Q6Q5X2,NP_010319.3
Q6Q5X2,NM_001184327.3
P87287,NP_010654.3
P87287,NM_001180674.3
Q3E6R5,NP_219495.2
Q3E6R5,NM_001184511.1
Q04162,NP_010675.3
Q04162,NM_001180695.3
Q04170,NP_010679.3
Q04170,NM_001180699.3
Q04033,NP_010703.1
Q04033,NM_001180723.1
Q04093,NP_010732.1
Q04093,NM_001180752.1
Q2V2P7,NP_001032577.1
Q2V2P7,NM_001184679.1
Q03362,NP_010764.1
Q03362,NM_001180784.1
Q04408,NP_010802.1
Q04408,NM_001180822.1
Q03049,NP_010830.4
Q03049,NM_001180849.4
Q3E7B7,NP_075208.1
Q3E7B7,NM_001184455.1
Q02896,NP_015238.1
Q02896,NM_001183901.1
Q04585,NP_010394.3
Q04585,NM_001180417.3
Q04597,NP_010399.3
Q04597,NM_001180422.3
Q04925,NP_010508.1
Q04925,NM_001180530.1
Q3E7B0,NP_061492.1
Q3E7B0,NM_001184444.1
P0CX16,NP_010836.1
P0CX16,NM_001180855.1
P0CX16,NP_013569.1
P0CX16,NM_001182352.1
Q3E7X8,NP_010835.1
Q3E7X8,NM_001184302.1
Q3E7A2,NP_878068.3
Q3E7A2,NM_001184548.3
P0CX95,NP_001073292.1
P0CX95,NM_001184590.1
P0CX71-1,NP_058153.3
P0CX71-1,NM_001184426.3
P0CX71-1,NP_058155.1
P0CX71-1,NM_001184428.1
P0CX71-1,NP_058170.1
P0CX71-1,NM_001184405.1
P0CX71-1,NP_058190.1
P0CX71-1,NM_001184391.1
Q03612-1,NP_011064.3
Q03612-1,NM_001179028.4
P0CX66-1,NP_013766.1
P0CX66-1,NM_001182548.1
P0CX66-1,NP_058151.1
P0CX66-1,NM_001184424.1
P0CX66-1,NP_058156.1
P0CX66-1,NM_001184429.1
P0CX66-1,NP_058166.1
P0CX66-1,NM_001184399.1
Q03619-1,NP_011087.3
Q03619-1,NM_001179050.4
P40101,NP_011113.3
P40101,NM_001179076.3
Q8TGU4,NP_878069.1
Q8TGU4,NM_001184589.1
P40102,NP_011114.1
P40102,NM_001179077.1
P0C0V2,NP_878070.1
P0C0V2,NM_001184633.1
P0CX94,NP_001073292.1
P0CX94,NM_001184590.1
P40104,NP_011116.3
P40104,NM_001179079.3
P0C270,NP_011065.1
P0C270,NM_001184332.1
P40004,NP_010912.1
P40004,NM_001178819.1
P39953,NP_010910.1
P39953,NM_001178821.1
P39992,NP_010891.1
P39992,NM_001178838.1
P39991,NP_010889.1
P39991,NM_001178840.1
P32622,NP_010873.1
P32622,NM_001178856.1
P32618,NP_010871.3
P32618,NM_001178858.3
Q07804,NP_013089.1
Q07804,NM_001181832.1
Q07950,NP_013120.1
Q07950,NM_001181907.1
P39978,NP_010847.1
P39978,NM_001178882.1
P39977,NP_001257672.1
P39977,NM_001270743.1
P39974,NP_010841.1
P39974,NM_001178888.1
P39972,NP_010839.1
P39972,NM_001178890.1
P39971,NP_010837.1
P39971,NM_001178891.1
P34225,NP_009493.1
P34225,NM_001178300.1
P40022,NP_010951.1
P40022,NM_001178925.1
P40028,NP_010959.2
P40028,NM_001178932.2
P40049,NP_010999.3
P40049,NM_001178967.3
P40052,NP_011002.1
P40052,NM_001178970.1
P40057,NP_001257673.1
P40057,NM_001270744.1
P40058,NP_011008.3
P40058,NM_001178976.3
P35723,NP_012858.2
P35723,NM_001179631.2
Q04210,NP_013754.1
Q04210,NM_001182537.1
Q07451,NP_010211.1
Q07451,NM_001180131.1
P40076,NP_011047.3
P40076,NM_001179011.3
P39959,NP_011056.1
P39959,NM_001179020.1
P40083,NP_011063.3
P40083,NM_001179027.3
P10356,NP_011079.3
P10356,NM_001179042.3
P40093,NP_011083.3
P40093,NM_001179046.3
P40095,NP_011085.1
P40095,NM_001179048.1
Q3E838,NP_076889.1
Q3E838,NM_001184472.1
Q8TGU2,NP_878072.1
Q8TGU2,NM_001184591.1
Q3E817,NP_878071.1
Q3E817,NM_001184549.1
P0CX61-1,NP_058157.1
P0CX61-1,NM_001184430.1
P0CX61-1,NP_058164.1
P0CX61-1,NM_001184401.1
P0CX63-1,NP_058163.1
P0CX63-1,NM_001184402.2
P0CX63-1,NP_116653.1
P0CX63-1,NM_001180862.2
Q12331,NP_010548.3
Q12331,NM_001180570.3
P43580,NP_116643.1
P43580,NM_001179954.1
P43562,NP_116613.1
P43562,NM_001179926.1
P43552,NP_116576.1
P43552,NM_001179916.1
P43540,NP_116591.1
P43540,NM_001179903.1
P43539,NP_116590.1
P43539,NM_001179902.1
P43538,NP_116589.1
P43538,NM_001179901.1
P43537,NP_116588.1
P43537,NM_001179900.1
P0CX99,NP_116587.1
P0CX99,NM_001179899.1
P43590,NP_116661.1
P43590,NM_001179971.1
P43591,NP_116662.1
P43591,NM_001179972.1
P43597,NP_116671.1
P43597,NM_001179981.1
P43599,NP_116673.1
P43599,NM_001179983.1
P43608,NP_116693.3
P43608,NM_001180000.3
P43617,NP_116703.5
P43617,NM_001180010.3
P43625,NP_116715.3
P43625,NM_001180022.3
Q06676,NP_010605.1
Q06676,NM_001180627.1
Q3E802,NP_878076.1
Q3E802,NM_001184634.1
Q8TGU0,NP_878075.3
Q8TGU0,NM_001184592.3
Q45U48,NP_878077.1
Q45U48,NM_001184648.1
P53185,NP_011479.1
P53185,NM_001180901.1
Q12085-1,NP_058159.1
Q12085-1,NM_001184431.1
Q12141-1,NP_058158.1
Q12141-1,NM_001184432.2
Q3E816,NP_878078.1
Q3E816,NM_001184551.1
Q12485-1,NP_058161.1
Q12485-1,NM_001184433.1
Q12269-1,NP_058160.1
Q12269-1,NM_001184434.2
P0CX67-1,NP_013766.1
P0CX67-1,NM_001182548.1
P0CX67-1,NP_058151.1
P0CX67-1,NM_001184424.1
P0CX67-1,NP_058156.1
P0CX67-1,NM_001184429.1
P0CX67-1,NP_058166.1
P0CX67-1,NM_001184399.1
Q12316-1,NP_058165.3
Q12316-1,NM_001184400.4
Q8TGT9,NP_878079.1
Q8TGT9,NM_001184594.1
Q3E744,NP_001018033.3
Q3E744,NM_001184675.3
Q8TGT8,NP_878081.3
Q8TGT8,NM_001184595.3
Q8TGU1,NP_878073.3
Q8TGU1,NM_001184593.3
Q2V2P6,NP_001032578.1
Q2V2P6,NM_001184677.1
P53209,NP_011530.1
P53209,NM_001181145.1
P53210,NP_011531.1
P53210,NM_001181146.1
P53211,NP_001257676.1
P53211,NM_001270747.1
P53212,NP_011535.1
P53212,NM_001181150.1
P53217,NP_011540.3
P53217,NM_001181155.3
P53222,NP_011549.1
P53222,NM_001181164.1
P53227,NP_011556.1
P53227,NM_001181171.1
P53231,NP_001257677.1
P53231,NM_001270748.1
Q8TGT7,NP_878082.1
Q8TGT7,NM_001184596.1
P53234,NP_011567.3
P53234,NM_001181182.3
P0CX62-1,NP_058157.1
P0CX62-1,NM_001184430.1
P0CX62-1,NP_058164.1
P0CX62-1,NM_001184401.1
P0CX64-1,NP_058163.1
P0CX64-1,NM_001184402.2
P0CX64-1,NP_116653.1
P0CX64-1,NM_001180862.2
Q3E786,NP_878083.1
Q3E786,NM_001184552.1
Q3E740,NP_076890.1
Q3E740,NM_001184473.1
P0CX96,NP_001073292.1
P0CX96,NM_001184590.1
P53242,NP_011580.3
P53242,NM_001181195.3
P53243,NP_011581.4
P53243,NM_001181196.4
P53249,NP_011593.1
P53249,NM_001181208.1
P53265,NP_011626.1
P53265,NM_001181240.1
Q12173-1,NP_058162.3
Q12173-1,NM_001184380.3
Q99315,NP_011624.1
Q99315,NM_001184381.2
P53270,NP_011632.3
P53270,NM_001181246.3
P53272,NP_011637.3
P53272,NM_001181251.3
P53273,NP_011641.1
P53273,NM_001181254.1
P53274,NP_011642.3
P53274,NM_001181255.3
P53275,NP_011643.1
P53275,NM_001181256.1
P53278,NP_011646.1
P53278,NM_001181259.1
P48238,NP_011669.2
P48238,NM_001181282.2
P53293,NP_011684.1
P53293,NM_001181297.1
P0C5N3,NP_001106172.4
P0C5N3,NM_001184647.4
Q3E750,NP_878074.1
Q3E750,NM_001184550.1
P42936,NP_011717.4
P42936,NM_001181330.3
P42942,NP_011726.1
P42942,NM_001181339.1
P50089,NP_011753.1
P50089,NM_001181366.1
P53316,NP_011766.3
P53316,NM_001181379.3
P53326,NP_011782.1
P53326,NM_001181395.1
P53329,NP_011789.1
P53329,NM_001181402.1
P53336,NP_011799.3
P53336,NM_001181412.3
P33199,NP_011500.3
P33199,NM_001180880.3
P53183,NP_011476.1
P53183,NM_001180904.1
P53156,NP_011434.1
P53156,NM_001180946.1
P53155,NP_011433.3
P53155,NM_001180947.3
P53144,NP_011414.1
P53144,NM_001180966.1
Q12222,NP_014513.1
Q12222,NM_001183382.1
P53139,NP_011407.3
P53139,NM_001180973.3
P53134,NP_011401.1
P53134,NM_001180979.1
P53133,NP_011398.3
P53133,NM_001180982.3
P53122,NP_011377.1
P53122,NM_001181003.1
P53120,NP_011375.1
P53120,NM_001181005.1
P38616,NP_014239.1
P38616,NM_001182998.1
P53110,NP_011356.1
P53110,NM_001181024.1
P46945,NP_011339.1
P46945,NM_001181041.1
P53100,NP_011330.1
P53100,NM_001181050.1
P53097,NP_011322.1
P53097,NM_001181058.1
P53089,NP_001257675.1
P53089,NM_001270746.1
P53074,NP_011284.1
P53074,NM_001181096.1
P53071,NP_011279.1
P53071,NM_001181101.1
P53066,NP_011272.1
P53066,NM_001181108.1
P53056,NP_011254.1
P53056,NM_001181126.1
P53054,NP_011252.1
P53054,NM_001181128.1
Q07074,NP_878086.1
Q07074,NM_001184651.1
Q3E7Z6,NP_878085.1
Q3E7Z6,NM_001184649.1
Q8TGT6,NP_878087.1
Q8TGT6,NM_001184597.1
P38887,NP_012072.3
P38887,NM_001179333.3
Q3E758,NP_878084.1
Q3E758,NM_001184650.1
Q3E746,NP_878089.1
Q3E746,NM_001184553.1
P38893,NP_012080.3
P38893,NM_001179341.3
P0C2I4-1,NP_036195.3
P0C2I4-1,NM_001184437.3
O13535-1,NP_012086.1
O13535-1,NM_001181431.2
Q3E815,NP_878090.1
Q3E815,NM_001184554.1
P38899,NP_012090.1
P38899,NM_001179349.1
P38900,NP_012091.3
P38900,NM_001179350.3
Q8TGK0,NP_878095.3
Q8TGK0,NM_001184602.3
Q8TGT4,NP_878092.3
Q8TGT4,NM_001184599.3
P0CX19,NP_009430.1
P0CX19,NM_001180045.1
P0CX19,NP_012084.3
P0CX19,NM_001179345.3
A0A023PXF5,NP_009438.1
A0A023PXF5,NM_001180053.1
P0CX91,NP_878091.3
P0CX91,NM_001184598.3
Q8TGK1,NP_878093.1
Q8TGK1,NM_001184600.1
P0CX93,NP_878094.1
P0CX93,NM_001184601.1
Q6Q5P6-1,NP_058134.1
Q6Q5P6-1,NM_001184403.1
P0C2J7-1,NP_058133.1
P0C2J7-1,NM_001184404.2
Q05451,NP_878088.1
Q05451,NM_001184652.1
P38750,NP_011855.1
P38750,NM_001179088.1
P38745,NP_011846.1
P38745,NM_001179097.1
P38740,NP_011837.2
P38740,NM_001179106.1
P38729,NP_011821.1
P38729,NM_001179122.1
P38727,NP_011819.1
P38727,NM_001179124.1
P38722,NP_011814.1
P38722,NM_001179129.1
P38721,NP_011813.1
P38721,NM_001179130.1
P32792,NP_011881.1
P32792,NM_001179147.1
P38708,NP_011884.1
P38708,NM_001179150.1
P38763,NP_011887.1
P38763,NM_001179152.1
P38765,NP_011894.1
P38765,NM_001179159.1
P38690,NP_011898.1
P38690,NM_001179163.1
P38775,NP_011911.1
P38775,NM_001179175.1
P38776,NP_011914.1
P38776,NM_001179178.1
P38780,NP_011921.1
P38780,NM_001179184.1
Q04013,NP_013968.1
Q04013,NM_001182748.1
P38799,NP_011945.1
P38799,NM_001179208.1
Q04116,NP_010739.3
Q04116,NM_001180759.3
P38809,NP_011965.1
P38809,NM_001179227.1
P38716,NP_011980.1
P38716,NM_001179242.1
P38829,NP_011990.1
P38829,NM_001179252.1
P38833,NP_011995.1
P38833,NM_001179257.1
P38835,NP_011999.2
P38835,NM_001179261.1
P38841,NP_012006.1
P38841,NM_001179268.1
P38842,NP_012009.1
P38842,NM_001179270.1
P0CI67,NP_012083.1
P0CI67,NM_001179344.1
P38864,NP_001257667.1
P38864,NM_001270738.1
P38867,NP_012047.1
P38867,NM_001179308.1
P38870,NP_012052.1
P38870,NM_001179313.1
Q3E7Z5,NP_878098.1
Q3E7Z5,NM_001184653.1
Q02598,NP_012250.3
Q02598,NM_001181433.3
Q3E7Z3,NP_878099.1
Q3E7Z3,NM_001184655.1
Q3E739,NP_878100.1
Q3E739,NM_001184656.1
Q3E7Z4,NP_878097.1
Q3E7Z4,NM_001184654.1
Q2V2P5,NP_001032579.1
Q2V2P5,NM_001184686.1
Q8TGN5,NP_001257679.1
Q8TGN5,NM_001270750.1
Q45U18,NP_878096.1
Q45U18,NM_001184555.1
Q2V2P4,NP_001027534.1
Q2V2P4,NM_001184521.1
Q7LHG5,NP_012184.1
Q7LHG5,NM_001181434.4
P40560,NP_012265.3
P40560,NM_001179351.3
P40556,NP_012260.1
