UniprotID,Protein_Accession
M9PD90,NP_001260385.1
M9PD90,NM_001273456.1
M9PDF9,NP_001260455.1
M9PDF9,NM_001273526.1
M9PC84,NP_001260090.1
M9PC84,NM_001273161.1
M9PDC7,NP_001260664.1
M9PDC7,NM_001273735.1
Q9VYH8,NP_572844.2
Q9VYH8,NM_132616.4
Q8IQ26,NP_728456.2
Q8IQ26,NM_167778.2
A0A0C4DHF6,NP_788363.1
A0A0C4DHF6,NM_176183.3
A0A126GUT4,NP_001303426.1
A0A126GUT4,NM_001316497.1
A0A4V1G8Q9,NP_476792.1
A0A4V1G8Q9,NM_057444.3
E1JJG4,NP_001162714.2
E1JJG4,NM_001169243.3
R9PY62,NP_995623.2
R9PY62,NM_205901.3
A0A0B4JD30,NP_001189328.1
A0A0B4JD30,NM_001202399.1
A0A0B4KFP4,NP_001262316.1
A0A0B4KFP4,NM_001275387.1
A1ZBY2,NP_611510.1
A1ZBY2,NM_137666.2
M9MRK1,NP_001188838.1
M9MRK1,NM_001201909.2
A0A0B4K709,NP_001247269.1
A0A0B4K709,NM_001260340.3
A0A0B4K7V4,NP_001246408.1
A0A0B4K7V4,NM_001259479.2
A0A0B4LEG2,NP_001286193.1
A0A0B4LEG2,NM_001299264.1
A0A0B4LHL7,NP_001287401.1
A0A0B4LHL7,NM_001300472.1
A0A0B4LHL7,NP_524402.1
A0A0B4LHL7,NM_079678.6
A0A0B4LHL7,NP_732400.1
A0A0B4LHL7,NM_169847.3
M9NEH9,NP_001246875.1
M9NEH9,NM_001259946.2
M9NFA0,NP_001245718.1
M9NFA0,NM_001258789.2
M9PGY4,NP_001261306.1
M9PGY4,NM_001274377.1
Q8IRM9,NP_727307.1
Q8IRM9,NM_167175.3
B7Z010,NP_001137783.1
B7Z010,NM_001144311.2
C7LA87,NP_572219.1
C7LA87,NM_131991.3
X2J6U8,NP_001286069.1
X2J6U8,NM_001299140.1
X2J8S3,NP_001286005.1
X2J8S3,NM_001299076.1
X2JD74,NP_001287147.1
X2JD74,NM_001300218.1
X2JEJ9,NP_001285028.1
X2JEJ9,NM_001298099.1
X2JG50,NP_001285454.1
X2JG50,NM_001298525.1
X2JG50,NP_608340.2
X2JG50,NM_134496.3
A8JQU1,NP_001097692.1
A8JQU1,NM_001104222.2
A1Z731,NP_610312.1
A1Z731,NM_136468.2
Q59DN9,NP_001014697.1
Q59DN9,NM_001014697.2
E1JGY7,NP_001163064.1
E1JGY7,NM_001169593.2
Q0E8R8,NP_001036350.2
Q0E8R8,NM_001042885.3
Q9VGA4,NP_731688.2
Q9VGA4,NM_169461.3
M9NFH6,NP_001246568.1
M9NFH6,NM_001259639.1
A0A0B4JD68,NP_001188959.1
A0A0B4JD68,NM_001202030.2
A0A0B4KGZ8,NP_001262930.1
A0A0B4KGZ8,NM_001276001.1
A0A0B4LH91,NP_001286749.1
A0A0B4LH91,NM_001299820.1
B7Z0B8,NP_001137888.1
B7Z0B8,NM_001144416.3
M9PJN3,NP_001259559.1
M9PJN3,NM_001272630.1
A0A0B4LFL2,NP_001286545.1
A0A0B4LFL2,NM_001299616.1
A0A0B4LFL2,NP_611242.1
A0A0B4LFL2,NM_137398.2
A0A0B4LHQ0,NP_001287441.1
A0A0B4LHQ0,NM_001300512.1
M9NDS9,NP_001245598.1
M9NDS9,NM_001258669.2
M9PCN0,NP_001261894.1
M9PCN0,NM_001274965.1
Q9VJH7,NP_609812.1
Q9VJH7,NM_135968.2
Q9VLJ1,NP_609245.1
Q9VLJ1,NM_135401.2
Q9VVV4,NP_649081.1
Q9VVV4,NM_140824.2
Q9W294,NP_611638.2
Q9W294,NM_137794.4
Q9VXU9,NP_573029.1
Q9VXU9,NM_132801.2
Q9VN31,NP_649476.1
Q9VN31,NM_141219.2
A8DYG0,NP_001097340.1
A8DYG0,NM_001103870.2
Q2PDY9,NP_001034024.2
Q2PDY9,NM_001038935.3
Q9VF13,NP_732085.1
Q9VF13,NM_169682.2
Q76NR6,NP_727588.2
Q76NR6,NM_167316.2
A8JUT4,NP_001097040.1
A8JUT4,NM_001103570.2
H9TV77,NP_001036575.1
H9TV77,NM_001043110.2
Q9W5W4,NP_524670.2
Q9W5W4,NM_079931.4
Q8IMX0,NP_732968.1
Q8IMX0,NM_170132.3
Q9VH63,NP_649951.1
Q9VH63,NM_141694.3
M9PEE6,NP_001261518.1
M9PEE6,NM_001274589.2
Q9VLN9,NP_609213.2
Q9VLN9,NM_135369.3
Q8IRA1,NP_729045.1
Q8IRA1,NM_168109.1
Q9VEA3,NP_650701.1
Q9VEA3,NM_142444.2
Q4ABI9,NP_001027125.1
Q4ABI9,NM_001031954.2
Q9VS91,NP_648139.1
Q9VS91,NM_139882.2
A1ZAW9,NP_611240.1
A1ZAW9,NM_137396.3
B7YZH2,NP_001137671.1
B7YZH2,NM_001144199.1
B7Z0Y1,NP_001138175.1
B7Z0Y1,NM_001144703.1
A1ZBW4,NP_995905.1
A1ZBW4,NM_206183.3
R9PY16,NP_572306.1
R9PY16,NM_132078.2
B7Z087,NP_001137985.1
B7Z087,NM_001144513.3
Q9VLL1,NP_609228.2
Q9VLL1,NM_135384.3
A0A1B2AKN2,NP_477115.1
A0A1B2AKN2,NM_057767.4
R4NR58,NP_725531.1
R4NR58,NM_166145.2
A0A0B4K698,NP_001247203.1
A0A0B4K698,NM_001260274.2
A0A0B4K769,NP_001246287.1
A0A0B4K769,NM_001259358.2
A0A0B4KEE8,NP_001260748.1
A0A0B4KEE8,NM_001273819.1
A0A0B4KG57,NP_001262667.1
A0A0B4KG57,NM_001275738.1
A0A0B4KHA2,NP_001262665.1
A0A0B4KHA2,NM_001275736.1
A0A0C4DHG7,NP_001036713.2
A0A0C4DHG7,NM_001043248.2
A1Z7M7,NP_610441.2
A1Z7M7,NM_136597.4
A1Z7S0,NP_610467.1
A1Z7S0,NM_136623.2
A1Z8Z9,NP_610779.1
A1Z8Z9,NM_136935.2
M9PEQ0,NP_001261550.1
M9PEQ0,NM_001274621.1
M9PEV6,NP_001260136.1
M9PEV6,NM_001273207.1
M9PEY2,NP_001261554.1
M9PEY2,NM_001274625.1
A1Z765,NP_610330.1
A1Z765,NM_136486.4
M9PBZ3,NP_001259803.1
M9PBZ3,NM_001272874.1
Q9W371,NP_572541.1
Q9W371,NM_132313.2
B7Z029,NP_001137801.1
B7Z029,NM_001144329.2
B7Z069,NP_001137966.2
B7Z069,NM_001144494.2
E1JIM1,NP_001163624.1
E1JIM1,NM_001170153.3
M9PD18,NP_001260426.1
M9PD18,NM_001273497.1
M9PD18,NP_523560.2
M9PD18,NM_078836.3
M9PFR9,NP_001262105.1
M9PFR9,NM_001275176.1
A8JR58,NP_001097851.1
A8JR58,NM_001104381.3
S5MHR4,NP_651218.1
S5MHR4,NM_142961.5
A0A126GUN8,NP_001303355.1
A0A126GUN8,NM_001316426.1
A8JNC9,NP_001097509.3
A8JNC9,NM_001104039.5
H0RNI1,NP_652724.1
H0RNI1,NM_144467.2
M9PI66,NP_001261878.1
M9PI66,NM_001274949.1
M9PJN5,NP_001259569.1
M9PJN5,NM_001272640.1
M9NET3,NP_001246078.1
M9NET3,NM_001259149.2
M9PFC9,NP_001261890.1
M9PFC9,NM_001274961.1
Q0E990,NP_725291.2
Q0E990,NM_170624.4
M9PG32,NP_001262056.1
M9PG32,NM_001275127.1
Q9VKA3,NP_723732.2
Q9VKA3,NM_164998.3
Q9VQ99,NP_722785.1
Q9VQ99,NM_164470.2
Q9VCM1,NP_651147.2
Q9VCM1,NM_142890.2
Q0E8E6,NP_001036606.1
Q0E8E6,NM_001043141.3
A0A0B4JD55,NP_001188885.2
A0A0B4JD55,NM_001201956.2
B7Z0G1,NP_001137931.1
B7Z0G1,NM_001144459.2
B7Z0G1,NP_524020.2
B7Z0G1,NM_079296.4
E1JI51,NP_001163360.1
E1JI51,NM_001169889.2
A0A0B4K686,NP_001247186.1
A0A0B4K686,NM_001260257.2
A0A0B4KEJ0,NP_001260730.1
A0A0B4KEJ0,NM_001273801.1
A0A0B4LG55,NP_001286316.1
A0A0B4LG55,NM_001299387.1
A0A0B4LHA1,NP_001287347.1
A0A0B4LHA1,NM_001300418.1
A1Z9F4,NP_788346.1
A1Z9F4,NM_176166.3
E6PBY4,NP_001027063.1
E6PBY4,NM_001031892.2
E6PBY4,NP_524791.3
E6PBY4,NM_080052.4
M9PCU3,NP_001261969.1
M9PCU3,NM_001275040.1
M9PE70,NP_001261375.1
M9PE70,NM_001274446.1
M9PED5,NP_001259990.1
M9PED5,NM_001273061.1
M9PF47,NP_001261701.1
M9PF47,NM_001274772.2
M9PH36,NP_001259382.1
M9PH36,NM_001272453.1
M9PID3,NP_001262128.1
M9PID3,NM_001275199.1
E1JJ18,NP_001163773.1
E1JJ18,NM_001170302.1
B7Z0W8,NP_001138159.2
B7Z0W8,NM_001144687.2
Q9VGW3,NP_650020.2
Q9VGW3,NM_141763.3
Q9VRT4,NP_648019.2
Q9VRT4,NM_139762.3
Q0KHY5,NP_001036778.1
Q0KHY5,NM_001043313.1
Q9W4M3,NP_525067.2
Q9W4M3,NM_080328.4
X2JKH9,NP_001285292.1
X2JKH9,NM_001298363.1
H0RNM3,NP_524488.3
H0RNM3,NM_079764.3
X2JFU3,NP_001285359.1
X2JFU3,NM_001298430.1
G4LU15,NP_611455.1
G4LU15,NM_137611.2
M9PHK6,NP_001259713.1
M9PHK6,NM_001272784.1
N0D4J1,NP_647896.1
N0D4J1,NM_139639.2
Q8IR76,NP_727648.1
Q8IR76,NM_167342.2
Q8IPW2,NP_476976.1
Q8IPW2,NM_057628.4
A0A1B2AJN1,NP_650552.3
A0A1B2AJN1,NM_142295.4
Q9VBU2,NP_651365.1
Q9VBU2,NM_143108.2
Q7YZ93,NP_572277.2
Q7YZ93,NM_132049.5
Q9W136,NP_611945.3
Q9W136,NM_138101.5
A0A0S0WGZ0,NP_001334675.1
A0A0S0WGZ0,NM_001347764.1
Q9VP69,NP_788554.1
Q9VP69,NM_176376.2
I1WYH9,NP_523502.1
I1WYH9,NM_078778.5
Q9VJA6,NP_609863.1
Q9VJA6,NM_136019.2
Q9VP42,NP_649309.2
Q9VP42,NM_141052.2
Q9W2C1,NP_611617.1
Q9W2C1,NM_137773.2
Q9VFY4,NP_650262.2
Q9VFY4,NM_142005.3
Q9W5X3,NP_001097032.2
Q9W5X3,NM_001103562.3
D3DMG1,NP_788319.1
D3DMG1,NM_176139.3
A0A0B4JCZ8,NP_001188869.1
A0A0B4JCZ8,NM_001201940.3
A0A0B4K6P1,NP_001247021.1
A0A0B4K6P1,NM_001260092.2
A0A0B4KEM3,NP_001260799.1
A0A0B4KEM3,NM_001273870.1
A0A0B4KFN3,NP_001262443.1
A0A0B4KFN3,NM_001275514.1
A0A0B4KGP0,NP_001262572.1
A0A0B4KGP0,NM_001275643.1
A0A0B4KGY2,NP_001262915.1
A0A0B4KGY2,NM_001275986.1
A0A0B4KHD0,NP_001262715.1
A0A0B4KHD0,NM_001275786.2
B6IDM7,NP_610886.2
B6IDM7,NM_137042.4
M9MS57,NP_001188595.1
M9MS57,NM_001201666.2
M9PDV9,NP_001260650.1
M9PDV9,NM_001273721.1
Q7KTH6,NP_995659.1
Q7KTH6,NM_205937.1
A0A0B4LGD3,NP_001286795.1
A0A0B4LGD3,NM_001299866.1
A0A0B4LHU8,NP_001287591.1
A0A0B4LHU8,NM_001300662.1
A1ZBY5,NP_611513.1
A1ZBY5,NM_137669.3
M9PGC1,NP_001259187.1
M9PGC1,NM_001272258.1
M9PJP8,NP_001259634.1
M9PJP8,NM_001272705.1
E2QCN9,NP_477229.3
E2QCN9,NM_057881.5
Q7KU08,NP_995611.2
Q7KU08,NM_205889.4
Q7KVF3,NP_611976.3
Q7KVF3,NM_138132.5
M9PBE1,NP_001260588.1
M9PBE1,NM_001273659.2
M9PE00,NP_001259880.1
M9PE00,NM_001272951.1
X2J9A4,NP_001285792.1
X2J9A4,NM_001298863.1
X2JDD7,NP_001285670.1
X2JDD7,NM_001298741.1
X2JDD7,NP_477033.1
X2JDD7,NM_057685.4
X2JFT8,NP_001285354.1
X2JFT8,NM_001298425.1
A0A0S0X7Z4,NP_001303569.1
A0A0S0X7Z4,NM_001316640.1
A0A0S0WGQ9,NP_001303314.1
A0A0S0WGQ9,NM_001316385.1
A8DY89,NP_001097253.1
A8DY89,NM_001103783.2
A8DYZ3,NP_001097148.1
A8DYZ3,NM_001103678.2
E2QCY5,NP_001163351.2
E2QCY5,NM_001169880.3
Q9W2I5,NP_611571.2
Q9W2I5,NM_137727.3
M9MSD8,NP_001188611.1
M9MSD8,NM_001201682.1
Q0E9F2,NP_001036532.1
Q0E9F2,NM_001043067.2
Q8IN08,NP_732701.2
Q8IN08,NM_169995.2
Q0E9A2,NP_725210.1
Q0E9A2,NM_165936.3
Q86BP7,NP_728817.1
Q86BP7,NM_167991.2
A0A0B4K689,NP_001247191.1
A0A0B4K689,NM_001260262.2
A0A0B4K6S2,NP_001246180.1
A0A0B4K6S2,NM_001259251.1
A0A0B4K7M1,NP_001246256.1
A0A0B4K7M1,NM_001259327.2
A0A0B4K7M1,NP_610588.2
A0A0B4K7M1,NM_136744.4
A0A0B4K7M1,NP_995803.1
A0A0B4K7M1,NM_206081.2
A0A0B4K7W2,NP_001246240.1
A0A0B4K7W2,NM_001259311.2
A0A0B4KF65,NP_001262254.1
A0A0B4KF65,NM_001275325.1
A0A0B4KFD6,NP_001260893.1
A0A0B4KFD6,NM_001273964.1
A0A0B4KFH8,NP_001261172.1
A0A0B4KFH8,NM_001274243.2
A0A0B4KH70,NP_001263033.1
A0A0B4KH70,NM_001276104.1
A0A0B4LGN7,NP_001287169.1
A0A0B4LGN7,NM_001300240.1
A1Z818,NP_724855.2
A1Z818,NM_165719.3
M9NG38,NP_001245574.1
M9NG38,NM_001258645.1
M9PB45,NP_001260107.1
M9PB45,NM_001273178.1
M9PB96,NP_001260363.1
M9PB96,NM_001273434.1
M9PCI3,NP_001260009.1
M9PCI3,NM_001273080.2
M9PFE3,NP_001260307.1
M9PFE3,NM_001273378.1
M9PFM9,NP_001260392.1
M9PFM9,NM_001273463.1
M9PH97,NP_001259452.1
M9PH97,NM_001272523.1
M9PH99,NP_001261396.1
M9PH99,NM_001274467.1
M9PH99,NP_523914.2
M9PH99,NM_079190.3
M9PH99,NP_728930.1
M9PH99,NM_168055.2
M9PH99,NP_728931.1
M9PH99,NM_168056.2
M9MSI8,NP_001188827.2
M9MSI8,NM_001201898.2
M9PJQ1,NP_001259649.1
M9PJQ1,NM_001272720.1
U3Q053,NP_650858.1
U3Q053,NM_142601.2
A0A1B2AIX9,NP_524137.2
A0A1B2AIX9,NM_079413.3
A0A1B2AJL4,NP_725114.1
A0A1B2AJL4,NM_165868.2
B7YZG4,NP_001137658.1
B7YZG4,NM_001144186.2
Q9VAQ9,NP_651656.2
Q9VAQ9,NM_143399.3
Q9VV82,NP_730184.1
Q9VV82,NM_168677.2
Q8MMD7,NP_726252.1
Q8MMD7,NM_166563.3
B7YZW7,NP_001137833.2
B7YZW7,NM_001144361.3
A8DYC3,NP_001097292.2
A8DYC3,NM_001103822.4
Q9VPC7,NP_649246.1
Q9VPC7,NM_140989.2
X2J9G3,NP_001285637.1
X2J9G3,NM_001298708.1
X2JAR2,NP_001286964.1
X2JAR2,NM_001300035.1
X2JDY2,NP_001285291.1
X2JDY2,NM_001298362.1
M9PI41,NP_001261768.1
M9PI41,NM_001274839.1
Q4AB35,NP_001027169.1
Q4AB35,NM_001031998.1
Q9VB32,NP_651562.2
Q9VB32,NM_143305.3
Q9VEL9,NP_650611.2
Q9VEL9,NM_142354.2
M9NEN7,NP_001245737.1
M9NEN7,NM_001258808.2
M9PBV8,NP_001259934.1
M9PBV8,NM_001273005.1
M9PBV8,NP_608678.1
M9PBV8,NM_134834.3
M9PDH1,NP_001261188.1
M9PDH1,NM_001274259.1
M9PE05,NP_001261378.1
M9PE05,NM_001274449.1
M9PFW0,NP_001262032.1
M9PFW0,NM_001275103.1
M9PFW0,NP_649087.1
M9PFW0,NM_140830.2
Q4AB38,NP_001027166.1
Q4AB38,NM_001031995.1
A0A1B2AJ64,NP_477136.1
A0A1B2AJ64,NM_057788.4
Q9VVM3,NP_649022.2
Q9VVM3,NM_140765.3
B7YZF8,NP_001137651.1
B7YZF8,NM_001144179.3
Q9W129,NP_611950.1
Q9W129,NM_138106.2
Q9VTG8,NP_648449.1
Q9VTG8,NM_140192.3
A0A0C4DHD8,NP_724544.2
A0A0C4DHD8,NM_165515.2
A0A0S0WGW8,NP_001303395.1
A0A0S0WGW8,NM_001316466.1
E1JI53,NP_001163365.2
E1JI53,NM_001169894.2
A0A0B4JDA4,NP_001189235.2
A0A0B4JDA4,NM_001202306.2
B7Z0U7,NP_001138019.2
B7Z0U7,NM_001144547.3
A0A0B4KEU2,NP_001261074.1
A0A0B4KEU2,NM_001274145.1
A0A0B4KGJ1,NP_001262764.1
A0A0B4KGJ1,NM_001275835.1
M9NCS1,NP_001245911.1
M9NCS1,NM_001258982.2
M9PBQ8,NP_001261437.1
M9PBQ8,NM_001274508.1
M9PEA9,NP_001261314.1
M9PEA9,NM_001274385.1
M9PFD8,NP_001260302.1
M9PFD8,NM_001273373.2
M9PH51,NP_001261356.1
M9PH51,NM_001274427.2
M9PI84,NP_001261968.1
M9PI84,NM_001275039.1
Q86B48,NP_788920.2
Q86B48,NM_176747.1
Q9VJT4,NP_609705.1
Q9VJT4,NM_135861.2
Q7KV89,NP_995971.2
Q7KV89,NM_206249.3
E1JIL7,NP_001163620.3
E1JIL7,NM_001170149.3
A8JR57,NP_001097850.3
A8JR57,NM_001104380.3
X2JAI8,NP_001284889.1
X2JAI8,NM_001297960.1
X2JEA2,NP_001284923.1
X2JEA2,NM_001297994.1
X2JEA2,NP_572292.1
X2JEA2,NM_132064.4
X2JG15,NP_001285513.1
X2JG15,NM_001298584.1
H9XVN2,NP_001245417.1
H9XVN2,NM_001258488.2
Q9VW85,NP_649182.4
Q9VW85,NM_140925.6
M9PCH5,NP_001260294.1
M9PCH5,NM_001273365.1
D3PK91,NP_525046.1
D3PK91,NM_080307.2
Q8IQG0,NP_729720.1
Q8IQG0,NM_168464.2
Q9VB71,NP_651541.2
Q9VB71,NM_143284.3
Q9VPA7,NP_649263.2
Q9VPA7,NM_141006.4
M9PGX9,NP_001259470.2
M9PGX9,NM_001272541.2
E1JHT4,NP_001162873.1
E1JHT4,NM_001169402.2
E1JJK9,NP_001162748.1
E1JJK9,NM_001169277.2
Q9VQP0,NP_001097067.1
Q9VQP0,NM_001103597.2
Q9VAL5,NP_651691.4
Q9VAL5,NM_143434.5
E1JHN2,NP_001163029.1
E1JHN2,NM_001169558.2
Q59DN8,NP_001014699.1
Q59DN8,NM_001014699.3
A0A0B4KF62,NP_001260848.1
A0A0B4KF62,NM_001273919.1
A0A0B4KGV7,NP_001262890.1
A0A0B4KGV7,NM_001275961.1
A0A0B4KHT8,NP_001263060.1
A0A0B4KHT8,NM_001276131.1
A4V287,NP_524200.1
A4V287,NM_079476.3
A4V287,NP_730630.1
A4V287,NM_168903.3
A4V287,NP_730631.1
A4V287,NM_168904.3
B7YZQ6,NP_001137757.2
B7YZQ6,NM_001144285.2
M9PFE5,NP_001261802.1
M9PFE5,NM_001274873.1
M9PGA8,NP_001260617.1
M9PGA8,NM_001273688.2
A0A0B4KEL4,NP_001260918.1
A0A0B4KEL4,NM_001273989.1
A0A0B4KHM5,NP_001262644.1
A0A0B4KHM5,NM_001275715.1
A0A0B4KHM5,NP_650564.2
A0A0B4KHM5,NM_142307.2
A0A0B4LFI9,NP_001286466.1
A0A0B4LFI9,NM_001299537.1
A0A0B4LGG9,NP_001286783.1
A0A0B4LGG9,NM_001299854.1
A0A0B4LFW8,NP_001286597.1
A0A0B4LFW8,NM_001299668.1
M9PBZ1,NP_001261617.1
M9PBZ1,NM_001274688.1
M9NDU7,NP_001246116.1
M9NDU7,NM_001259187.2
Q5LJN5,NP_001015499.4
Q5LJN5,NM_001015499.4
Q8IRS0,NP_726967.1
Q8IRS0,NM_167024.3
X2JEY9,NP_001285159.1
X2JEY9,NM_001298230.1
X2JF73,NP_001285288.1
X2JF73,NM_001298359.1
A8JUN6,NP_001096927.2
A8JUN6,NM_001103457.4
M9NFK2,NP_001246824.1
M9NFK2,NM_001259895.2
M9NFK2,NP_730359.1
M9NFK2,NM_168775.2
M9MSD7,NP_001188606.1
M9MSD7,NM_001201677.1
M9PFA3,NP_001261860.1
M9PFA3,NM_001274931.1
M9PH10,NP_001259506.1
M9PH10,NM_001272577.2
M9PH10,NP_524877.1
M9PH10,NM_080138.4
Q8IN20,NP_732671.1
Q8IN20,NM_169976.1
Q9VRR0,NP_647998.2
Q9VRR0,NM_139741.3
Q0E9N2,NP_001036475.3
Q0E9N2,NM_001043010.4
Q9W0I1,NP_728588.1
Q9W0I1,NM_167865.3
Q9VMY0,NP_608880.2
Q9VMY0,NM_135036.3
Q9W4S4,NP_570057.1
Q9W4S4,NM_130701.2
A1ZA72,NP_725510.2
A1ZA72,NM_166129.3
B7YZD8,NP_001137638.2
B7YZD8,NM_001144166.3
A1ZBR2,NP_476814.1
A1ZBR2,NM_057466.2
A1ZBH2,NP_611397.1
A1ZBH2,NM_137553.3
A0A0B4JDA5,NP_001189240.1
A0A0B4JDA5,NM_001202311.1
A0A0B4K6A8,NP_001247154.1
A0A0B4K6A8,NM_001260225.1
A0A0B4K7V2,NP_001246214.1
A0A0B4K7V2,NM_001259285.2
A0A0B4KF79,NP_001262269.1
A0A0B4KF79,NM_001275340.1
A0A0B4KFL2,NP_001260955.1
A0A0B4KFL2,NM_001274026.1
A0A0B4KH16,NP_001262771.1
A0A0B4KH16,NM_001275842.1
B7YZQ9,NP_001137760.1
B7YZQ9,NM_001144288.2
E1JGY6,NP_001163065.1
E1JGY6,NM_001169594.2
M9PHZ3,NP_001259725.1
M9PHZ3,NM_001272796.2
Q86BQ4,NP_722836.1
Q86BQ4,NM_164500.2
A0A0B4K6N4,NP_001247372.1
A0A0B4K6N4,NM_001260443.2
A0A0B4KFS3,NP_001262483.1
A0A0B4KFS3,NM_001275554.1
A0A0B4KGN4,NP_001262327.1
A0A0B4KGN4,NM_001275398.1
A0A0B4LGU9,NP_001287201.1
A0A0B4LGU9,NM_001300272.1
A1Z7R8,NP_610466.2
A1Z7R8,NM_136622.3
A1Z831,NP_995790.1
A1Z831,NM_206068.2
M9NDY0,NP_001245689.1
M9NDY0,NM_001258760.2
M9PDW6,NP_001260660.1
M9PDW6,NM_001273731.1
Q9VZB0,NP_647913.3
Q9VZB0,NM_139656.3
Q9VJM6,NP_609775.2
Q9VJM6,NM_135931.2
D0IQH1,NP_724061.1
D0IQH1,NM_165223.3
Q8IPI9,NP_723227.1
Q8IPI9,NM_164719.2
Q9VME8,NP_609017.2
Q9VME8,NM_135173.2
A0A0C4DHG1,NP_996155.2
A0A0C4DHG1,NM_206433.2
E1JIZ2,NP_001163747.1
E1JIZ2,NM_001170276.3
A8JNG6,NP_001097457.1
A8JNG6,NM_001103987.2
M9PBG5,NP_001261187.1
M9PBG5,NM_001274258.1
M9PBQ3,NP_001261432.1
M9PBQ3,NM_001274503.1
X2J761,NP_001285664.1
X2J761,NM_001298735.1
X2J8L7,NP_001285606.1
X2J8L7,NM_001298677.1
X2JD52,NP_001285605.1
X2JD52,NM_001298676.1
X2JEX7,NP_001285149.1
X2JEX7,NM_001298220.1
A8E6I8,NP_523693.1
A8E6I8,NM_078969.5
A8JNU1,NP_001097622.2
A8JNU1,NM_001104152.4
Q9VQE8,NP_608700.2
Q9VQE8,NM_134856.3
M9PBM0,NP_001259847.1
M9PBM0,NM_001272918.1
M9PBM0,NP_477265.1
M9PBM0,NM_057917.4
Q8IMJ3,NP_733346.1
Q8IMJ3,NM_170467.2
M9PF14,NP_001261770.1
M9PF14,NM_001274841.1
Q8IQK2,NP_648653.2
Q8IQK2,NM_140396.2
E1JHR9,NP_001162858.1
E1JHR9,NM_001169387.2
E1JHR9,NP_477489.1
E1JHR9,NM_058141.4
E1JHR9,NP_599146.1
E1JHR9,NM_134319.4
E1JHR9,NP_995629.1
E1JHR9,NM_205907.2
E1JJL5,NP_001162773.1
E1JJL5,NM_001169302.2
A0A1B2AKT7,NP_525050.1
A0A1B2AKT7,NM_080311.3
A0A021WWX0,NP_001287646.1
A0A021WWX0,NM_001300717.1
A1ZAG9,NP_995855.2
A1ZAG9,NM_206133.3
A1Z7S4,NP_724769.2
A1Z7S4,NM_165664.3
A4V201,NP_788511.1
A4V201,NM_176333.3
A4V201,NP_996101.1
A4V201,NM_206379.3
B5RIS4,NP_524887.2
B5RIS4,NM_080148.3
B6IDL7,NP_648102.2
B6IDL7,NM_139845.3
Q9V9Y8,NP_001097987.1
Q9V9Y8,NM_001104517.1
A0A0B4KHI9,NP_001263110.1
A0A0B4KHI9,NM_001276181.1
A0A0B4KHK4,NP_001262604.1
A0A0B4KHK4,NM_001275675.1
A0A0B4LEY4,NP_001286219.1
A0A0B4LEY4,NM_001299290.1
A0A0B4LGF2,NP_001286763.1
A0A0B4LGF2,NM_001299834.1
M9PGT9,NP_001261271.1
M9PGT9,NM_001274342.1
M9PHI7,NP_001261451.1
M9PHI7,NM_001274522.1
Q8IPL3,NP_001036335.3
Q8IPL3,NM_001042870.4
Q9W2M5,NP_611543.3
Q9W2M5,NM_137699.5
B7FNJ4,NP_524535.2
B7FNJ4,NM_079811.4
B7YZV2,NP_001137817.1
B7YZV2,NM_001144345.3
B7Z058,NP_001137956.1
B7Z058,NM_001144484.3
H1UUH1,NP_648106.1
H1UUH1,NM_139849.3
H1UUH1,NP_729236.2
H1UUH1,NM_168201.2
Q9W2R4,NP_477024.1
Q9W2R4,NM_057676.4
A8DYS7,NP_001097047.1
A8DYS7,NM_001103577.3
A8JNT6,NP_001097613.1
A8JNT6,NM_001104143.3
C6TP47,NP_524141.1
C6TP47,NM_079417.3
M9PBI3,NP_001261277.1
M9PBI3,NM_001274348.1
X2J8X8,NP_001287018.1
X2J8X8,NM_001300089.2
X2J9Z8,NP_001284749.1
X2J9Z8,NM_001297820.1
Q9W433,NP_572296.2
Q9W433,NM_132068.3
A8JNQ5,NP_001097573.1
A8JNQ5,NM_001104103.3
M9NF20,NP_001246023.1
M9NF20,NM_001259094.2
Q8IPR0,NP_731000.1
Q8IPR0,NM_169102.2
M9PD79,NP_001260599.1
M9PD79,NM_001273670.1
Q9VFY3,NP_731776.1
Q9VFY3,NM_169496.3
M9PCL9,NP_001260344.1
M9PCL9,NM_001273415.1
Q9VVY2,NP_649103.1
Q9VVY2,NM_140846.2
A1ZAD5,NP_611112.1
A1ZAD5,NM_137268.2
A1ZA14,NP_611041.2
A1ZA14,NM_137197.2
Q8MLQ2,NP_726395.1
Q8MLQ2,NM_166645.3
A1ZB78,NP_725789.1
A1ZB78,NM_166284.3
E1JIA4,NP_001163331.1
E1JIA4,NM_001169860.1
A0A0B4K7H4,NP_001246158.1
A0A0B4K7H4,NM_001259229.2
A0A0B4K7L1,NP_001246234.1
A0A0B4K7L1,NM_001259305.1
A0A0B4K7U5,NP_001246199.1
A0A0B4K7U5,NM_001259270.2
A0A0B4KEY4,NP_001261051.1
A0A0B4KEY4,NM_001274122.1
A0A0B4KEY5,NP_001261156.1
A0A0B4KEY5,NM_001274227.1
A0A0B4KEY5,NP_523827.1
A0A0B4KEY5,NM_079103.3
A0A0B4KGJ5,NP_001262282.1
A0A0B4KGJ5,NM_001275353.1
A0A0B4KHU1,NP_001262792.1
A0A0B4KHU1,NM_001275863.1
A1Z8L8,NP_725052.1
A1Z8L8,NM_165834.3
A4V391,NP_524450.2
A4V391,NM_079726.4
A4V391,NP_732748.1
