UniprotID,Protein_Accession
A0A024R768,NP_002393.2
A0A024R768,NM_002402.3
A1LQE8,NP_660305.2
A1LQE8,NM_145262.3
A2VCK8,NP_066932.1
A2VCK8,NM_021109.3
A0A024R483,NP_001005209.1
A0A024R483,NM_001005209.2
A0A024R483,NP_001290027.1
A0A024R483,NM_001303098.1
A0A024R483,XP_016858856.1
A0A024R483,XM_017003367.1
A0A024R6M3,NP_116021.2
A0A024R6M3,NM_032632.4
A0A024R040,NP_000427.1
A0A024R040,NM_000436.3
A0A024RC33,NP_055083.1
A0A024RC33,NM_014268.3
A0A024R7I0,NP_005707.1
A0A024R7I0,NM_005716.3
A0A024R7I0,NP_974197.1
A0A024R7I0,NM_202468.2
A0A024R7I0,NP_974199.1
A0A024R7I0,NM_202470.2
A0A024R7I0,XP_016881636.1
A0A024R7I0,XM_017026147.1
B4DGW9,NP_001269326.1
B4DGW9,NM_001282397.1
A0A3B3IST0,XP_005264794.1
A0A3B3IST0,XM_005264737.4
A0A024R3X4,NP_002147.2
A0A024R3X4,NM_002156.4
A0A024R3X4,NP_955472.1
A0A024R3X4,NM_199440.1
A0A024RC80,NP_899232.2
A0A024RC80,NM_183376.2
D9YZU9,NP_000175.1
D9YZU9,NM_000184.2
A0A2R8Y6S3,NP_001308932.1
A0A2R8Y6S3,NM_001322003.1
A0A2R8Y6S3,NP_001308933.1
A0A2R8Y6S3,NM_001322004.1
A0A2R8Y6S3,NP_001308934.1
A0A2R8Y6S3,NM_001322005.1
A0A024R1N6,NP_008872.1
A0A024R1N6,NM_006941.3
A0A024RBT1,NP_110392.1
A0A024RBT1,NM_030765.3
A0A024R556,NP_067024.1
A0A024R556,NM_021201.4
A0A024R556,NP_996822.1
A0A024R556,NM_206939.1
E7EMT5,NP_001306145.1
E7EMT5,NM_001319216.1
Q49A14,NP_001265224.1
Q49A14,NM_001278295.1
Q49A14,NP_001265225.1
Q49A14,NM_001278296.1
A0A126GWD0,NP_149046.2
A0A126GWD0,NM_033057.2
A1L3Z9,NP_001307509.1
A1L3Z9,NM_001320580.1
A1L3Z9,NP_001307510.1
A1L3Z9,NM_001320581.1
A1L3Z9,NP_001307511.1
A1L3Z9,NM_001320582.1
A1L3Z9,NP_001307512.1
A1L3Z9,NM_001320583.1
A1L3Z9,NP_001307513.1
A1L3Z9,NM_001320584.1
A1L3Z9,NP_001307514.1
A1L3Z9,NM_001320585.1
A1L3Z9,NP_060200.2
A1L3Z9,NM_017730.3
A1L3Z9,NP_942581.1
A1L3Z9,NM_198880.2
A1L3Z9,XP_011532165.1
A1L3Z9,XM_011533863.1
A0A140VK94,NP_002873.1
A0A140VK94,NM_002882.3
Q6PEJ8,NP_001119574.1
Q6PEJ8,NM_001126102.2
Q6PEJ8,NP_001305067.1
Q6PEJ8,NM_001318138.1
Q6PEJ8,NP_005134.1
Q6PEJ8,NM_005143.4
A8K0J8,NP_001269776.1
A8K0J8,NM_001282847.1
A0A024R4Y3,NP_001185739.1
A0A024R4Y3,NM_001198810.1
A0A024R4Y3,NP_003618.1
A0A024R4Y3,NM_003627.5
A0A024R4Y3,XP_016873940.1
A0A024R4Y3,XM_017018451.1
B7Z896,NP_001305642.1
B7Z896,NM_001318713.1
B2RTX2,NP_057165.3
B2RTX2,NM_016081.3
E5RGY0,NP_001317530.1
E5RGY0,NM_001330601.1
E5RGY0,XP_006716720.1
E5RGY0,XM_006716657.1
A0A024R5W3,NP_001316535.1
A0A024R5W3,NM_001329606.1
A0A024R5W3,NP_071331.2
A0A024R5W3,NM_022048.4
A0A0I9QPQ8,NP_062832.1
A0A0I9QPQ8,NM_019858.1
A0A494C0M1,XP_011531101.1
A0A494C0M1,XM_011532799.1
A0A3B3ISU0,XP_005258263.1
A0A3B3ISU0,XM_005258206.4
A8K9L3,NP_000524.3
A8K9L3,NM_000533.4
A8K9L3,NP_001122306.1
A8K9L3,NM_001128834.2
A8K9L3,NP_001291933.1
A8K9L3,NM_001305004.1
A8K9L3,NP_955772.1
A8K9L3,NM_199478.2
B4DYM4,NP_001269679.1
B4DYM4,NM_001282750.1
Q5GAN5,NP_660293.1
Q5GAN5,NM_145250.3
Q6FGS1,NP_003279.2
Q6FGS1,NM_003288.3
A0A024RDL6,NP_001273991.1
A0A024RDL6,NM_001287062.1
A0A024RDL6,NP_055319.1
A0A024RDL6,NM_014504.2
A8K5J1,NP_000364.1
A8K5J1,NM_000373.3
A0A024QZD5,NP_003080.2
A0A024QZD5,NM_003089.5
A2A3U5,NP_001269137.1
A2A3U5,NM_001282208.1
A2A3U5,NP_001269138.1
A2A3U5,NM_001282209.1
A2A3U5,NP_671513.1
A2A3U5,NM_147157.2
S4S3R8,NP_694543.1
S4S3R8,NM_152998.2
A0A024RAC7,NP_003739.2
A0A024RAC7,NM_003748.3
A0A024RAC7,NP_733844.1
A0A024RAC7,NM_170726.2
A0A024RCP3,NP_001229712.1
A0A024RCP3,NM_001242783.1
A0A024RCP3,NP_003440.1
A0A024RCP3,NM_003449.4
A0A024RCP3,XP_005249431.1
A0A024RCP3,XM_005249374.2
A0A024RCP3,XP_005249432.1
A0A024RCP3,XM_005249375.2
A0A024RCP3,XP_005249433.1
A0A024RCP3,XM_005249376.2
A0A024RCP3,XP_005249434.1
A0A024RCP3,XM_005249377.2
A0A024RCP3,XP_005249435.1
A0A024RCP3,XM_005249378.2
A0A024RCP3,XP_006715243.1
A0A024RCP3,XM_006715180.2
A1LT29,NP_001020095.1
A1LT29,NM_001024924.1
A1LT29,NP_060731.2
A1LT29,NM_018261.3
Q546R4,NP_075048.1
Q546R4,NM_022897.4
A0A024R3K9,NP_001137307.1
A0A024R3K9,NM_001143835.1
A0A024R3K9,XP_016873285.1
A0A024R3K9,XM_017017796.1
A0A3B3ITW6,XP_006712668.1
A0A3B3ITW6,XM_006712605.1
Q6IB11,NP_006658.1
Q6IB11,NM_006667.4
Q96IQ6,NP_001309019.1
Q96IQ6,NM_001322090.1
Q96IQ6,NP_001309020.1
Q96IQ6,NM_001322091.1
Q96IQ6,NP_001309021.1
Q96IQ6,NM_001322092.1
Q96IQ6,NP_001309022.1
Q96IQ6,NM_001322093.1
Q96IQ6,NP_001309023.1
Q96IQ6,NM_001322094.1
Q96IQ6,NP_001309024.1
Q96IQ6,NM_001322095.1
Q96IQ6,NP_001309025.1
Q96IQ6,NM_001322096.1
Q96IQ6,NP_001309026.1
Q96IQ6,NM_001322097.1
Q96IQ6,NP_037486.2
Q96IQ6,NM_013354.6
A0A024RCB3,NP_001034579.1
A0A024RCB3,NM_001039490.1
A0A024RCB3,NP_004348.2
A0A024RCB3,NM_004357.4
A0A024RCB3,NP_620598.1
A0A024RCB3,NM_139029.1
A0A024RCB3,NP_620599.1
A0A024RCB3,NM_139030.3
A0A024RBG9,NP_001317076.1
A0A024RBG9,NM_001330147.1
Q53GM7,NP_006305.2
Q53GM7,NM_006314.2
B4DT23,NP_001291467.1
B4DT23,NM_001304538.1
B7Z2N1,NP_001191352.1
B7Z2N1,NM_001204423.1
C9J7T9,XP_011527333.1
C9J7T9,XM_011529031.2
B9EG95,XP_016882944.1
B9EG95,XM_017027455.1
A0A024R6B9,NP_005041.1
A0A024R6B9,NM_005050.3
Q643R0,NP_036244.2
Q643R0,NM_012112.4
Q643R0,XP_011526999.1
Q643R0,XM_011528697.2
Q643R0,XP_011527001.1
Q643R0,XM_011528699.2
A0A087WUK2,NP_001193929.1
A0A087WUK2,NM_001207000.1
A0A384MR46,NP_005502.1
A0A384MR46,NM_005511.1
D3DSW5,XP_011542785.1
D3DSW5,XM_011544483.2
B4DT60,XP_005251970.1
B4DT60,XM_005251913.2
B4DT60,XP_016870105.1
B4DT60,XM_017014616.1
B4DT60,XP_016870106.1
B4DT60,XM_017014617.1
X5D2U8,XP_005255588.2
X5D2U8,XM_005255531.4
A0A2R8Y5V9,XP_005260099.1
A0A2R8Y5V9,XM_005260042.3
A4D1T6,NP_443085.2
A4D1T6,NM_052853.3
Q32MC3,NP_001269093.1
Q32MC3,NM_001282164.1
Q32MC3,NP_001269094.1
Q32MC3,NM_001282165.1
Q32MC3,NP_036358.2
Q32MC3,NM_012226.4
Q32MC3,NP_057402.1
Q32MC3,NM_016318.3
Q32MC3,NP_733782.1
Q32MC3,NM_170682.3
Q32MC3,NP_733783.1
Q32MC3,NM_170683.3
Q32MC3,NP_777361.1
Q32MC3,NM_174872.2
Q32MC3,NP_777362.1
Q32MC3,NM_174873.2
A0A024R577,NP_003264.2
A0A024R577,NM_003273.3
A0A384NYV7,NP_004049.2
A0A384NYV7,NM_004058.4
B7Z1G8,NP_001267719.1
B7Z1G8,NM_001280790.1
B7Z1G8,NP_001267720.1
B7Z1G8,NM_001280791.1
A0A024R3B3,NP_001305665.1
A0A024R3B3,NM_001318736.1
A0A024R3B3,NP_079001.2
A0A024R3B3,NM_024725.3
A0A024R3B3,XP_005274349.1
A0A024R3B3,XM_005274292.3
A0A024R3B3,XP_011541286.1
A0A024R3B3,XM_011542984.2
A0A024R3B3,XP_011541289.1
A0A024R3B3,XM_011542987.2
A0A024R3B3,XP_011541290.1
A0A024R3B3,XM_011542988.2
A0A024R3B3,XP_016873794.1
A0A024R3B3,XM_017018305.1
A0A024R3B3,XP_016873795.1
A0A024R3B3,XM_017018306.1
A0A024R3B3,XP_016873796.1
A0A024R3B3,XM_017018307.1
A0A024R3B3,XP_016873797.1
A0A024R3B3,XM_017018308.1
B4E1E0,NP_001288166.1
B4E1E0,NM_001301237.1
F8WC89,NP_037431.3
F8WC89,NM_013299.3
H0YAL1,XP_016862747.1
H0YAL1,XM_017007258.1
H0YAL1,XP_016862748.1
H0YAL1,XM_017007259.1
A0A8V8TM46,NP_001300895.1
A0A8V8TM46,NM_001313966.1
B4DX60,NP_001273464.1
B4DX60,NM_001286535.1
A0A0A0MS75,NP_001243164.1
A0A0A0MS75,NM_001256235.1
A0A0A0MS75,XP_006718249.1
A0A0A0MS75,XM_006718186.2
B3KUN7,NP_001276038.1
B3KUN7,NM_001289109.1
A0A494C1S0,XP_005249776.1
A0A494C1S0,XM_005249719.3
A0A494C1S0,XP_016867504.1
A0A494C1S0,XM_017012015.1
Q86SW9,NP_001040.1
Q86SW9,NM_001049.2
B3KNK9,NP_057632.2
B3KNK9,NM_016548.3
B3KNK9,NP_808800.1
B3KNK9,NM_177937.2
A4D1T3,NP_057155.1
A4D1T3,NM_016071.3
A4D1T3,NP_444263.1
A4D1T3,NM_053035.2
B4DXX4,NP_001129632.1
B4DXX4,NM_001136160.1
A0A024RAF6,NP_647594.1
A0A024RAF6,NM_139344.2
A0A2R8Y4E6,XP_016865495.1
A0A2R8Y4E6,XM_017010006.1
A0A024RAZ8,NP_001230716.1
A0A024RAZ8,NM_001243787.1
A0A024RAZ8,NP_001230717.1
A0A024RAZ8,NM_001243788.1
A0A024RAZ8,NP_055126.1
A0A024RAZ8,NM_014311.2
A0A024RAZ8,XP_006719382.1
A0A024RAZ8,XM_006719319.3
A0A024RAZ8,XP_006719383.1
A0A024RAZ8,XM_006719320.3
A0A024RAZ8,XP_006719384.1
A0A024RAZ8,XM_006719321.3
A0A024RAZ8,XP_011536411.1
A0A024RAZ8,XM_011538109.2
A0A024RAZ8,XP_011536412.1
A0A024RAZ8,XM_011538110.2
A0A024RAZ8,XP_011536413.1
A0A024RAZ8,XM_011538111.2
A0A024RAZ8,XP_011536414.1
A0A024RAZ8,XM_011538112.2
A0A024RAZ8,XP_011536415.1
A0A024RAZ8,XM_011538113.2
A0A024RAZ8,XP_011536416.1
A0A024RAZ8,XM_011538114.2
A0A024RAZ8,XP_011536417.1
A0A024RAZ8,XM_011538115.2
A0A024RAZ8,XP_011536418.1
A0A024RAZ8,XM_011538116.2
A0A024RAZ8,XP_011536419.1
A0A024RAZ8,XM_011538117.2
A0A024RAZ8,XP_011536420.1
A0A024RAZ8,XM_011538118.2
A0A024RAZ8,XP_011536421.1
A0A024RAZ8,XM_011538119.2
A0A024RAZ8,XP_011536422.1
A0A024RAZ8,XM_011538120.2
A0A024RAZ8,XP_011536423.1
A0A024RAZ8,XM_011538121.2
A0A024RAZ8,XP_016874602.1
A0A024RAZ8,XM_017019113.1
A0A024RAZ8,XP_016874603.1
A0A024RAZ8,XM_017019114.1
A0A024RAZ8,XP_016874604.1
A0A024RAZ8,XM_017019115.1
A0A024RAZ8,XP_016874605.1
A0A024RAZ8,XM_017019116.1
B4DMT1,NP_001274351.1
B4DMT1,NM_001287422.1
A6NFS0,NP_001073954.3
A6NFS0,NM_001080485.3
A0A0C4DGV9,NP_001317524.1
A0A0C4DGV9,NM_001330595.1
A0A0C4DGV9,XP_016876062.1
A0A0C4DGV9,XM_017020573.1
A0A590UJR9,NP_057617.2
A0A590UJR9,NM_016533.5
A0A024QZM2,NP_001265140.1
A0A024QZM2,NM_001278211.1
A0A024QZM2,NP_001265141.1
A0A024QZM2,NM_001278212.1
A0A024QZM2,NP_997002.1
A0A024QZM2,NM_207119.2
A0A024QZM2,XP_016871863.1
A0A024QZM2,XM_017016374.1
A0A024QZM2,XP_016871864.1
A0A024QZM2,XM_017016375.1
E7EVW1,NP_001269801.1
E7EVW1,NM_001282872.1
A0A024RAJ2,NP_647596.1
A0A024RAJ2,NM_139346.2
D3DX07,XP_011514082.1
D3DX07,XM_011515780.1
D6RAM3,NP_001295164.1
D6RAM3,NM_001308235.1
D6RAM3,NP_001295165.1
D6RAM3,NM_001308236.1
D6RAM3,XP_005266042.1
D6RAM3,XM_005265985.3
D6RAM3,XP_011532956.1
D6RAM3,XM_011534654.2
D6RAM3,XP_011532957.1
D6RAM3,XM_011534655.2
D6RAM3,XP_011532958.1
D6RAM3,XM_011534656.2
I6S2Y9,NP_061821.1
I6S2Y9,NM_018948.3
I6S2Y9,XP_006710760.1
I6S2Y9,XM_006710697.2
A0A0A0MRV7,NP_001273695.1
A0A0A0MRV7,NM_001286766.1
B5MCR8,NP_001317405.1
B5MCR8,NM_001330476.1
B5MCR8,XP_011531264.1
B5MCR8,XM_011532962.2
B5MCR8,XP_016859951.1
B5MCR8,XM_017004462.1
B2R5U3,NP_001269373.1
B2R5U3,NM_001282444.1
B2R5U3,NP_006786.2
B2R5U3,NM_006795.3
B2R5U3,XP_011543041.1
B2R5U3,XM_011544739.1
B3KXZ2,XP_005247496.1
B3KXZ2,XM_005247439.3
B3KXZ2,XP_011511099.1
B3KXZ2,XM_011512797.2
B3KXZ2,XP_016861852.1
B3KXZ2,XM_017006363.1
B3KXZ2,XP_016861853.1
B3KXZ2,XM_017006364.1
B3KXZ2,XP_016861854.1
B3KXZ2,XM_017006365.1
A0A1W2PRB5,XP_011522933.1
A0A1W2PRB5,XM_011524631.2
A0A1W2PRB5,XP_016879977.1
A0A1W2PRB5,XM_017024488.1
B7Z1G7,NP_001284690.1
B7Z1G7,NM_001297761.1
A0A024RAF0,NP_647597.1
A0A024RAF0,NM_139347.2
A0A024R2K8,NP_001335179.1
A0A024R2K8,NM_001348250.1
A0A024R2K8,NP_003033.3
A0A024R2K8,NM_003042.3
A0A024R2K8,XP_005265467.1
A0A024R2K8,XM_005265410.4
A0A024R2K8,XP_005265468.1
A0A024R2K8,XM_005265411.4
A0A024R2K8,XP_011532327.1
A0A024R2K8,XM_011534025.2
A0A024R2K8,XP_011532329.1
A0A024R2K8,XM_011534027.2
A0A024R2K8,XP_016862560.1
A0A024R2K8,XM_017007071.1
A0A024R2K8,XP_016862561.1
A0A024R2K8,XM_017007072.1
B4DRK2,NP_001275645.1
B4DRK2,NM_001288716.1
A8K3F7,NP_000632.1
A8K3F7,NM_000641.3
Q68DU9,NP_001278936.1
Q68DU9,NM_001292007.1
A0A024RAL5,NP_001124507.1
A0A024RAL5,NM_001131035.1
A0A024RAL5,NP_001124508.1
A0A024RAL5,NM_001131036.1
A0A024RAL5,NP_115656.1
A0A024RAL5,NM_032280.2
Q8N9M3,NP_001157999.1
Q8N9M3,NM_001164527.1
Q8N9M3,NP_001158001.1
Q8N9M3,NM_001164529.1
Q8N9M3,NP_001158002.1
Q8N9M3,NM_001164530.1
Q8N9M3,NP_001276330.1
Q8N9M3,NM_001289401.1
Q8N9M3,NP_001276331.1
Q8N9M3,NM_001289402.1
Q8N9M3,NP_003427.3
Q8N9M3,NM_003436.3
Q8N9M3,NP_009065.1
Q8N9M3,NM_007134.1
A0A140VJS2,NP_057391.1
A0A140VJS2,NM_016307.3
A0A024R5X1,NP_001316544.1
A0A024R5X1,NM_001329615.1
A0A024R5X1,NP_006040.1
A0A024R5X1,NM_006049.3
B2RTU6,NP_001157858.1
B2RTU6,NM_001164386.1
A0A0C4DGQ3,NP_001287772.1
A0A0C4DGQ3,NM_001300843.1
A1E5M1,XP_005266988.1
A1E5M1,XM_005266931.3
Q8TB46,NP_001161354.1
Q8TB46,NM_001167882.1
B7Z3Z9,NP_001273641.1
B7Z3Z9,NM_001286712.1
G5E9Z4,XP_005248232.1
G5E9Z4,XM_005248175.4
A0A024RAC5,NP_001129676.1
A0A024RAC5,NM_001136204.2
A0A024RAC5,NP_061185.1
A0A024RAC5,NM_018715.3
G3V144,NP_001295104.1
G3V144,NM_001308175.1
A0A140VK58,NP_872347.2
A0A140VK58,NM_182541.2
A0A024R4N8,NP_003171.2
A0A024R4N8,NM_003180.2
A0A024R4N8,XP_006723402.1
A0A024R4N8,XM_006723339.3
A0A024R4N8,XP_016882664.1
A0A024R4N8,XM_017027175.1
A0A024R4N8,XP_016882665.1
A0A024R4N8,XM_017027176.1
A0A286YFI8,XP_011530132.1
A0A286YFI8,XM_011531830.1
Q1T7F5,NP_001278297.1
Q1T7F5,NM_001291368.1
A0A0S2Z4X1,NP_690595.1
A0A0S2Z4X1,NM_152856.2
A0A0S2Z410,NP_004484.1
A0A0S2Z410,NM_004493.2
X5DR09,NP_127492.1
X5DR09,NM_032999.3
A0A7I2UT39,XP_006717753.1
A0A7I2UT39,XM_006717690.3
B5M0B8,NP_001263196.1
B5M0B8,NM_001276267.1
B5M0B8,NP_001263197.1
B5M0B8,NM_001276268.1
B5M0B8,XP_006720817.1
B5M0B8,XM_006720754.1
B5M0B8,XP_006720818.1
B5M0B8,XM_006720755.1
E5KSL5,NP_550438.1
E5KSL5,NM_080916.2
A0A024R168,NP_008912.2
A0A024R168,NM_006981.3
A0A024R168,XP_016870651.1
A0A024R168,XM_017015162.1
Q6FGX2,NP_000354.4
Q6FGX2,NM_000363.4
A0A654IBV7,NP_065168.2
A0A654IBV7,NM_020435.3
G8JLG2,NP_001255.3
G8JLG2,NM_001264.4
G5E940,NP_001295202.1
G5E940,NM_001308273.1
G5E940,XP_016867243.1
G5E940,XM_017011754.1
A0A2Z4LKS3,NP_002116.2
A0A2Z4LKS3,NM_002125.3
A0A0C4DGH8,NP_938052.1
A0A0C4DGH8,NM_198310.3
A0A0C4DGH8,XP_006720100.1
A0A0C4DGH8,XM_006720037.2
A0A0R4J2E6,NP_001138247.2
A0A0R4J2E6,NM_001144775.2
B4DPR9,NP_001288063.1
B4DPR9,NM_001301134.1
B4DPR9,NP_001288064.1
B4DPR9,NM_001301135.1
B4DPR9,XP_016868109.1
B4DPR9,XM_017012620.1
G3V1K2,NP_001265166.1
G3V1K2,NM_001278237.1
G3V1K2,XP_016874175.1
G3V1K2,XM_017018686.1
G3V1K2,XP_016874176.1
G3V1K2,XM_017018687.1
A0A024QZM6,NP_004913.2
A0A024QZM6,NM_004922.3
A0A024QZM6,NP_940999.1
A0A024QZM6,NM_198597.2
A0A024RDE5,NP_036429.2
A0A024RDE5,NM_012297.4
A0A024RDE5,NP_987101.1
A0A024RDE5,NM_203505.2
A0A024RDE5,XP_005263439.1
A0A024RDE5,XM_005263382.2
A0A024RDE5,XP_005263440.1
A0A024RDE5,XM_005263383.3
A0A024RDE5,XP_011530743.1
A0A024RDE5,XM_011532441.2
A0A024RDE5,XP_016864365.1
A0A024RDE5,XM_017008876.1
A0A024RDE5,XP_016864366.1
A0A024RDE5,XM_017008877.1
A0A0B4J1W4,NP_001275702.2
A0A0B4J1W4,NM_001288773.2
A0A0B4J1W4,XP_011525752.1
A0A0B4J1W4,XM_011527450.1
A0A0B4J1W4,XP_011525754.1
A0A0B4J1W4,XM_011527452.1
A0A0B4J1W4,XP_016882922.1
A0A0B4J1W4,XM_017027433.1
A0A024R4U4,NP_001131077.1
A0A024R4U4,NM_001137605.2
A0A024R4U4,NP_071424.1
A0A024R4U4,NM_022141.6
A0A024R4U4,XP_005261759.1
A0A024R4U4,XM_005261702.3
A6NNM2,XP_016883127.1
A6NNM2,XM_017027638.1
A6NNM2,XP_016883128.1
A6NNM2,XM_017027639.1
A0A090N7T7,NP_054860.1
A0A090N7T7,NM_014141.5
B2R5T5,NP_001263218.1
B2R5T5,NM_001276289.1
B2R5T5,NP_001265362.1
B2R5T5,NM_001278433.1
B2R5T5,NP_002725.1
B2R5T5,NM_002734.4
B2R5T5,NP_997636.1
B2R5T5,NM_212471.2
B2R5T5,NP_997637.1
B2R5T5,NM_212472.2
B2R5T5,XP_011523285.1
B2R5T5,XM_011524983.2
B2R5T5,XP_011523286.1
B2R5T5,XM_011524984.2
B2R5T5,XP_011523287.1
B2R5T5,XM_011524985.2
A0A024R1D9,NP_861968.1
A0A024R1D9,NM_181830.2
A0A024R1D9,NP_861969.1
A0A024R1D9,NM_181831.2
A0A024R7X0,NP_006412.2
A0A024R7X0,NM_006421.4
A0A024R7X0,XP_005251191.1
A0A024R7X0,XM_005251134.4
G3XAA4,NP_001295072.1
G3XAA4,NM_001308143.1
G3XAA4,XP_005272002.1
G3XAA4,XM_005271945.1
G3XAA4,XP_005272003.1
G3XAA4,XM_005271946.1
G3XAA4,XP_005272005.1
G3XAA4,XM_005271948.4
G3XAA4,XP_011541593.1
G3XAA4,XM_011543291.2
Q5TBB8,NP_006753.1
Q5TBB8,NM_006762.2
A8MVV6,NP_001020410.1
A8MVV6,NM_001025239.1
A8MVV6,XP_011518639.1
A8MVV6,XM_011520337.2
A8MVV6,XP_011518640.1
A8MVV6,XM_011520338.1
A8MVV6,XP_011518642.1
A8MVV6,XM_011520340.2
A8MVV6,XP_011518643.1
A8MVV6,XM_011520341.2
A0A384MDZ2,NP_001035723.1
A0A384MDZ2,NM_001040633.1
A0A384MDZ2,XP_016867759.1
A0A384MDZ2,XM_017012270.1
B0S7P4,NP_054765.1
B0S7P4,NM_014046.3
A0A024R3M2,NP_001317325.1
A0A024R3M2,NM_001330396.1
A0A024R3M2,XP_016873539.1
A0A024R3M2,XM_017018050.1
B4DN36,NP_001290193.1
B4DN36,NM_001303264.1
A1LU61,NP_001070675.1
A1LU61,NM_001077207.3
A1LU61,NP_001305049.1
A1LU61,NM_001318120.1
A0A024RBB2,NP_001257551.1
A0A024RBB2,NM_001270622.1
A0A024RBB2,NP_001257552.1
A0A024RBB2,NM_001270623.1
A0A024RBB2,NP_004722.2
A0A024RBB2,NM_004731.4
A0A024RBB2,XP_005269288.1
A0A024RBB2,XM_005269231.4
Q9NT86,XP_003119208.1
Q9NT86,XM_003119160.4
Q9NT86,XP_003960325.1
Q9NT86,XM_003960276.4
A0A024R776,NP_001008226.1
A0A024R776,NM_001008225.2
F5H029,NP_001273376.1
F5H029,NM_001286447.1
F5H029,XP_016867014.1
F5H029,XM_017011525.1
B7Z3L6,NP_001274690.1
B7Z3L6,NM_001287761.1
B7Z3L6,NP_001274691.1
B7Z3L6,NM_001287762.1
B7Z3L6,NP_964014.1
B7Z3L6,NM_201651.2
B7Z3L6,XP_011520519.1
B7Z3L6,XM_011522217.1
A0A080YUZ5,NP_001291315.1
A0A080YUZ5,NM_001304386.1
A0A080YUZ5,NP_653235.1
A0A080YUZ5,NM_144634.3
A0A080YUZ5,XP_016861194.1
A0A080YUZ5,XM_017005705.1
A0A080YUZ5,XP_016861195.1
A0A080YUZ5,XM_017005706.1
A0A024R5B0,NP_203134.1
A0A024R5B0,NM_033348.1
A0A024R5B0,NP_258416.1
A0A024R5B0,NM_033455.1
A0A6G6AA68,NP_001164674.1
A0A6G6AA68,NM_001171203.2
A0A6G6AA68,NP_001164675.1
A0A6G6AA68,NM_001171204.2
A0A6G6AA68,NP_057609.2
A0A6G6AA68,NM_016525.4
A0A6G6AA68,XP_006716842.1
A0A6G6AA68,XM_006716779.3
A0A6G6AA68,XP_011516201.1
A0A6G6AA68,XM_011517899.1
A0A6G6AA68,XP_016870290.1
A0A6G6AA68,XM_017014801.1
B2RZG9,NP_001032208.1
B2RZG9,NM_001037131.2
B2RZG9,NP_001231817.1
B2RZG9,NM_001244888.1
A0A024QZW3,NP_005484.2
A0A024QZW3,NM_005493.2
A0A024RCP6,NP_001263430.1
A0A024RCP6,NM_001276501.1
A0A024RCP6,NP_071390.1
A0A024RCP6,NM_022107.2
Q49AM7,XP_005259007.1
Q49AM7,XM_005258950.3
Q541A5,NP_005650.2
Q541A5,NM_005659.6
B4DZ31,NP_001306917.1
B4DZ31,NM_001319988.1
B4DZ31,NP_001306922.1
B4DZ31,NM_001319993.1
A0A8Q3SI91,XP_005277022.1
A0A8Q3SI91,XM_005276965.4
A0A8Q3SI91,XP_006712947.1
A0A8Q3SI91,XM_006712884.3
B3KP49,NP_001307169.1
B3KP49,NM_001320240.1
B3KP49,XP_016878998.1
B3KP49,XM_017023509.1
B5TYJ1,NP_001167551.1
B5TYJ1,NM_001174080.1
A5PLQ8,NP_001012279.1
A5PLQ8,NM_001012279.2
A0A3B3ISW5,NP_001316780.1
A0A3B3ISW5,NM_001329851.1
B3KUE7,XP_005266259.1
B3KUE7,XM_005266202.4
B3KUE7,XP_011533149.1
B3KUE7,XM_011534847.2
B3KUE7,XP_011533150.1
B3KUE7,XM_011534848.2
B3KUE7,XP_016876199.1
B3KUE7,XM_017020710.1
B3KUE7,XP_016876200.1
B3KUE7,XM_017020711.1
B3KV62,XP_006710375.1
B3KV62,XM_006710312.1
B3KV62,XP_016855665.1
B3KV62,XM_017000176.1
B3KV62,XP_016855666.1
B3KV62,XM_017000177.1
B3KV62,XP_016855667.1
B3KV62,XM_017000178.1
B4DDB6,NP_001317176.1
B4DDB6,NM_001330247.1
B4DDB6,NP_001317177.1
B4DDB6,NM_001330248.1
Q5JPT6,NP_114098.1
Q5JPT6,NM_031892.2
B7Z5N5,NP_001129409.1
B7Z5N5,NM_001135937.2
G3V0G6,NP_001265843.1
G3V0G6,NM_001278914.1
A0A0G2JRN4,NP_001280742.1
A0A0G2JRN4,NM_001293813.1
K7EJR9,NP_001278551.1
K7EJR9,NM_001291622.1
K7EJR9,NP_001278552.1
K7EJR9,NM_001291623.1
K7EJR9,NP_061128.2
K7EJR9,NM_018658.2
K7EJR9,NP_733937.2
K7EJR9,NM_170741.2
K7EJR9,NP_733938.2
K7EJR9,NM_170742.2
K7EJR9,XP_005257394.1
K7EJR9,XM_005257337.4
K7EJR9,XP_006721948.1
K7EJR9,XM_006721885.3
K7EJR9,XP_006721949.1
K7EJR9,XM_006721886.3
K7EJR9,XP_006721950.1
K7EJR9,XM_006721887.3
K7EJR9,XP_016880098.1
K7EJR9,XM_017024609.1
K7EJR9,XP_016880099.1
K7EJR9,XM_017024610.1
K7EJR9,XP_016880100.1
K7EJR9,XM_017024611.1
K7EJR9,XP_016880101.1
K7EJR9,XM_017024612.1
F1DAM1,NP_001265475.1
F1DAM1,NM_001278546.1
A0A024R571,NP_001269374.1
A0A024R571,NM_001282445.1
Q6PIF1,NP_001010854.1
Q6PIF1,NM_001010854.1
F5GWI4,NP_001308980.1
F5GWI4,NM_001322051.1
B4DFP7,NP_001317108.1
B4DFP7,NM_001330179.1
B4DFP7,XP_016858880.1
B4DFP7,XM_017003391.1
A0A024R385,NP_000442.1
A0A024R385,NM_000451.3
C9IYN7,XP_016862159.1
C9IYN7,XM_017006670.1
